Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.621s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	6.59	0.00	0.00	0.00	0.00	0.13	0.00	0.87	0.00	0.00	0.00	0.00	0.00	0.00	0.48	0.00	0.00	0.62	0.00	0.00	0.00	0.00	0.41
3.00	6.59	0.00	1.52	0.33	0.00	0.00	0.00	1.73	0.00	0.00	0.00	0.00	0.13	0.00	1.41	0.37	0.00	0.01	0.00	0.40	0.00	0.00	0.00
4.00	6.61	0.00	0.64	0.00	0.69	3.97	0.00	1.07	0.02	0.00	0.00	0.34	0.34	0.00	5.18	0.46	1.01	0.09	0.94	2.92	0.00	2.03	0.00
5.00	6.59	0.00	1.47	0.00	2.34	1.25	0.49	0.13	1.90	0.00	0.00	0.05	0.00	0.00	2.71	0.46	0.60	0.00	0.00	0.01	0.08	0.07	0.06
6.00	6.61	0.00	2.80	1.05	2.58	2.12	0.47	3.74	5.70	0.12	0.00	1.22	0.00	0.00	1.90	1.19	1.58	0.00	2.03	3.62	0.92	1.61	0.66
7.00	6.59	0.00	0.39	0.00	2.84	4.07	0.00	1.99	4.40	0.00	0.00	3.53	0.00	0.00	3.76	0.29	0.00	0.00	1.47	3.30	0.02	1.64	0.04
8.00	6.61	0.00	1.41	0.00	5.45	2.12	0.00	1.35	4.36	0.00	0.00	4.02	0.00	0.27	1.98	0.58	1.24	0.18	0.34	1.78	0.00	0.99	0.00
9.00	6.59	0.00	1.84	0.97	4.77	4.15	0.00	2.13	4.46	0.00	0.07	0.61	0.06	0.37	1.68	1.20	0.14	0.62	1.19	2.97	0.09	2.87	0.07
10.00	6.61	0.00	1.87	0.27	3.24	3.40	1.94	2.58	3.14	0.00	0.58	1.48	0.09	0.00	3.21	1.74	2.36	0.00	0.06	1.59	0.01	2.01	0.01
11.00	6.59	0.01	0.07	0.65	2.51	1.95	0.78	1.95	1.68	0.00	0.00	1.57	0.59	0.27	3.05	0.42	0.87	0.98	0.00	3.04	0.06	1.60	0.06
12.00	6.61	0.00	3.45	0.00	1.38	2.61	0.39	3.90	2.68	0.00	0.00	3.67	0.00	0.01	1.59	0.33	0.00	0.01	0.09	3.11	1.77	1.79	1.37
13.00	6.59	0.00	3.47	0.05	2.43	4.97	0.62	1.44	4.80	0.42	0.00	2.51	1.00	0.04	5.13	0.00	1.04	0.52	0.00	2.41	0.35	0.95	0.20
14.00	6.61	0.00	0.92	0.00	3.91	5.00	0.00	1.27	4.75	0.00	0.00	1.97	0.48	0.51	4.20	0.00	0.74	0.49	0.81	3.17	0.47	2.73	0.37
