Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.384s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	8.64	0.94	0.00	1.47	0.00	0.74	0.00	0.00	0.00	1.30	0.00	0.00	0.00	0.00	0.00	0.00	0.69	0.00	0.00	0.05	0.00	0.00	0.00	0.33	0.06
3.00	8.70	0.00	0.00	0.00	0.00	0.00	0.49	3.27	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.31	0.00	0.02	0.00	0.01	0.00
4.00	8.70	1.68	0.00	1.79	0.02	0.00	1.25	0.62	0.94	1.24	1.39	0.00	2.64	0.00	0.00	0.47	0.32	0.00	2.25	0.00	0.00	0.00	0.49	0.42	1.72
5.00	8.70	1.47	0.00	0.07	0.00	0.00	0.49	1.37	1.15	2.08	0.00	0.05	1.40	0.00	0.08	1.32	0.04	0.00	0.04	0.55	0.00	0.52	0.20	0.01	0.52
6.00	8.69	1.37	0.00	2.16	0.49	0.18	1.12	3.53	2.28	4.43	1.35	0.00	1.47	0.13	0.00	1.26	0.00	0.00	0.00	0.00	0.00	1.88	2.37	0.24	0.00
7.00	8.70	0.12	0.00	1.52	0.00	0.20	0.59	4.47	2.78	2.91	0.00	0.00	2.41	0.18	0.99	3.80	0.44	0.42	0.12	0.82	0.12	0.00	0.89	0.45	0.28
8.00	8.70	1.28	0.00	1.06	0.00	0.00	0.54	3.80	1.31	1.40	0.00	0.00	1.72	0.00	0.29	3.14	1.10	0.53	0.00	0.25	0.00	0.16	0.74	0.05	0.93
9.00	8.70	3.12	0.34	2.03	0.00	0.42	0.06	3.25	4.31	3.91	1.77	0.00	0.97	0.27	0.48	0.00	0.59	0.08	0.00	0.78	0.00	2.13	1.92	0.24	0.48
10.00	8.70	0.49	0.00	0.85	0.61	0.12	1.84	3.66	1.99	3.50	0.00	0.00	0.53	0.00	0.05	3.18	0.33	0.16	1.64	0.07	0.00	2.45	1.87	0.68	0.00
11.00	8.69	1.47	0.31	2.60	0.34	0.12	0.87	0.78	1.61	0.31	0.81	0.00	0.00	0.13	0.26	1.45	0.00	0.00	0.24	0.24	0.00	0.01	0.16	0.21	0.53
12.00	8.70	4.18	0.82	1.91	0.00	1.37	0.48	5.61	3.83	0.66	0.93	0.00	0.00	1.08	0.00	2.08	0.00	0.00	0.87	0.00	0.01	0.80	0.34	0.00	1.42
13.00	8.70	2.39	0.00	0.79	0.38	0.00	1.17	4.51	3.03	1.63	0.49	0.00	0.00	0.00	0.00	2.79	0.00	0.00	2.38	0.00	0.00	3.38	0.33	0.41	0.73
14.00	8.70	1.04	0.00	1.95	0.00	0.02	0.00	1.44	1.74	0.51	0.27	0.00	1.47	0.00	0.00	1.72	0.01	0.00	0.00	0.00	0.01	0.39	0.16	0.00	0.94
15.00	8.70	5.71	0.00	2.34	0.00	0.97	0.00	3.90	2.31	2.25	0.47	0.00	0.37	0.00	0.65	3.60	0.28	0.00	0.97	0.34	0.53	0.49	0.00	0.02	0.66
16.00	8.69	0.49	0.00	0.49	0.53	0.00	0.20	0.05	1.22	3.16	1.22	0.79	1.65	0.00	0.00	2.12	1.24	0.07	0.62	0.00	0.00	0.06	0.80	0.39	0.59
17.00	8.70	4.07	0.08	2.71	0.00	0.16	0.92	1.68	1.54	1.86	3.36	0.00	3.37	0.09	0.13	3.43	0.00	0.00	0.37	0.11	0.00	1.06	1.00	0.06	1.20
18.00	8.70	1.73	0.27	1.94	0.00	0.06	0.20	1.37	2.74	2.30	1.68	0.00	1.38	0.00	0.00	3.52	0.02	0.00	1.17	0.00	1.01	0.81	0.41	0.20	0.57
19.00	8.70	1.53	1.06	0.53	0.00	0.00	0.49	3.03	1.18	2.67	2.13	0.00	1.55	0.00	0.67	3.50	0.00	0.00	0.02	0.58	0.00	2.07	0.74	0.41	0.80
20.00	8.70	1.21	0.92	0.99	0.00	0.20	0.05	0.74	3.94	3.45	4.20	0.02	2.01	0.18	1.06	3.17	0.04	0.00	0.53	0.87	0.12	0.49	1.30	0.37	0.05
21.00	8.69	4.93	1.32	2.63	0.00	0.21	0.07	0.42	3.26	2.30	1.50	0.00	0.07	0.00	1.88	3.13	0.00	0.00	1.04	1.65	0.11	0.27	1.25	0.41	1.32
22.00	8.70	1.18	0.20	2.96	1.04	0.01	0.35	4.16	4.50	2.78	3.67	0.00	0.49	0.00	0.39	0.00	0.59	0.00	2.28	0.32	0.00	2.80	1.48	0.44	0.66
23.00	8.70	0.49	0.00	1.19	0.55	0.22	0.00	3.09	3.47	1.75	2.43	0.00	0.00	0.09	0.25	2.12	1.15	0.00	0.13	0.21	0.12	1.85	0.94	0.65	0.44
24.00	8.70	1.74	0.00	1.14	0.00	1.00	0.00	4.50	1.07	1.35	2.26	0.00	0.29	0.22	0.00	2.59	0.13	0.00	0.06	0.00	0.59	0.00	0.71	0.74	1.20
25.00	8.69	0.00	0.51	2.23	0.00	0.62	0.00	2.64	2.67	1.85	0.39	0.00	0.13	0.00	0.00	1.25	0.84	0.82	0.04	0.00	0.00	2.36	1.00	0.28	0.64
26.00	8.70	2.60	0.00	0.00	0.00	0.35	0.00	1.12	2.06	2.01	1.28	0.00	1.65	0.21	0.28	1.30	0.31	0.25	0.48	0.24	0.00	0.74	0.51	0.19	0.08
27.00	8.70	0.00	1.51	0.77	0.00	0.00	0.05	1.34	1.28	3.14	1.63	0.00	0.75	0.00	0.00	0.88	0.05	0.00	0.01	0.00	0.00	0.91	1.67	0.79	0.32
28.00	8.70	1.42	0.20	2.05	0.00	0.89	0.35	3.67	2.06	1.24	1.64	0.00	0.51	0.73	0.73	2.90	0.16	0.02	1.79	0.61	0.00	2.41	0.67	0.09	0.42
29.00	8.70	0.00	0.49	1.87	0.00	0.84	1.15	3.46	3.00	2.48	2.87	0.00	0.60	0.69	0.54	3.58	0.25	0.00	1.95	0.45	0.19	2.28	0.84	0.12	0.40
30.00	8.69	3.87	0.00	2.76	0.00	0.26	0.00	1.97	0.59	1.58	0.58	0.00	1.48	0.20	0.00	1.71	0.00	0.00	0.00	0.00	0.15	2.21	0.00	1.00	1.48
31.00	8.70	5.37	0.94	3.56	0.85	0.49	0.05	0.95	1.94	4.16	4.09	0.00	2.76	0.40	0.01	3.30	0.16	0.00	0.14	0.73	0.29	0.62	0.00	0.93	1.02
32.00	8.70	2.40	0.00	1.84	0.00	0.52	0.61	3.86	2.48	4.51	1.57	0.00	1.87	0.00	0.53	3.58	0.00	0.00	0.01	0.45	0.00	0.99	1.93	0.94	1.19
33.00	8.70	4.71	0.00	4.78	0.00	0.25	0.01	4.38	2.12	3.40	1.60	0.00	3.79	0.20	0.27	3.62	0.25	0.25	0.09	0.22	0.14	2.25	1.53	0.29	0.75
34.00	8.70	0.00	0.00	0.11	0.00	0.00	0.18	2.01	0.94	4.50	4.58	0.00	2.91	0.00	0.00	3.30	0.19	0.20	1.42	0.00	0.00	1.41	2.28	0.07	0.49
35.00	8.69	0.00	0.49	1.78	0.47	0.44	0.47	3.13	2.23	2.05	1.74	0.00	1.86	0.08	0.00	2.01	0.02	0.02	1.32	0.00	0.27	1.92	0.55	0.71	0.84
36.00	8.70	0.57	0.00	2.93	1.20	0.15	0.00	4.22	2.46	3.51	2.91	0.00	0.92	0.00	0.45	2.61	0.22	0.00	0.84	0.38	0.09	0.84	1.77	0.58	0.64
37.00	8.70	1.63	0.00	1.84	0.00	0.04	0.54	2.92	3.56	2.21	1.41	0.25	0.00	0.01	0.33	3.60	0.98	0.01	1.10	1.33	0.02	2.30	1.12	0.22	1.08
38.00	8.70	5.56	0.00	0.72	0.00	0.32	0.00	1.80	1.35	4.18	1.64	0.00	0.00	0.26	0.00	3.60	0.00	0.00	0.86	0.05	0.11	1.12	2.25	1.01	0.32
39.00	8.70	1.63	0.49	0.00	0.00	0.00	0.00	2.44	0.00	4.51	2.71	0.00	1.01	0.00	0.08	3.59	0.00	0.00	1.11	0.06	0.00	0.00	2.40	0.38	0.46
40.00	8.69	2.91	0.85	2.54	0.00	0.57	1.05	3.45	2.70	2.92	2.13	0.00	0.00	0.45	0.00	3.53	0.34	0.06	0.06	0.00	0.37	0.46	1.58	0.24	1.20
41.00	8.70	0.00	0.00	2.32	0.00	0.27	0.99	2.26	3.24	1.19	2.56	0.00	1.07	0.25	0.00	2.05	0.74	0.68	1.80	0.00	0.14	2.19	0.65	0.11	1.17
42.00	8.70	0.62	0.75	3.47	0.00	0.00	0.12	3.11	2.98	3.54	3.91	0.00	2.77	0.00	0.00	3.94	0.06	0.09	0.05	0.00	0.00	1.97	1.10	0.21	1.04
43.00	8.70	2.79	0.60	1.70	0.00	0.00	0.00	1.12	2.25	4.22	1.60	0.00	1.67	0.00	0.20	3.13	0.51	0.25	0.77	0.79	0.00	0.16	0.49	0.39	1.19
44.00	8.70	0.99	0.57	0.99	0.65	0.39	0.18	3.89	4.31	3.86	1.33	0.49	1.26	0.04	0.00	3.67	0.26	0.00	0.00	0.00	0.20	2.65	0.00	1.75	0.08
45.00	8.69	3.03	0.00	0.00	0.00	0.01	0.00	0.74	0.89	3.09	0.91	0.93	0.04	0.04	0.00	3.31	1.02	0.99	2.13	0.00	0.00	0.47	0.00	0.26	0.58
46.00	8.70	1.97	0.99	1.70	0.00	0.06	0.16	2.93	2.78	3.14	2.05	0.00	0.40	0.00	1.46	2.28	1.47	0.00	1.53	1.26	0.00	2.00	1.70	0.01	0.59
47.00	8.70	0.00	0.00	1.61	0.00	0.13	0.97	2.36	4.26	4.50	0.61	0.42	1.65	0.11	0.00	3.59	0.75	0.00	0.54	0.00	0.07	1.54	2.40	0.61	1.15
48.00	8.70	0.09	0.00	4.76	0.18	0.71	0.04	2.89	4.56	4.50	2.51	0.00	3.45	0.05	0.49	3.60	0.14	0.11	0.04	0.65	0.44	1.94	2.40	0.67	1.19
49.00	8.69	2.33	0.49	1.35	0.01	0.27	0.35	3.58	3.84	4.20	2.99	0.00	1.75	0.18	0.35	1.94	0.54	0.00	0.00	0.28	0.15	0.89	1.55	0.04	0.42
50.00	8.70	0.00	0.16	2.28	0.00	0.00	0.00	4.20	2.43	3.00	2.00	0.00	1.70	0.00	0.00	1.80	0.00	0.00	0.08	0.00	0.00	2.81	0.97	0.33	0.05
51.00	8.70	1.97	0.49	1.72	0.00	0.29	0.00	2.12	2.26	2.68	1.02	0.00	1.00	0.26	0.19	2.16	0.16	0.13	0.29	0.18	0.02	1.39	0.77	0.08	0.19
52.00	8.70	5.62	0.02	4.53	0.00	0.58	0.97	1.02	3.49	4.50	2.99	0.37	4.32	0.15	0.04	2.33	1.02	0.86	0.49	0.02	0.06	0.00	2.40	0.74	1.13
53.00	8.70	0.00	0.49	0.00	0.00	0.80	1.75	1.58	1.40	3.52	1.57	0.15	2.74	0.00	0.54	2.46	1.53	0.35	0.64	0.53	0.47	1.72	1.79	0.39	0.46
54.00	8.69	1.10	0.71	2.41	0.99	0.33	0.00	1.46	1.84	3.94	0.80	0.00	2.68	1.20	0.00	1.87	0.87	0.12	0.02	0.00	0.18	0.97	2.11	0.53	0.42
55.00	8.70	3.40	0.21	1.38	0.12	0.04	0.27	1.53	2.08	1.11	3.33	0.05	1.55	0.02	0.00	2.80	0.48	0.00	0.02	0.00	0.04	1.05	0.59	0.45	0.73
56.00	8.70	2.65	0.00	1.73	0.49	0.00	1.58	4.50	4.11	2.51	2.30	0.00	0.81	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	2.99	1.33	0.16	0.00
57.00	8.70	0.37	0.00	3.17	0.00	0.78	0.05	1.35	2.39	4.15	3.17	0.18	0.29	0.66	0.18	1.17	0.33	0.00	0.25	0.15	0.08	0.91	2.23	1.31	0.00
58.00	8.70	1.25	0.49	1.77	0.00	1.04	0.00	2.63	3.46	4.51	2.87	0.00	3.09	0.00	0.00	2.11	0.14	0.00	0.06	0.00	0.61	1.67	0.11	1.06	1.26
59.00	8.69	0.00	0.00	0.38	0.00	0.25	0.09	3.91	3.47	3.14	0.62	0.00	0.42	0.00	0.20	3.45	0.31	0.00	0.88	0.22	0.15	2.63	0.38	0.85	1.26
60.00	8.70	2.97	0.49	0.99	0.00	0.14	1.01	3.65	1.74	1.39	0.87	0.19	2.93	0.00	0.64	1.11	0.99	0.00	1.94	0.54	0.00	1.61	0.51	0.00	0.57
61.00	8.70	0.38	0.00	0.74	0.00	0.65	0.58	4.79	2.36	2.43	3.97	0.00	2.12	0.00	0.00	1.22	1.45	1.50	0.99	0.00	0.39	3.24	1.27	0.07	0.08
62.00	8.70	2.86	0.00	1.21	0.00	0.00	0.12	2.13	0.13	3.50	0.07	0.00	1.24	0.00	0.00	1.57	0.00	0.00	0.97	0.00	0.00	1.35	1.86	0.51	0.00
63.00	8.70	0.01	0.00	1.98	0.00	0.11	0.08	4.56	3.39	3.63	1.15	0.00	1.78	0.00	0.82	2.27	0.99	0.91	0.99	0.68	0.07	3.06	1.94	0.08	0.98
64.00	8.69	3.32	1.15	0.24	0.00	0.12	0.00	3.85	3.19	1.80	0.98	0.00	4.35	0.00	0.00	3.52	1.39	0.00	0.01	0.00	0.07	2.57	0.94	0.05	0.85
65.00	8.70	0.39	0.00	2.66	0.00	0.48	0.54	2.32	3.52	0.08	1.20	0.00	2.00	0.35	0.09	0.00	0.84	0.07	0.08	0.08	0.27	1.54	0.04	0.69	1.06
66.00	8.70	1.28	0.00	2.38	0.39	1.21	0.59	4.06	1.78	4.30	1.35	0.00	1.73	0.00	0.73	2.91	0.00	0.00	0.84	0.64	0.72	0.28	0.59	0.19	0.08
67.00	8.70	1.90	0.75	4.40	0.00	0.42	0.29	4.33	3.19	3.16	2.17	0.00	0.74	0.33	0.34	2.66	0.00	0.00	0.57	0.28	0.16	0.97	0.72	0.11	0.69
68.00	8.69	0.00	0.00	0.08	0.00	0.00	0.38	2.96	2.21	4.00	0.00	0.00	1.35	0.00	0.00	2.34	0.79	0.75	0.42	0.00	0.00	1.95	1.45	0.71	0.26
69.00	8.70	0.99	0.00	3.59	0.04	0.32	0.00	4.50	0.00	3.26	2.72	0.00	0.64	0.32	1.50	3.11	0.48	0.51	0.00	1.25	0.15	3.00	1.37	0.94	1.04
70.00	8.70	0.00	0.00	2.86	1.20	0.00	0.04	0.86	0.69	4.18	2.70	0.00	1.37	0.00	0.00	3.62	0.00	0.00	0.62	0.00	0.00	0.57	0.75	1.10	0.73
71.00	8.70	0.00	1.34	1.10	0.00	0.05	0.84	1.66	1.33	3.96	0.85	0.00	3.91	0.00	0.27	2.64	0.00	0.00	0.62	0.22	0.00	1.12	1.80	0.45	0.53
72.00	8.70	4.10	0.82	0.51	0.00	0.00	1.18	2.39	1.20	2.92	0.71	0.00	2.36	0.00	0.00	2.56	0.13	0.11	0.55	0.00	0.00	1.58	1.44	0.53	0.84
73.00	8.69	0.21	0.47	0.68	0.99	1.59	0.49	4.49	1.98	2.26	0.45	0.00	3.18	1.05	0.07	1.91	0.00	0.00	0.06	0.06	0.00	3.00	0.00	1.14	1.05
74.00	8.70	3.27	0.49	3.86	0.39	0.41	0.00	1.40	0.00	3.26	1.45	0.00	3.94	0.34	0.00	2.38	0.35	0.00	1.02	0.00	0.00	0.93	0.00	1.57	1.20
75.00	8.70	0.87	0.00	2.59	0.00	0.06	0.34	4.52	4.82	3.37	3.47	0.00	3.59	0.04	0.14	2.20	1.51	0.00	1.42	0.35	0.04	3.01	1.14	1.31	1.19
76.00	8.70	1.55	0.59	2.05	0.00	0.22	0.00	1.02	1.48	3.86	2.27	0.00	2.33	0.00	0.15	2.70	0.00	0.00	1.18	0.13	0.14	0.68	2.08	0.21	0.75
77.00	8.70	1.65	0.00	3.51	0.34	0.37	0.00	1.44	2.21	3.94	3.16	0.00	0.94	0.00	0.84	2.68	0.00	0.00	0.08	0.69	0.21	1.61	2.10	0.34	0.95
78.00	8.69	0.21	0.73	1.39	0.00	0.49	0.39	3.13	3.17	2.44	0.77	0.41	1.10	0.34	0.00	1.57	0.28	0.15	2.21	0.00	0.27	1.44	0.92	0.20	0.85
