Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.754s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	8.69	8.04	0.57	0.59	1.08	0.49	1.31	1.83	1.10	0.00	1.04
3.00	8.70	8.10	2.26	0.18	0.75	0.00	2.72	0.09	0.00	0.71	0.44
4.00	8.70	8.10	4.70	3.37	3.06	3.17	2.11	1.51	0.04	0.98	0.74
5.00	8.70	8.10	2.37	0.29	1.28	1.65	4.44	0.00	0.00	2.01	0.34
6.00	8.69	8.10	6.61	0.00	5.70	5.39	5.41	1.85	0.00	4.20	0.00
7.00	8.70	8.10	5.28	6.36	4.93	3.39	4.86	4.25	0.01	4.19	0.00
8.00	8.70	8.09	2.54	0.00	0.71	1.07	1.40	0.67	0.00	0.06	0.41
9.00	8.70	8.10	0.89	0.00	1.00	0.92	0.00	0.38	0.00	0.00	1.64
10.00	8.70	8.10	2.57	0.33	2.65	1.07	0.59	0.14	0.41	1.52	0.09
11.00	8.69	8.10	3.16	0.00	0.02	0.06	0.00	3.77	0.00	0.00	1.73
12.00	8.70	8.10	6.61	0.00	0.00	5.17	0.00	5.38	0.00	0.00	3.59
13.00	8.70	8.10	6.59	0.00	0.00	5.30	0.00	5.42	0.00	0.00	3.60
14.00	8.70	8.09	6.59	0.00	0.00	1.30	0.00	4.70	0.00	0.00	0.92
