Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.673s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	6.89	0.79	0.88	0.00	0.86	0.37	0.00	0.89	0.00	1.46	0.00	0.00	0.13	0.26	0.00	0.31	0.00	0.00	0.98	0.26	0.09	1.42	0.00	0.00
3.00	6.90	0.49	0.79	1.11	3.58	0.00	0.00	3.50	0.00	4.99	0.00	0.99	0.64	0.01	1.78	0.25	0.00	0.64	1.13	0.12	1.64	1.11	0.00	0.00
4.00	6.90	2.38	0.74	0.82	6.25	1.08	0.00	3.13	0.29	4.50	0.47	1.34	4.93	0.11	2.92	0.00	0.60	2.48	0.00	0.00	0.67	0.54	0.00	0.01
5.00	6.90	1.44	3.44	2.39	4.57	0.13	0.72	2.48	0.26	3.77	0.09	0.98	3.84	0.05	0.00	0.77	0.24	1.54	1.51	1.30	0.22	1.33	0.45	0.00
6.00	6.90	3.65	2.84	1.10	3.30	0.97	0.20	4.43	0.00	3.26	0.38	1.65	2.90	0.86	2.53	0.72	1.44	2.64	3.58	0.95	0.05	1.97	0.00	0.13
7.00	6.90	0.99	1.86	1.60	1.97	0.61	0.00	3.33	0.09	3.73	0.44	1.65	4.00	0.07	2.14	0.53	1.54	1.21	2.28	1.00	0.45	2.53	0.00	0.02
8.00	6.90	1.51	0.24	3.14	0.73	0.64	1.38	4.40	0.00	2.31	0.85	2.81	1.38	0.42	1.08	0.14	0.53	1.14	2.53	1.93	0.21	0.88	1.15	0.06
9.00	6.90	3.76	2.12	1.77	2.68	0.00	0.86	3.91	0.00	2.92	0.00	2.26	0.88	0.18	0.84	0.99	0.99	1.86	1.25	0.26	0.61	1.35	0.44	0.02
10.00	6.90	3.49	1.00	2.84	2.14	0.98	0.14	3.27	0.05	2.31	0.09	1.70	3.17	0.73	1.21	1.40	0.02	1.85	1.02	0.07	0.04	1.04	0.05	0.11
11.00	6.90	0.00	1.13	4.83	3.96	0.35	0.00	3.49	0.00	4.58	0.00	3.69	3.98	0.05	3.32	0.97	1.02	0.06	2.66	0.18	0.20	0.99	0.00	0.01
12.00	6.90	4.89	1.53	0.60	1.87	0.00	0.41	5.12	0.00	5.10	1.40	3.31	1.65	0.11	1.02	0.00	1.52	0.65	3.34	0.60	0.04	1.90	0.49	0.02
13.00	6.90	1.77	0.46	0.75	5.15	0.66	0.18	2.50	0.27	3.93	1.44	1.25	0.71	1.19	1.08	0.00	1.93	2.08	2.28	0.34	0.24	0.20	0.64	0.15
14.00	6.90	3.51	2.98	2.03	3.66	1.19	0.60	2.51	0.00	3.98	0.07	0.44	3.17	0.16	3.09	0.00	0.24	3.57	1.79	0.71	0.00	0.77	0.14	0.04
15.00	6.90	1.77	2.13	2.01	2.63	0.62	0.31	4.82	1.67	3.14	2.17	1.45	3.27	0.44	3.42	0.00	0.64	0.84	2.16	0.00	0.00	1.80	0.67	0.06
16.00	6.90	4.83	2.63	0.45	5.02	1.14	0.64	4.20	0.00	4.13	0.14	1.07	4.19	0.33	0.46	0.46	0.12	0.75	3.20	0.00	0.68	1.42	0.44	0.06
17.00	6.89	1.87	1.66	2.78	0.32	1.97	0.45	1.17	0.00	1.50	0.00	1.84	2.84	1.18	1.37	2.60	0.00	2.11	2.16	1.01	0.05	2.60	0.00	0.16
18.00	6.90	2.48	1.58	0.87	1.86	0.00	0.00	1.64	0.39	5.05	1.14	0.00	3.19	3.47	1.24	1.47	0.40	0.00	4.02	0.31	0.25	1.55	0.89	0.49
19.00	6.90	0.18	1.20	0.64	4.05	0.48	0.95	3.87	0.41	2.91	0.38	2.25	1.26	0.19	0.49	1.87	0.07	1.00	1.12	0.68	0.59	1.73	0.01	0.06
20.00	6.90	3.50	1.46	1.27	3.49	0.60	0.00	3.94	0.31	4.92	1.25	3.17	1.83	0.00	2.74	0.07	0.00	1.92	0.00	0.08	0.01	1.42	0.00	0.00
21.00	6.90	1.45	4.93	0.00	1.81	0.51	0.49	2.72	0.52	4.71	1.07	4.18	2.67	0.07	2.21	0.25	0.00	2.85	2.81	1.28	0.11	2.44	0.18	0.00
22.00	6.90	1.48	3.73	1.60	1.14	1.04	0.00	5.23	0.00	2.56	0.14	4.39	4.63	0.49	0.00	0.99	2.60	4.07	0.69	1.52	0.53	2.45	0.84	0.06
23.00	6.90	0.53	1.94	0.64	4.96	0.07	1.02	2.28	0.00	2.98	1.07	0.29	3.43	0.79	2.18	0.69	0.11	1.70	0.88	0.39	0.29	1.61	0.89	0.12
24.00	6.90	3.52	1.99	2.77	2.61	1.79	0.34	3.73	0.00	5.06	1.08	0.65	3.53	0.79	2.98	0.00	0.62	1.79	1.97	0.91	0.69	1.97	0.52	0.11
25.00	6.90	4.02	0.09	1.71	1.22	1.41	0.98	3.40	0.60	2.65	1.87	1.04	3.90	0.42	1.37	1.19	0.07	2.14	0.06	1.78	1.18	2.53	0.14	0.07
26.00	6.90	2.61	0.00	2.58	5.28	0.00	2.66	3.97	0.40	6.04	0.35	4.77	1.40	0.00	0.00	0.58	1.48	0.61	1.52	0.00	0.85	0.47	0.01	0.00
