Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.077s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	7.45	6.29	0.00	0.00	0.00	4.11	4.24	0.00	2.90	1.60	0.89	0.00	2.94	2.17	0.00	1.04
3.00	7.50	6.30	0.02	0.00	4.55	4.80	0.51	0.31	0.00	4.07	3.91	0.57	2.56	2.67	2.23	1.59
4.00	7.50	6.30	0.28	2.85	5.86	4.56	2.28	0.00	0.39	1.90	1.40	3.52	3.24	1.92	3.01	1.88
5.00	7.50	6.30	0.57	0.73	5.59	4.57	3.77	2.01	5.00	3.30	3.58	0.92	1.98	1.80	0.85	0.75
6.00	7.50	6.30	2.24	1.87	6.14	1.70	5.11	2.14	5.09	1.15	3.31	0.15	1.10	1.33	2.36	0.91
7.00	7.50	6.30	1.84	0.00	5.83	3.63	4.57	0.12	4.80	4.27	3.53	1.32	1.67	2.99	3.32	1.75
8.00	7.50	6.30	0.99	0.00	5.90	0.49	5.44	3.05	3.03	0.00	3.93	0.00	3.59	0.00	3.30	2.97
9.00	7.50	6.30	0.41	0.80	6.03	5.15	3.56	2.53	4.29	2.20	3.91	2.01	3.60	0.66	3.21	2.79
10.00	7.49	6.30	0.00	1.42	6.01	4.98	2.61	0.00	4.69	4.18	3.90	1.59	3.45	0.79	3.24	2.44
11.00	7.50	6.30	0.02	1.18	5.99	2.34	2.34	3.69	4.76	4.50	3.82	1.31	3.00	1.19	2.01	0.99
12.00	7.50	6.30	0.00	0.00	6.01	0.00	4.20	4.25	5.35	4.40	3.90	0.00	3.78	3.30	0.00	0.47
13.00	7.50	6.30	0.89	0.00	5.73	1.31	5.39	4.09	5.11	1.24	0.79	0.00	3.60	3.30	0.00	2.83
14.00	7.50	6.30	0.00	0.85	3.58	2.20	3.13	2.99	5.02	0.98	0.49	0.06	3.47	2.36	0.49	2.38
15.00	7.50	6.30	0.24	0.69	0.49	3.30	4.73	1.54	5.03	0.53	0.00	0.12	3.46	2.97	3.65	2.56
16.00	7.50	6.30	0.07	0.04	0.00	3.50	5.33	0.69	4.37	4.50	3.50	1.57	3.32	1.51	3.30	3.04
17.00	7.50	6.30	0.02	5.29	0.00	5.20	5.16	0.55	4.97	0.99	3.92	0.92	0.06	3.01	3.30	1.25
18.00	7.50	6.30	1.65	5.62	0.99	4.13	4.65	0.68	4.37	0.75	3.45	0.00	0.49	3.18	2.94	2.89
19.00	7.49	6.30	0.02	1.66	0.69	5.68	4.93	3.97	5.39	3.54	3.46	1.32	0.95	3.09	1.90	2.23
20.00	7.50	6.30	0.00	1.55	4.75	5.66	3.96	2.57	4.83	4.49	1.90	1.11	3.59	0.82	1.79	1.86
21.00	7.50	6.30	0.11	3.34	2.93	2.78	3.18	0.07	4.85	2.27	0.91	0.15	3.50	1.81	1.70	2.33
22.00	7.50	6.30	0.49	0.99	4.18	1.83	4.89	1.50	4.03	3.58	1.91	1.24	3.20	0.73	2.56	2.47
23.00	7.50	6.30	0.00	0.00	5.99	5.63	5.38	0.71	5.09	4.23	2.74	1.38	3.60	3.29	3.30	2.98
24.00	7.50	6.30	0.55	0.00	5.99	5.70	1.51	4.20	5.03	0.06	0.00	0.00	3.59	0.74	3.30	2.85
25.00	7.50	6.30	1.37	0.88	6.01	0.08	0.01	4.79	5.10	0.00	5.02	0.00	3.60	0.48	3.31	3.01
26.00	7.50	6.30	0.09	5.35	6.01	0.00	5.16	0.53	5.11	0.00	3.90	0.00	3.60	2.94	3.30	2.99
27.00	7.50	6.30	1.33	5.99	5.99	0.00	5.41	1.64	5.10	0.49	3.90	0.00	3.60	3.30	3.30	3.00
28.00	7.49	6.30	2.56	4.15	6.01	2.57	4.30	3.50	5.10	0.00	3.90	0.47	3.60	2.30	3.31	2.19
29.00	7.50	6.30	0.00	3.94	2.52	0.41	5.41	4.13	5.10	2.70	1.07	1.20	3.59	2.18	3.17	3.00
30.00	7.50	6.30	1.17	1.07	5.72	3.63	4.79	0.81	5.08	4.49	1.28	0.15	0.80	0.71	0.73	2.86
31.00	7.50	6.30	0.29	5.71	0.00	4.86	5.43	0.00	5.10	4.51	0.00	0.00	1.85	4.31	0.55	2.87
32.00	7.50	6.30	0.00	5.59	0.97	4.88	4.99	4.73	4.98	4.50	0.09	3.34	0.53	3.07	0.02	2.83
33.00	7.50	6.30	0.32	1.02	6.50	4.57	0.44	2.32	4.39	4.12	2.63	1.25	3.76	0.54	2.18	1.60
34.00	7.50	6.30	0.00	3.34	3.11	1.04	2.38	0.59	5.04	4.51	3.90	1.66	3.60	1.87	2.53	1.68
35.00	7.50	6.30	0.57	3.33	3.29	0.00	0.75	0.00	5.10	4.50	3.46	0.52	3.54	1.81	2.94	3.00
36.00	7.50	6.30	0.00	5.89	5.91	0.00	1.58	2.84	5.04	4.43	3.89	0.00	3.54	3.24	3.31	3.00
37.00	7.49	6.30	0.00	5.89	5.91	5.02	4.26	0.00	2.43	1.47	3.91	1.07	3.60	3.24	3.29	2.99
38.00	7.50	6.30	0.00	4.46	5.99	3.34	4.37	1.72	0.04	1.06	2.63	0.44	0.93	3.00	3.30	3.00
39.00	7.50	6.30	0.19	5.95	6.01	5.28	5.41	0.00	1.93	0.00	3.09	0.99	0.00	3.27	3.31	3.00
40.00	7.50	6.30	0.06	5.82	5.99	5.18	5.39	1.24	5.10	0.00	3.84	0.08	0.00	3.19	3.30	1.65
41.00	7.50	6.30	0.29	3.66	5.99	5.53	4.86	2.04	4.96	0.00	3.82	0.15	0.00	3.27	3.31	2.99
42.00	7.50	6.30	0.15	0.00	6.01	0.92	5.70	0.41	5.04	0.00	3.91	2.60	0.00	3.25	3.30	3.00
43.00	7.50	6.30	0.69	0.45	5.99	0.49	5.41	0.08	5.00	0.99	3.84	3.85	0.00	2.97	3.30	2.84
44.00	7.50	6.30	0.00	0.00	6.01	0.00	5.18	0.00	4.60	0.00	3.90	3.63	0.00	3.18	3.30	3.01
45.00	7.50	6.30	0.58	0.00	6.01	0.00	5.41	3.31	5.10	0.00	3.69	3.90	0.00	3.30	3.31	3.00
46.00	7.49	6.30	1.27	0.00	5.99	0.00	5.24	4.93	5.10	0.00	3.90	3.90	1.45	3.31	3.30	2.81
47.00	7.50	6.30	1.60	1.99	5.99	0.00	2.67	0.89	5.10	0.00	3.90	0.68	3.60	1.80	3.30	1.95
48.00	7.50	6.30	0.26	3.60	6.01	0.00	0.00	1.57	5.10	1.47	3.89	0.00	3.59	2.92	3.30	2.89
49.00	7.50	6.30	0.52	3.94	3.43	1.93	0.49	1.72	5.08	4.49	3.78	1.91	3.60	3.30	3.30	2.92
50.00	7.50	6.30	0.00	0.00	5.83	5.73	0.99	2.71	5.12	4.51	3.82	0.78	3.60	3.31	3.31	2.98
