Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.444s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	6.89	5.99	0.00	0.00	0.00	0.79	0.33	0.00	0.00	0.00	0.00	0.28	0.00	0.07	0.00	0.00	0.61	0.00	0.46	0.14	0.00	0.00	0.00	0.00
3.00	6.90	6.01	0.00	1.20	0.00	1.28	0.00	0.64	0.46	3.53	0.00	1.39	0.00	0.59	0.00	0.00	0.00	1.45	1.10	0.28	0.00	0.46	0.00	0.00
4.00	6.90	5.99	0.00	2.19	0.61	1.64	0.31	2.33	0.05	2.54	0.00	1.33	1.85	0.94	0.00	0.00	0.37	2.11	0.49	0.12	0.71	0.59	0.12	0.00
5.00	6.90	6.01	0.00	3.96	2.08	0.08	0.34	0.52	0.00	1.54	0.00	3.18	2.01	0.93	2.53	0.00	0.00	1.68	0.49	2.24	0.47	0.29	0.00	0.22
6.00	6.90	5.99	0.00	3.46	4.78	0.89	1.01	1.63	0.01	1.93	0.00	3.46	1.42	0.00	0.04	0.00	0.00	2.39	1.53	1.25	1.67	0.67	0.09	0.52
7.00	6.90	6.01	0.00	4.19	4.47	0.14	0.00	0.82	0.12	1.99	0.00	2.10	0.00	0.00	1.86	0.00	0.04	1.57	1.24	0.04	0.33	1.15	0.58	0.47
8.00	6.90	5.99	0.00	0.93	1.61	0.15	0.00	2.28	0.67	2.44	0.07	3.77	3.09	0.01	0.99	0.64	0.00	1.35	1.07	0.75	0.80	1.19	0.55	0.15
9.00	6.90	6.01	0.00	4.40	3.53	1.11	0.00	2.97	0.35	1.60	1.55	4.50	3.65	1.47	2.80	0.91	0.00	3.83	1.45	0.25	0.37	0.88	0.02	0.39
10.00	6.90	5.99	0.00	0.29	1.73	0.00	0.00	1.40	1.75	5.11	0.94	1.88	1.22	0.00	0.28	0.00	0.00	2.54	2.24	0.00	0.00	0.68	0.27	0.18
11.00	6.90	6.01	0.00	4.97	3.65	0.54	0.27	3.63	0.84	4.84	0.00	0.00	4.38	0.00	0.49	0.44	0.00	1.71	0.59	1.93	0.71	1.74	0.08	0.28
12.00	6.90	5.99	0.00	3.58	3.56	0.00	0.75	3.23	0.51	1.63	0.00	2.21	4.17	0.06	2.65	0.00	0.00	2.52	0.00	2.86	0.00	0.79	0.01	0.27
13.00	6.90	6.01	0.45	0.04	3.54	3.18	0.00	0.00	0.00	3.03	0.99	4.55	4.37	0.00	4.25	0.00	1.40	3.49	0.00	2.64	2.24	0.57	0.07	0.39
14.00	6.90	5.99	0.00	0.00	4.92	0.67	0.00	1.01	0.42	3.57	0.00	4.50	3.97	0.00	3.71	0.00	0.49	3.89	3.91	2.92	2.41	0.24	1.88	0.40
15.00	6.90	6.01	0.44	1.14	3.04	0.35	0.00	3.23	0.08	0.79	1.27	3.86	0.00	0.00	3.09	0.94	0.29	2.98	1.48	0.46	1.48	0.41	0.00	0.39
16.00	6.90	5.99	0.01	3.73	3.44	0.89	1.04	1.37	1.11	1.41	0.62	2.39	0.58	0.06	0.84	0.74	0.51	1.66	0.92	0.26	1.33	1.53	0.14	0.34
17.00	6.89	6.01	0.00	2.39	4.30	0.52	1.13	0.25	2.12	0.27	0.39	4.27	1.32	2.58	0.00	0.47	0.14	2.26	0.49	0.77	0.00	0.13	0.20	0.47
18.00	6.90	5.99	0.00	4.93	0.00	0.01	0.00	2.46	0.48	2.70	0.00	3.76	2.32	0.00	0.49	0.00	0.40	0.00	1.54	0.00	0.00	0.44	0.00	0.00
19.00	6.90	6.01	0.00	3.58	1.47	0.00	0.00	4.32	1.25	3.91	0.00	3.64	2.50	0.00	0.00	0.00	1.73	3.59	0.89	0.18	0.32	1.46	0.60	0.14
20.00	6.90	5.99	0.00	5.41	4.13	0.00	0.00	3.65	0.28	1.22	0.00	3.97	1.58	0.00	0.49	0.00	0.13	3.65	0.18	2.30	0.39	0.62	0.54	0.45
21.00	6.90	6.01	0.00	3.86	4.10	0.00	1.78	0.00	1.72	3.63	0.00	3.04	1.31	1.27	1.59	0.00	0.04	2.18	1.10	1.97	0.86	1.78	0.24	0.44
22.00	6.90	5.99	0.00	4.33	0.47	0.15	2.51	2.06	0.55	1.07	0.13	0.52	0.06	0.91	0.99	0.13	0.00	1.68	0.00	1.50	0.25	0.00	0.00	0.05
23.00	6.90	6.01	0.01	1.58	0.51	0.47	1.00	1.48	0.52	3.47	0.00	2.64	0.78	0.00	0.00	0.39	0.12	2.13	0.93	0.26	0.41	1.92	0.12	0.08
24.00	6.90	5.99	0.00	3.23	4.66	0.01	0.00	0.99	0.49	2.00	0.00	0.00	0.89	0.00	4.71	0.01	0.06	1.13	1.86	0.00	0.57	1.07	0.41	0.52
