Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.587s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	9.83	0.65	0.00	0.72	0.00	0.00	0.00	0.73	0.00	0.00	0.00	0.02	0.11	0.00	0.08	0.00	0.00	0.00	0.00	0.00	1.01	0.00
3.00	9.90	1.01	0.24	3.98	0.00	0.00	2.33	3.25	3.04	1.08	0.12	1.66	0.55	3.18	0.49	0.77	2.92	0.00	1.05	2.18	1.31	1.21
4.00	9.90	3.30	1.08	4.71	0.00	0.01	1.48	2.76	1.44	1.40	0.60	0.00	2.34	2.99	0.65	0.00	1.51	0.00	1.05	0.98	2.26	0.15
5.00	9.89	2.13	1.81	4.15	0.00	0.00	1.87	1.51	2.94	0.82	0.00	0.01	0.25	0.85	0.04	0.99	2.97	0.00	1.39	3.30	0.89	0.00
6.00	9.90	1.75	0.99	5.99	0.00	0.01	1.78	2.57	1.58	2.50	0.09	0.13	0.75	4.29	0.93	0.25	2.68	0.00	2.63	2.26	1.67	0.38
7.00	9.90	0.00	0.35	3.79	0.00	0.04	4.29	2.52	1.57	3.51	0.79	0.00	0.73	3.83	2.19	2.60	2.33	0.00	3.29	2.03	2.18	0.00
8.00	9.89	0.80	0.91	3.70	0.00	0.00	2.13	0.99	1.77	1.66	0.57	1.72	0.44	2.36	0.37	2.12	2.05	0.46	0.00	2.26	2.45	0.87
9.00	9.90	3.43	1.83	5.78	0.00	0.16	2.32	1.20	3.19	0.00	0.15	3.42	1.24	1.51	3.57	0.89	3.34	0.00	0.01	2.59	2.52	0.78
10.00	9.90	1.98	0.00	5.82	0.52	0.00	3.32	1.79	1.81	0.00	0.69	2.44	2.60	3.79	0.00	0.24	1.31	0.84	0.49	1.67	1.66	0.16
11.00	9.89	2.13	1.61	5.42	0.00	0.00	1.24	1.08	4.73	0.00	2.06	2.66	4.04	4.51	1.04	1.41	3.59	1.01	0.99	1.35	3.10	0.65
12.00	9.90	0.47	2.25	2.44	0.00	0.00	0.65	0.80	1.71	0.61	0.00	0.01	1.04	1.27	3.17	0.97	1.54	0.81	0.67	0.93	1.53	0.28
13.00	9.90	0.39	0.49	5.00	0.00	0.00	3.29	0.13	1.59	3.23	0.00	0.18	0.54	3.65	2.28	3.36	3.43	0.38	0.87	4.16	2.11	1.17
14.00	9.90	0.49	0.00	6.02	0.00	0.00	2.43	4.00	0.49	2.74	0.75	0.07	0.24	3.93	1.85	1.51	1.17	0.00	0.86	2.06	1.70	0.00
15.00	9.89	0.74	1.48	5.96	0.21	0.00	3.96	4.46	1.40	2.30	0.00	1.33	1.21	4.15	1.93	4.18	3.51	0.00	3.58	4.03	1.42	0.13
16.00	9.90	0.58	0.00	5.45	0.00	0.00	4.25	4.12	2.98	0.00	0.00	0.00	0.00	3.53	0.31	0.35	3.60	0.00	0.26	3.07	0.49	0.16
17.00	9.90	2.37	2.37	5.00	0.00	0.00	0.07	1.92	0.75	3.57	1.25	0.67	0.85	0.00	1.40	1.51	1.18	0.66	2.13	3.30	3.42	1.60
18.00	9.89	0.62	0.00	5.32	0.53	0.00	3.23	0.89	0.00	2.01	0.69	1.94	1.27	3.87	1.81	2.03	1.59	0.77	1.30	3.19	1.31	0.02
19.00	9.90	0.46	0.00	5.28	0.02	0.00	0.05	1.08	1.61	0.15	0.51	1.99	0.75	0.00	3.82	3.49	3.24	0.00	2.63	2.12	0.89	1.74
20.00	9.90	2.80	1.71	5.16	0.00	0.00	2.92	2.94	0.49	0.00	0.58	1.99	0.86	0.00	1.97	3.12	2.08	0.16	1.10	2.33	1.61	1.32
21.00	9.89	2.84	0.14	2.70	0.09	0.00	3.44	3.24	1.60	0.00	2.19	0.00	2.08	0.00	2.16	0.61	3.27	0.00	3.12	2.72	2.12	0.06
22.00	9.90	2.06	0.35	4.95	0.00	0.06	4.79	1.60	0.00	1.51	0.26	1.51	1.98	4.69	0.61	0.91	3.47	0.00	0.41	3.21	2.93	0.81
23.00	9.90	3.59	0.26	4.60	0.00	0.00	2.89	2.71	0.01	0.95	1.87	0.84	2.12	4.19	0.86	1.87	3.59	0.00	0.45	2.44	1.46	0.00
24.00	9.89	0.49	1.63	5.76	0.01	0.00	3.34	4.23	2.52	0.00	0.00	0.82	1.07	3.32	2.23	0.62	3.62	0.00	3.46	2.21	0.59	1.61
25.00	9.90	0.01	2.19	5.11	0.00	0.14	3.56	1.71	2.23	0.54	0.00	1.12	0.00	1.58	0.45	1.59	3.43	0.00	1.48	2.33	0.32	1.41
26.00	9.90	2.06	2.48	6.01	0.04	0.41	2.37	3.14	0.98	0.41	0.20	0.00	1.99	0.05	3.90	1.34	2.68	1.25	1.42	2.81	2.58	1.04
27.00	9.90	0.05	1.52	5.43	0.00	0.00	0.61	1.47	2.80	0.00	0.81	4.77	0.89	3.11	2.23	0.00	3.63	0.79	0.00	1.74	2.56	0.00
28.00	9.89	0.00	0.00	3.29	0.00	0.00	0.27	0.48	2.58	0.00	0.48	4.38	0.46	4.50	1.15	1.80	3.33	0.33	1.18	2.59	3.00	0.00
29.00	9.90	0.99	0.06	3.00	0.00	0.00	0.73	1.74	2.36	0.47	0.19	1.35	0.46	3.26	3.57	3.97	2.44	0.00	0.46	3.30	2.54	0.28
30.00	9.90	0.00	0.49	6.30	2.81	0.00	0.44	2.80	4.80	0.00	1.13	0.00	2.73	2.33	0.49	3.99	1.83	0.92	0.00	3.30	2.92	3.16
31.00	9.89	1.78	0.42	3.99	0.38	0.00	3.98	1.30	3.96	0.35	0.75	0.47	1.02	2.18	2.17	1.72	1.58	0.00	3.17	1.35	2.98	1.78
32.00	9.90	2.52	0.37	5.15	0.00	0.00	2.45	4.17	1.74	0.00	0.00	0.38	2.66	2.45	2.67	0.00	2.90	0.00	1.50	2.52	2.99	1.02
33.00	9.90	0.99	0.00	5.42	0.00	0.00	0.88	3.31	2.61	0.00	0.65	0.00	0.74	2.37	0.28	1.38	3.13	0.00	2.34	3.20	2.79	2.07
34.00	9.89	5.79	0.00	5.55	0.00	0.00	4.16	0.00	4.47	0.14	0.73	0.98	1.24	3.96	1.40	1.26	1.61	0.22	3.07	3.37	2.06	0.00
35.00	9.90	0.24	2.91	4.93	0.82	0.00	1.81	0.06	1.17	0.00	2.89	2.94	3.82	1.24	0.00	3.42	3.13	0.00	0.87	2.81	0.00	0.00
36.00	9.90	0.54	2.52	2.40	0.00	0.00	4.33	2.89	1.73	0.00	0.00	2.27	3.00	2.71	4.18	2.31	2.20	0.00	3.29	2.23	2.25	0.00
37.00	9.89	3.79	1.75	2.67	0.06	0.00	4.40	3.65	2.47	0.00	0.00	1.44	0.72	0.87	1.32	1.67	3.58	0.29	2.00	2.57	2.81	0.68
38.00	9.90	4.13	2.06	3.52	0.13	0.00	1.04	2.84	3.87	1.71	0.64	1.26	0.52	0.32	1.67	1.94	1.53	0.00	0.06	2.43	1.26	1.83
39.00	9.90	3.87	0.60	4.73	0.62	0.00	0.19	0.00	3.63	1.28	1.18	0.07	1.65	1.20	1.90	3.83	1.83	0.00	0.67	0.88	0.84	0.41
40.00	9.90	1.94	1.93	6.01	0.39	0.00	2.17	2.74	0.00	0.00	1.48	1.48	1.65	0.19	2.23	1.51	0.00	0.08	3.46	0.49	1.08	0.00
41.00	9.89	2.45	1.38	5.43	0.04	0.00	1.25	0.00	1.61	1.91	0.00	0.00	0.20	0.61	0.45	1.86	1.31	0.32	1.04	1.59	3.00	0.00
42.00	9.90	2.78	1.41	5.99	0.00	0.00	0.29	2.57	4.43	0.00	0.00	1.27	0.27	0.44	1.24	0.00	1.61	0.22	3.71	3.52	2.99	0.00
43.00	9.90	3.52	0.81	6.01	0.00	0.00	3.30	1.59	4.80	0.00	0.42	0.53	1.10	2.66	0.16	1.18	3.59	0.00	2.37	3.18	3.00	0.00
44.00	9.89	0.01	1.22	5.36	0.00	0.00	4.10	2.38	3.33	1.24	0.00	1.37	0.72	4.20	0.86	1.37	3.62	0.80	1.32	3.30	2.93	1.84
45.00	9.90	3.30	2.74	5.20	0.00	0.00	2.51	1.31	0.00	1.55	0.88	0.47	2.86	4.49	1.79	0.46	3.16	0.00	0.26	0.94	0.98	0.13
46.00	9.90	3.62	5.38	2.34	0.00	0.00	1.51	1.91	4.33	3.79	1.77	0.00	2.26	3.39	2.01	1.98	0.67	0.00	0.62	4.38	2.39	0.71
47.00	9.89	3.74	1.39	4.84	0.00	0.00	1.80	0.88	1.42	0.00	0.46	0.01	1.54	3.94	4.02	3.56	1.44	0.98	2.54	2.54	2.96	0.00
48.00	9.90	2.43	1.44	2.16	0.00	0.00	2.84	1.95	3.36	0.00	0.73	1.47	0.62	2.36	0.40	1.33	2.97	0.59	0.49	2.21	1.57	0.00
49.00	9.90	3.96	1.81	4.44	0.00	0.00	3.84	3.80	4.40	0.00	0.07	4.66	0.06	3.78	0.00	1.28	2.37	0.00	1.39	3.13	2.60	0.99
