Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.621s)
CreateVariables () DONE !!!
Creating 12 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	9.29	6.85	5.68	1.11	3.96	2.76	1.95	2.52	4.16	0.91	2.91	0.65
3.00	9.30	6.90	5.70	0.00	1.73	4.73	2.19	0.98	0.84	0.78	1.64	0.22
4.00	9.30	6.90	5.70	0.00	0.69	1.34	1.81	0.24	0.82	0.39	0.54	2.21
5.00	9.29	6.90	5.70	1.38	1.51	0.48	3.34	1.63	3.33	0.49	2.61	0.69
6.00	9.30	6.90	5.70	0.51	5.49	5.48	4.23	0.04	0.00	0.00	2.73	1.28
7.00	9.30	6.90	5.70	2.79	4.40	4.59	5.30	3.34	2.32	0.00	3.43	2.84
8.00	9.30	6.90	5.70	4.85	5.70	5.70	5.39	5.41	0.49	0.00	3.60	3.00
9.00	9.29	6.90	5.70	5.66	5.70	5.70	5.41	5.41	0.49	0.00	3.60	2.99
10.00	9.30	6.90	5.70	5.64	5.69	5.70	5.39	5.39	1.02	0.00	3.60	3.00
11.00	9.30	6.90	5.70	0.32	4.03	3.98	2.44	1.47	1.95	0.00	1.14	2.65
12.00	9.30	6.90	5.70	0.00	5.71	4.38	5.41	5.39	0.84	0.00	3.60	0.00
13.00	9.29	6.90	5.70	0.00	5.70	4.10	5.39	5.41	5.10	0.49	3.60	0.00
14.00	9.30	6.90	5.70	1.27	5.69	4.05	5.39	5.39	5.10	0.00	3.60	0.00
15.00	9.30	6.90	5.70	5.70	5.70	4.09	5.41	5.41	5.11	0.00	3.59	0.00
16.00	9.30	6.90	5.70	5.71	5.70	4.20	5.41	5.41	5.09	0.00	3.60	0.00
17.00	9.29	6.89	5.70	5.69	5.68	3.93	5.39	5.39	5.11	0.00	3.60	0.00
18.00	9.30	6.90	5.70	5.71	5.70	4.26	5.41	5.41	5.10	0.00	3.59	0.00
19.00	9.30	6.90	5.70	5.70	5.70	3.73	5.39	5.39	5.10	0.00	3.60	0.00
20.00	9.30	6.90	5.70	5.69	5.68	3.92	5.41	5.39	5.10	0.00	3.60	0.00
21.00	9.29	6.90	5.70	5.71	5.69	3.98	5.41	5.41	5.10	0.00	3.59	0.00
22.00	9.30	6.90	5.70	5.70	5.69	3.80	5.39	5.41	5.10	0.00	3.60	0.00
23.00	9.30	6.90	5.70	3.52	5.70	5.58	5.39	4.78	5.10	0.00	3.60	2.92
24.00	9.30	6.90	5.70	4.71	5.70	5.70	5.38	5.41	5.10	0.75	3.60	3.00
25.00	9.29	6.90	5.70	5.71	5.70	5.70	5.41	5.39	5.10	0.00	3.59	2.99
26.00	9.30	6.90	5.70	5.70	5.70	5.70	5.41	2.32	5.02	0.00	3.60	3.00
27.00	9.30	6.90	5.70	5.70	5.70	5.70	5.41	5.41	5.10	0.00	3.60	3.00
28.00	9.30	6.90	5.70	5.70	5.70	5.70	5.39	5.39	5.10	0.00	3.59	3.00
29.00	9.29	6.90	5.70	5.70	5.69	5.70	5.41	5.41	4.98	0.00	3.57	2.99
