Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.648s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	8.94	0.00	0.97	0.00	1.34	0.00	0.00	0.00	0.00	2.05	0.00	0.00	0.00	0.05	0.00	1.39	0.00	0.00	0.00	0.05	0.00	0.15
3.00	9.00	3.10	0.00	0.62	2.89	0.00	0.05	0.34	1.19	0.79	0.00	0.53	0.00	0.29	0.00	0.42	1.22	0.00	0.00	0.95	0.49	0.73
4.00	9.00	2.00	0.40	0.00	1.77	0.29	2.36	0.00	0.98	2.34	0.00	2.96	0.28	1.11	0.00	1.30	0.00	0.06	0.19	0.00	0.68	1.40
5.00	9.01	3.20	0.00	0.00	1.39	0.00	1.10	0.40	2.90	1.07	0.00	3.80	1.02	0.00	0.00	0.28	0.05	0.31	0.33	0.94	2.59	0.41
6.00	9.00	2.84	0.00	0.11	1.45	0.00	1.32	0.75	1.48	1.73	0.00	2.51	0.49	1.21	0.31	1.34	0.19	1.13	0.01	0.77	1.60	1.28
7.00	9.00	4.97	1.73	0.00	2.59	2.19	3.78	0.79	1.95	1.02	0.00	2.89	0.00	2.46	0.69	1.58	1.80	0.78	1.33	1.58	2.03	1.30
8.00	9.00	6.78	1.90	0.00	3.00	2.07	4.66	0.67	2.96	1.32	0.00	2.13	0.00	1.10	0.00	4.09	0.00	0.06	0.46	1.74	2.52	0.00
9.00	9.01	5.66	3.30	0.00	1.78	3.18	2.72	1.60	2.52	1.87	0.00	0.89	0.00	2.07	0.00	2.76	0.00	0.52	0.93	1.48	1.52	0.00
10.00	9.00	4.65	1.53	2.05	2.61	0.19	3.31	0.00	2.44	0.19	0.00	2.37	0.99	1.31	0.59	1.40	0.84	0.00	1.94	2.20	2.52	0.84
11.00	9.00	6.68	1.12	0.00	1.35	0.68	2.17	2.70	4.18	2.32	0.00	2.83	0.80	1.73	0.00	1.14	0.00	0.00	0.61	0.20	1.50	2.44
12.00	9.00	3.90	1.07	0.51	5.05	1.87	0.00	0.00	3.87	1.58	0.00	3.97	1.50	0.55	0.04	2.27	0.44	0.54	0.29	2.68	0.98	0.24
13.00	9.01	1.78	0.98	0.41	3.96	1.67	3.21	0.74	2.19	0.57	0.18	4.50	0.24	1.73	0.00	3.29	0.11	0.34	0.00	1.98	1.41	2.08
14.00	9.00	2.26	2.12	0.53	5.86	1.77	1.12	0.69	3.20	0.62	0.00	1.73	0.00	1.35	0.00	0.00	0.33	0.12	0.00	0.40	0.65	2.66
15.00	9.00	6.88	0.86	0.97	0.00	1.14	1.72	0.87	2.60	3.14	0.37	3.09	0.04	0.77	0.00	3.04	0.37	0.15	0.00	1.22	2.89	0.46
16.00	9.00	5.36	4.36	1.14	4.69	5.68	2.46	0.22	2.63	2.16	0.00	4.05	0.47	1.77	0.00	3.63	1.85	0.00	0.00	2.94	2.03	1.08
