Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.621s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	6.89	3.73	0.00	0.99	2.68	0.68	0.00	0.44	0.48	1.12	0.00	1.19	0.00	2.83	1.39	0.00	0.00	0.54	0.09	0.00
3.00	6.90	1.22	0.26	1.38	3.98	2.66	0.75	1.79	0.78	2.14	1.98	1.30	0.87	1.57	3.82	1.12	0.00	0.00	0.00	0.00
4.00	6.90	4.71	3.60	1.05	4.42	0.68	0.31	0.64	2.19	0.11	3.37	0.25	0.12	0.42	0.01	0.32	0.00	0.26	0.01	0.00
5.00	6.90	4.13	3.14	0.86	4.09	2.07	0.00	0.98	1.99	0.89	1.46	0.00	0.15	1.39	2.57	0.52	0.12	0.14	0.54	0.00
6.00	6.90	5.76	2.56	1.21	5.11	1.57	3.44	4.30	0.37	0.67	3.38	0.00	0.00	0.00	3.71	0.00	0.31	0.09	1.75	0.00
7.00	6.90	6.61	0.79	2.08	5.42	3.73	0.00	0.09	2.51	1.34	4.19	0.00	1.20	0.19	0.93	0.00	0.07	1.75	0.38	0.04
8.00	6.90	2.19	3.77	1.85	3.78	1.66	0.00	0.44	1.51	0.00	1.13	0.49	0.00	0.54	1.22	0.32	0.07	0.44	0.01	0.25
9.00	6.90	5.05	4.49	3.29	2.32	0.14	0.81	0.78	2.91	0.00	1.74	1.65	0.00	1.45	1.90	0.61	0.49	0.40	0.85	0.00
10.00	6.90	1.12	5.35	2.68	3.45	1.34	0.00	1.06	2.67	1.80	2.59	0.19	2.18	0.20	4.00	0.87	0.16	1.08	0.06	0.25
11.00	6.90	4.44	2.66	0.99	4.65	1.28	1.11	2.33	3.10	2.07	5.10	0.00	0.78	0.41	2.17	0.22	0.89	0.47	0.86	0.93
12.00	6.90	4.80	5.38	2.83	4.36	0.77	0.19	1.06	2.46	0.84	4.49	0.00	0.77	1.22	3.92	0.49	1.98	1.33	0.12	0.82
13.00	6.90	6.31	6.28	1.59	5.41	4.35	0.00	1.12	1.94	0.05	5.10	0.07	0.00	0.66	2.64	0.32	0.04	0.28	0.88	0.58
14.00	6.90	2.52	3.66	0.85	4.97	0.77	0.00	0.64	3.16	0.92	0.73	0.32	0.00	0.18	2.57	0.00	0.09	0.62	0.46	0.60
15.00	6.90	6.42	5.69	0.13	5.39	1.74	0.00	1.95	5.10	0.13	4.26	0.15	0.00	0.13	2.17	1.57	0.82	0.73	0.00	0.49
16.00	6.90	3.72	5.71	3.63	5.41	1.72	0.14	0.59	5.11	1.22	3.03	0.13	0.00	0.45	2.86	0.44	0.49	0.86	0.38	1.04
17.00	6.89	4.57	2.03	3.56	4.71	2.23	0.59	1.06	2.67	0.46	1.06	0.01	0.00	0.02	3.64	0.64	0.33	0.44	0.39	0.01
18.00	6.90	4.52	0.00	0.65	5.39	0.16	0.00	3.59	1.22	2.14	1.58	1.33	0.45	1.25	4.47	0.26	0.00	1.18	1.18	0.00
19.00	6.90	1.37	1.63	0.58	4.92	3.66	0.00	0.26	1.20	1.17	3.72	2.96	0.00	2.81	3.33	0.24	0.54	0.00	0.11	0.00
20.00	6.90	5.66	1.93	2.11	2.65	0.00	0.00	0.92	4.15	0.00	0.00	0.00	0.00	0.08	4.10	0.62	0.49	0.72	0.93	0.00
21.00	6.90	3.04	1.81	4.30	2.08	1.13	1.55	3.66	3.78	0.00	4.03	0.00	0.00	0.00	1.27	2.30	0.49	0.40	0.82	0.00
22.00	6.90	5.20	0.49	1.73	5.55	1.34	0.00	1.37	3.25	1.30	2.60	0.00	0.00	0.00	2.06	1.13	0.00	0.04	0.35	0.12
23.00	6.90	4.69	3.89	0.49	5.31	0.00	0.13	0.85	3.71	0.88	0.68	0.00	0.24	1.66	2.67	0.69	1.05	0.27	0.18	0.07
24.00	6.90	5.71	0.64	0.49	5.19	0.32	1.05	1.74	5.10	0.12	4.60	0.00	0.11	2.43	4.00	1.39	1.13	0.00	0.00	0.06
25.00	6.90	4.24	2.01	2.08	5.36	0.75	0.99	2.06	3.47	2.24	2.56	0.48	0.18	0.88	1.98	1.12	0.52	1.22	0.97	0.00
