Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.244s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	6.58	0.00	1.04	0.00	0.00	2.87	1.54	0.00	0.00	0.00	0.00	0.79	0.00	0.00	1.66	0.65	1.20	0.48	0.00	0.07
3.00	6.59	1.66	0.49	2.84	1.84	1.73	2.91	0.71	2.76	0.00	0.62	0.64	1.98	0.00	2.71	0.73	2.25	0.77	2.23	0.18
4.00	6.61	0.87	0.00	2.84	1.12	3.29	3.73	0.19	3.36	1.65	0.00	0.49	3.25	0.00	3.21	2.57	1.25	1.86	1.59	0.21
5.00	6.59	3.06	0.55	4.18	2.72	3.78	2.21	0.86	1.57	1.19	1.67	0.31	3.06	0.00	3.49	0.05	2.07	1.00	3.44	0.05
6.00	6.61	2.36	0.49	0.00	2.34	1.52	0.44	0.00	2.24	1.39	4.06	0.00	3.80	0.65	4.09	0.05	4.16	2.74	3.89	0.00
7.00	6.59	0.00	0.64	5.02	0.31	4.06	0.54	0.65	3.33	0.26	1.31	0.38	2.08	0.35	4.16	3.05	2.94	0.58	2.52	1.54
8.00	6.61	0.99	0.11	5.72	0.44	3.16	1.27	0.00	4.19	0.18	0.28	0.55	3.51	0.00	4.32	1.61	0.82	1.14	2.46	0.45
9.00	6.59	0.00	0.00	5.95	3.82	3.29	5.38	0.00	0.52	0.45	0.00	0.00	1.39	0.00	4.50	1.28	0.00	2.46	3.91	0.00
10.00	6.61	0.99	0.00	5.23	0.47	2.03	1.35	1.40	0.77	0.66	1.64	1.07	3.23	0.00	4.07	1.60	2.06	3.78	3.38	1.25
11.00	6.59	1.66	1.59	2.90	1.18	4.05	1.00	0.00	0.32	0.00	0.28	0.53	3.86	0.00	3.72	3.03	2.25	1.50	3.57	2.58
12.00	6.61	5.90	1.54	5.99	1.51	0.75	0.54	0.00	2.03	0.00	0.06	0.55	4.79	0.48	4.50	4.50	2.31	0.49	3.90	1.02
13.00	6.59	1.73	0.09	5.00	0.97	1.45	0.46	0.00	5.08	0.21	0.26	2.04	2.18	0.00	3.63	3.40	1.55	1.15	2.96	0.59
14.00	6.61	3.21	0.29	3.73	0.00	1.78	1.65	0.00	3.77	0.00	0.00	0.26	4.77	0.00	1.24	0.00	0.00	1.91	2.96	0.00
15.00	6.59	1.93	0.07	2.14	0.00	1.22	2.59	0.00	4.75	0.02	0.00	0.47	4.33	0.00	3.42	1.61	1.42	0.60	2.61	1.59
16.00	6.59	1.48	0.00	2.64	1.21	4.47	2.64	0.00	2.23	1.52	0.00	0.00	2.24	0.00	4.50	0.15	1.38	2.57	3.89	0.00
17.00	6.61	0.45	0.06	0.49	1.50	3.33	2.23	0.00	1.55	0.01	0.00	0.44	3.66	0.05	3.94	1.22	0.89	3.42	2.03	0.49
18.00	6.59	0.79	0.00	1.38	3.12	0.91	0.94	0.00	4.99	1.15	2.03	0.53	4.25	0.00	3.18	1.15	2.03	3.62	3.59	0.00
