Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.483s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	7.77	3.98	0.74	0.00	0.33	0.00	0.00	0.00	0.00	0.00	0.00	0.73	0.71	0.00	0.35	0.00	0.00	0.00	0.89	0.01	0.00	0.02	0.00	0.00
3.00	7.80	1.67	0.81	0.00	2.34	0.13	1.86	0.00	0.94	0.00	0.22	0.00	1.92	0.81	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.67
4.00	7.81	0.40	0.68	0.00	3.23	0.59	3.71	0.09	2.68	0.00	1.78	4.10	4.27	3.40	0.06	0.00	1.02	0.09	1.01	0.58	0.59	0.00	0.82	1.04
5.00	7.80	1.81	0.37	0.01	1.77	1.64	1.65	0.44	1.46	0.00	0.00	4.31	4.30	2.80	0.00	0.00	0.79	0.00	1.53	0.00	0.00	0.00	0.00	1.39
6.00	7.80	3.29	0.00	0.68	3.96	0.00	1.61	0.00	3.64	0.49	0.07	1.48	2.46	0.72	0.00	0.00	0.27	0.00	2.54	0.00	0.00	0.59	0.00	0.34
7.00	7.81	1.90	0.14	0.48	0.41	0.00	2.54	0.00	0.92	0.42	0.00	4.50	1.93	0.49	0.26	0.00	0.71	0.02	2.00	0.18	0.02	0.18	0.14	1.32
8.00	7.80	2.83	0.12	0.32	0.47	0.00	2.68	0.00	0.97	0.27	0.98	3.49	2.76	1.12	1.67	0.58	0.05	1.37	1.33	0.25	0.87	0.11	0.16	0.79
9.00	7.80	7.80	1.35	0.18	0.05	0.49	2.13	0.00	4.95	1.42	0.26	4.29	2.08	1.84	0.51	0.00	0.49	0.00	1.02	0.00	0.00	0.65	0.00	0.78
10.00	7.81	1.95	3.62	0.46	6.35	1.63	3.39	1.19	4.33	1.05	0.02	0.66	3.53	0.74	0.05	0.00	1.44	0.00	1.40	0.80	0.00	0.39	0.55	1.61
11.00	7.80	4.62	0.91	0.00	0.25	0.00	2.17	0.00	4.23	1.73	0.02	2.66	2.18	0.09	0.29	0.00	1.86	0.00	1.55	0.77	0.00	1.24	0.52	0.52
12.00	7.81	3.36	1.68	1.20	3.39	0.33	3.83	0.00	4.66	0.00	0.31	2.64	3.58	1.78	1.15	0.00	2.34	0.02	2.68	0.04	0.02	0.35	0.02	1.73
13.00	7.80	5.57	0.02	0.08	0.06	2.68	1.54	0.00	4.06	0.00	0.52	0.04	2.83	3.77	0.61	0.00	3.78	0.00	2.71	0.14	0.00	0.65	0.11	1.50
14.00	7.80	6.44	0.49	0.00	1.22	0.07	3.91	0.00	3.90	0.00	0.57	1.08	0.95	1.53	1.31	0.00	0.01	0.00	1.28	0.79	0.00	0.65	0.49	1.19
15.00	7.81	3.59	0.00	0.00	1.66	0.07	1.45	0.00	4.23	0.61	0.31	1.90	4.30	2.96	0.49	0.00	0.86	0.00	2.40	1.24	0.00	0.31	0.81	0.46
16.00	7.80	6.12	0.14	0.00	2.65	0.55	0.99	0.00	3.51	0.81	0.62	4.50	4.50	1.38	0.15	0.80	0.19	0.00	2.58	0.62	0.00	0.29	0.41	1.54
17.00	7.80	2.31	1.18	0.00	0.38	0.00	1.64	0.00	5.09	0.00	0.00	2.79	4.51	0.49	0.04	0.00	0.00	0.00	2.64	0.00	0.00	0.00	0.00	1.51
18.00	7.81	3.91	3.82	0.18	1.77	0.81	1.91	0.00	2.10	0.86	0.14	2.08	3.78	0.99	1.52	1.15	0.26	0.09	1.86	0.73	0.06	0.31	0.46	0.67
19.00	7.80	0.73	0.00	0.26	3.60	0.98	0.02	0.00	3.96	0.67	0.05	4.50	4.49	0.24	0.00	0.00	0.00	0.00	2.37	0.00	0.00	0.65	0.00	1.39
20.00	7.80	3.60	4.32	0.00	3.47	0.00	3.91	0.00	4.96	0.47	0.00	3.44	3.14	0.99	0.39	0.00	0.49	0.02	2.26	0.21	0.02	1.24	0.14	1.42
21.00	7.81	5.41	3.85	0.00	2.36	0.06	5.65	0.00	3.64	0.81	0.00	4.04	3.79	1.18	1.04	0.13	0.89	0.00	2.44	0.08	0.00	0.64	0.05	1.04
22.00	7.80	6.06	0.00	0.00	0.67	1.22	2.41	0.00	4.66	0.00	0.00	3.09	2.20	1.48	0.85	0.00	0.52	0.00	0.75	0.00	0.00	1.19	0.00	1.45
23.00	7.81	4.25	2.27	0.00	5.05	0.08	3.04	0.00	3.26	0.00	1.02	2.81	2.64	3.26	1.27	0.00	0.49	0.00	2.81	0.29	0.00	0.48	0.20	0.97
24.00	7.80	6.64	5.03	0.47	5.25	0.62	4.31	0.00	4.17	0.29	1.35	2.43	0.84	0.21	0.02	0.00	0.00	0.08	1.35	0.12	0.06	0.45	0.06	1.51
25.00	7.80	4.11	3.60	0.04	2.65	0.00	1.94	0.00	3.58	0.00	1.28	2.92	0.11	0.11	0.54	0.00	0.99	0.00	0.29	0.04	0.00	0.02	0.02	1.50
26.00	7.81	1.00	0.00	0.91	0.31	0.00	1.44	0.00	4.46	0.00	0.13	1.05	2.26	2.10	0.00	0.00	0.91	0.33	1.95	0.45	0.20	0.55	0.29	1.41
27.00	7.80	0.15	1.77	0.54	1.50	3.32	0.00	0.00	3.25	0.00	0.00	0.49	4.51	0.00	0.00	0.00	0.39	0.28	1.22	0.00	0.18	1.34	0.01	1.42
28.00	7.80	0.99	1.79	0.00	1.01	0.00	0.58	0.00	5.09	0.00	0.04	1.13	4.18	0.55	0.00	0.00	2.85	0.24	2.63	0.47	0.31	1.25	0.32	1.39
29.00	7.81	3.39	2.06	1.17	2.33	0.19	3.82	0.00	2.18	0.97	1.02	0.88	1.06	0.79	0.00	0.00	0.00	0.00	1.37	0.28	0.00	0.35	0.14	1.15
30.00	7.80	4.33	3.25	0.00	2.17	0.00	4.89	0.38	5.19	1.48	0.00	2.26	0.35	2.25	0.00	0.58	0.92	0.97	1.97	0.72	0.16	0.55	0.49	1.45
31.00	7.80	5.16	3.46	0.00	0.49	0.67	1.70	0.00	4.88	0.38	0.53	1.91	3.43	2.61	1.05	0.00	1.87	0.00	1.44	0.14	0.00	0.15	0.08	0.97
32.00	7.81	5.73	0.91	0.00	0.26	0.55	0.65	0.00	1.44	0.80	1.20	4.44	3.47	0.27	0.81	0.00	0.37	0.00	2.46	0.58	0.00	0.31	0.40	1.48
33.00	7.80	5.03	1.75	0.00	2.59	0.00	0.99	0.00	3.64	0.11	2.44	4.50	3.97	0.65	0.00	0.25	0.06	0.00	2.68	0.88	0.00	0.04	0.58	1.10
34.00	7.81	4.15	1.25	0.00	0.62	2.00	4.75	0.00	2.37	1.44	0.15	3.04	4.13	0.07	0.89	0.00	0.00	0.02	2.60	1.64	0.02	0.54	1.12	1.37
35.00	7.80	1.28	1.25	0.00	2.27	0.64	1.47	0.00	3.80	0.00	0.51	2.84	2.11	2.58	0.09	0.00	1.26	0.00	2.28	0.44	0.00	0.00	0.29	1.39
36.00	7.80	6.92	3.38	0.00	3.57	0.00	2.01	3.59	4.84	0.42	1.26	0.21	1.68	1.50	2.50	0.00	0.00	0.45	2.70	1.15	0.29	0.18	0.75	0.97
37.00	7.81	4.96	3.05	0.00	3.07	0.05	3.37	0.00	3.62	0.33	0.13	1.79	2.33	2.59	1.34	0.49	0.49	0.00	1.64	0.77	0.00	0.12	0.52	0.86
