Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.032s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	8.38	8.09	5.25	0.07	2.61	0.00	0.93	0.00	2.23	0.94	1.19
3.00	8.40	8.10	3.29	0.11	0.64	0.00	1.06	1.26	0.00	1.24	0.48
4.00	8.40	8.10	0.00	0.51	1.08	0.00	0.01	0.01	3.43	3.85	0.28
5.00	8.41	8.10	1.05	0.00	3.01	0.00	0.01	3.66	2.41	1.81	2.30
6.00	8.40	8.10	7.11	0.00	6.90	0.00	0.07	2.59	5.37	4.86	1.24
7.00	8.40	8.10	7.80	0.00	6.74	0.00	1.66	0.00	4.80	4.89	0.62
8.00	8.41	8.09	2.56	0.00	2.14	0.00	0.01	2.14	2.11	1.08	1.22
9.00	8.40	8.10	3.80	0.00	5.09	0.00	0.67	6.08	4.20	5.39	1.20
10.00	8.40	8.10	7.81	0.00	6.90	0.00	3.77	5.39	4.12	5.10	0.01
11.00	8.41	8.10	7.80	0.00	6.90	0.00	4.73	5.38	5.41	5.10	1.11
12.00	8.40	8.10	3.79	0.91	3.05	0.00	0.66	2.59	2.83	1.78	1.07
13.00	8.40	8.10	1.19	0.00	4.52	0.00	1.38	3.43	3.65	1.54	0.47
14.00	8.41	8.09	3.23	0.15	4.99	0.00	0.07	0.99	4.32	3.72	0.88
15.00	8.40	8.10	1.18	4.80	6.87	0.00	3.71	3.42	5.39	5.06	0.49
16.00	8.40	8.10	0.49	0.00	6.87	0.00	0.04	0.78	4.80	4.90	0.00
17.00	8.41	8.10	0.00	0.00	6.89	0.00	0.00	3.74	5.39	5.10	0.05
18.00	8.40	8.10	0.00	0.00	6.90	0.00	5.23	5.41	5.41	5.10	1.05
19.00	8.40	8.10	0.00	0.00	6.90	0.00	5.66	5.39	5.39	5.10	3.91
20.00	8.40	8.09	0.00	0.00	6.90	0.00	5.63	5.41	5.41	5.10	3.90
21.00	8.41	8.10	0.00	0.00	6.90	0.00	5.65	5.39	5.41	5.10	3.90
22.00	8.40	8.10	0.00	0.00	6.90	0.00	5.68	5.41	5.39	5.10	3.90
23.00	8.40	8.10	0.00	0.00	5.76	0.00	1.28	2.63	2.68	2.48	0.71
24.00	8.41	8.10	0.98	0.00	1.59	0.00	3.77	2.40	0.99	1.11	1.06
25.00	8.40	8.10	2.81	0.00	4.63	0.00	5.64	2.12	6.25	3.99	0.42
26.00	8.40	8.09	0.00	0.00	6.90	0.00	5.70	5.39	5.39	5.11	3.90
27.00	8.41	8.10	0.00	0.00	6.90	0.00	5.70	5.41	5.41	5.10	3.90
28.00	8.40	8.10	0.00	0.00	6.90	0.00	5.70	5.39	5.41	5.10	3.90
29.00	8.40	8.10	0.00	0.00	6.90	0.00	5.70	5.41	5.39	5.10	3.90
30.00	8.41	8.10	0.00	0.00	6.90	0.00	5.70	5.39	5.41	5.10	3.91
31.00	8.40	8.10	0.00	0.00	6.90	0.00	5.70	5.41	5.39	5.10	3.90
32.00	8.40	8.10	0.00	0.00	6.89	0.00	5.70	5.39	5.39	5.10	3.90
33.00	8.41	8.09	0.00	0.00	6.90	0.00	5.70	5.41	5.41	5.10	3.90
34.00	8.40	8.10	0.00	0.00	6.90	0.00	5.70	5.41	5.41	5.10	3.90
35.00	8.40	8.10	0.00	0.00	6.90	0.00	5.70	5.39	5.39	5.10	3.91
36.00	8.41	8.10	0.00	0.00	6.90	0.00	5.71	5.41	5.41	5.10	3.90
37.00	8.40	8.10	0.00	0.00	6.90	0.00	5.70	5.41	5.39	5.10	3.90
38.00	8.40	8.10	2.87	0.00	2.17	0.00	0.52	0.82	0.87	2.16	1.11
39.00	8.40	8.09	3.20	0.00	0.11	0.00	1.72	1.77	1.02	3.38	3.11
40.00	8.41	8.10	1.84	0.00	1.85	0.00	2.94	4.53	2.80	3.80	0.11
41.00	8.40	8.10	3.20	0.00	6.16	0.00	4.96	5.04	0.00	5.24	1.02
42.00	8.40	8.10	8.46	0.00	6.91	0.00	5.69	5.39	6.29	5.10	3.91
43.00	8.41	8.10	7.81	0.00	6.90	0.00	5.71	5.41	5.41	5.10	3.90
44.00	8.40	8.10	7.80	0.00	6.90	0.00	5.70	5.39	5.39	5.10	3.90
45.00	8.40	8.09	7.80	0.00	6.90	0.00	5.70	5.41	5.41	5.10	3.90
46.00	8.41	8.10	7.81	0.00	6.89	0.00	5.70	5.39	5.39	5.10	3.90
47.00	8.40	8.10	7.80	0.00	6.91	0.00	5.70	5.41	5.41	5.10	3.91
48.00	8.40	8.10	7.81	0.00	6.89	0.00	5.70	5.41	5.41	5.10	3.90
49.00	8.41	8.10	7.80	0.00	6.90	0.00	5.70	5.39	5.39	5.11	3.90
50.00	8.40	8.10	7.80	0.00	6.90	0.00	5.70	5.41	5.41	5.10	3.90
51.00	8.40	8.09	7.81	0.00	6.90	0.00	5.70	5.39	5.39	5.10	3.90
52.00	8.41	8.10	7.80	0.00	6.90	0.00	5.70	5.41	5.41	5.10	3.91
53.00	8.40	8.10	2.68	0.00	2.86	0.00	1.88	1.80	1.53	1.25	2.58
54.00	8.40	8.10	7.67	0.00	3.56	0.00	0.14	2.08	1.54	5.03	3.83
55.00	8.41	8.10	7.80	0.00	6.90	0.00	1.35	2.81	5.41	5.10	3.90
56.00	8.40	8.10	7.80	0.00	6.90	0.00	5.70	5.41	5.39	5.10	3.90
57.00	8.40	8.10	7.81	0.00	6.90	0.00	5.70	5.41	5.41	5.10	3.90
58.00	8.40	8.09	7.80	0.00	6.90	0.00	5.70	5.39	5.39	5.10	3.90
59.00	8.41	8.10	7.81	0.00	6.90	0.00	5.70	5.41	5.41	5.10	3.91
60.00	8.40	8.10	7.80	0.00	6.90	0.00	5.70	5.39	5.39	5.10	3.90
61.00	8.40	8.10	7.80	0.00	6.90	0.00	5.70	5.41	5.41	5.10	3.90
62.00	8.41	8.10	7.81	0.00	6.89	0.00	5.70	5.41	5.39	5.10	3.90
63.00	8.40	8.10	7.80	0.00	6.90	0.00	5.70	5.39	5.41	5.11	3.91
64.00	8.40	8.09	7.80	0.00	6.91	0.00	5.70	5.39	5.41	5.09	3.90
65.00	8.41	8.10	7.81	0.00	6.89	0.00	5.70	5.41	5.39	5.11	3.90
66.00	8.40	8.10	7.80	0.00	6.90	0.00	5.71	5.41	5.41	5.10	3.90
67.00	8.40	8.10	7.80	0.00	6.90	0.00	5.70	5.39	5.39	5.10	3.90
68.00	8.41	8.10	1.32	0.00	2.37	0.00	0.32	1.57	2.66	1.13	2.11
69.00	8.40	8.10	3.21	0.00	1.14	0.00	1.05	4.27	4.64	2.98	3.40
70.00	8.40	8.09	0.75	0.00	6.06	0.00	1.90	1.70	3.82	4.25	0.91
71.00	8.41	8.10	0.00	0.00	6.90	0.00	0.00	5.04	5.41	3.66	1.80
72.00	8.40	8.10	0.00	0.00	6.90	0.00	2.33	5.41	5.39	5.10	3.90
73.00	8.40	8.10	0.00	0.00	6.90	0.00	5.65	5.39	5.39	5.11	3.90
74.00	8.41	8.10	0.00	0.00	6.90	0.00	5.66	5.41	5.41	5.10	3.90
75.00	8.40	8.10	0.00	0.00	6.90	0.00	5.61	5.41	5.41	5.09	3.91
76.00	8.40	8.09	0.00	0.00	6.90	0.00	5.68	5.39	5.39	5.11	3.90
77.00	8.40	8.10	0.00	0.00	6.90	0.00	5.63	5.41	5.41	5.10	3.90
78.00	8.41	8.10	0.00	0.00	6.90	0.00	5.64	5.39	5.39	5.10	3.90
79.00	8.40	8.10	0.00	0.00	6.57	0.00	5.26	5.11	5.24	5.09	3.66
80.00	8.40	8.10	0.99	0.00	1.14	0.00	1.92	0.44	3.25	2.60	0.53
81.00	8.41	8.10	0.99	0.00	3.25	0.00	1.35	2.08	0.54	1.20	1.87
82.00	8.40	8.10	0.00	0.00	6.52	0.00	2.90	2.64	4.31	3.66	1.50
83.00	8.40	8.09	8.09	0.00	6.81	0.00	3.89	2.19	0.47	5.12	0.13
84.00	8.41	8.10	7.81	0.00	6.90	0.00	0.08	5.41	4.18	5.10	0.05
85.00	8.40	8.10	7.80	0.00	6.90	0.00	5.05	5.39	5.39	5.11	2.31
86.00	8.40	8.10	4.83	0.00	2.80	0.00	0.09	1.80	3.43	1.78	1.54
87.00	8.41	8.10	2.10	0.00	5.86	0.00	3.13	2.14	4.23	1.08	0.00
88.00	8.40	8.10	7.81	0.00	5.78	0.00	0.93	1.32	4.66	1.67	1.15
89.00	8.40	8.09	6.58	0.00	4.45	0.00	0.05	0.00	4.39	4.19	2.25
90.00	8.41	8.10	6.18	0.00	5.18	0.00	1.51	3.50	2.98	2.52	2.07
91.00	8.40	8.10	7.80	5.08	6.90	0.00	0.00	3.31	5.55	5.42	0.00
92.00	8.40	8.10	1.30	0.78	0.47	0.00	1.34	0.59	1.06	0.46	0.39
93.00	8.41	8.10	7.22	0.00	5.19	0.00	2.96	2.18	1.39	3.03	2.40
94.00	8.40	8.10	0.00	0.00	4.07	0.00	2.58	3.00	3.92	1.57	0.99
95.00	8.40	8.09	0.00	0.00	5.71	0.00	0.00	0.37	4.64	3.67	0.18
