Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.354s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	7.75	6.58	0.00	0.20	0.00	0.00	3.66	0.00	0.07	1.00	0.00	0.00	0.75	0.00	0.62	0.00	0.49	0.00	0.20	0.00	0.00	0.29	0.00
3.00	7.80	6.59	1.50	2.86	0.94	3.52	3.85	0.00	0.00	1.65	0.55	0.00	0.49	0.00	1.20	1.66	0.62	0.01	0.26	0.41	0.00	0.12	0.00
4.00	7.81	6.61	0.00	1.80	3.32	3.72	4.95	0.00	1.58	3.40	1.48	0.49	1.57	2.11	2.39	0.47	0.07	0.00	1.17	2.91	0.14	0.00	0.97
5.00	7.80	6.59	0.00	2.57	1.98	1.80	4.42	0.00	1.26	3.20	0.15	1.10	1.94	0.27	1.02	0.45	2.58	0.00	0.94	2.18	0.14	0.74	0.38
6.00	7.80	6.61	3.30	3.71	1.47	3.60	4.92	0.00	0.97	2.93	0.37	2.71	3.70	3.77	2.94	0.21	3.26	0.04	0.00	1.00	0.07	1.32	0.71
7.00	7.81	6.59	2.83	5.09	3.06	1.00	4.62	0.24	1.67	0.72	0.64	0.00	2.47	0.68	0.77	0.00	2.57	0.00	0.27	3.00	0.28	1.20	0.28
8.00	7.80	6.61	6.01	1.68	2.70	1.37	0.04	1.02	5.16	0.64	4.05	1.50	3.26	3.63	1.38	0.00	0.02	0.71	0.77	2.99	2.79	0.00	0.57
9.00	7.80	6.59	5.89	2.01	0.15	1.68	2.64	0.00	0.41	0.32	1.44	0.00	0.11	0.24	0.25	2.51	1.42	0.00	0.00	2.99	2.24	0.02	0.07
10.00	7.81	6.61	5.98	3.91	5.03	5.18	3.74	0.31	0.82	0.21	1.79	0.09	1.45	1.04	0.00	2.45	2.56	0.00	0.24	3.00	0.67	0.01	0.00
11.00	7.80	6.59	6.03	0.49	2.96	0.18	4.71	0.00	1.08	0.00	4.50	0.00	0.02	0.00	0.00	0.28	3.26	0.00	0.00	2.99	0.00	0.26	0.00
12.00	7.81	6.61	4.95	0.99	1.48	0.00	3.56	0.09	3.23	3.30	3.99	2.45	2.10	2.57	0.00	0.69	2.50	0.00	0.07	2.53	0.00	0.00	0.00
13.00	7.80	6.59	6.62	4.26	0.84	0.00	0.05	0.00	0.02	3.49	0.42	0.00	4.51	3.58	3.51	2.58	0.05	0.02	0.33	0.53	0.00	0.00	1.33
14.00	7.80	6.61	0.34	0.49	1.39	0.00	5.11	0.00	2.73	1.57	3.89	0.27	3.70	4.19	1.99	1.91	2.11	0.91	0.00	1.51	0.00	1.93	0.78
15.00	7.81	6.59	2.03	4.85	0.78	2.31	5.02	0.57	0.28	1.04	2.90	0.38	3.86	4.19	2.07	0.48	0.99	0.22	1.40	1.10	0.00	0.00	0.69
16.00	7.80	6.59	3.01	5.39	3.20	1.47	5.13	0.74	0.04	0.00	2.63	0.00	1.99	4.22	0.00	2.23	0.00	0.00	0.26	0.75	0.49	0.99	0.00
17.00	7.80	6.61	0.49	5.58	1.01	3.67	5.10	0.00	0.07	3.47	0.66	1.57	0.00	4.20	0.99	3.34	0.00	0.00	0.00	2.33	0.14	0.00	0.39
18.00	7.81	6.59	1.78	5.77	0.02	1.71	5.10	0.00	1.72	2.08	0.53	0.74	0.00	4.19	0.00	4.22	1.85	0.00	0.00	1.87	2.40	0.06	0.00
19.00	7.80	6.61	0.00	5.65	0.00	5.10	5.11	0.00	0.99	0.00	0.49	0.00	0.00	4.20	0.37	3.93	0.21	0.00	0.00	0.68	2.34	0.91	0.15
20.00	7.80	6.59	3.72	2.20	3.76	0.95	5.09	0.15	0.51	0.38	1.84	0.16	3.21	4.19	0.02	3.24	0.00	0.09	0.12	2.08	1.61	0.00	0.00
21.00	7.81	6.61	4.51	1.65	1.39	0.00	4.02	0.75	0.00	2.25	3.87	0.00	3.92	4.19	0.88	2.60	0.49	0.00	0.65	0.06	0.09	1.41	0.34
22.00	7.80	6.59	6.06	2.64	1.51	2.63	5.10	0.00	0.52	3.63	1.86	0.99	3.49	3.59	1.83	0.00	0.49	0.02	0.68	2.18	2.23	0.97	0.60
