Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.654s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	8.36	6.59	6.25	0.00	1.28	0.00	1.66	0.00	0.00	2.33	0.00	0.00	0.00	0.24	0.74	0.95	1.87	2.01	0.38	0.00	1.79	0.00	0.00
3.00	8.40	6.59	6.30	0.00	4.49	1.99	0.49	3.38	1.17	2.07	2.64	1.48	0.00	2.80	2.57	2.86	2.10	2.44	1.47	0.00	1.64	0.13	0.00
4.00	8.40	6.61	6.30	4.36	2.85	2.76	0.00	2.78	1.84	4.37	3.47	1.85	2.14	0.53	2.91	3.40	3.76	1.24	0.35	0.14	1.78	0.02	0.57
5.00	8.41	6.59	6.30	1.07	1.60	3.84	3.36	0.74	3.32	3.30	4.50	1.63	0.00	1.91	3.78	3.74	2.83	3.52	1.20	0.02	2.11	0.00	0.01
6.00	8.40	6.61	6.30	6.38	1.55	5.71	2.05	1.25	4.53	3.98	4.49	2.20	2.00	1.02	3.90	3.90	3.44	3.57	0.00	0.00	1.83	0.09	0.00
7.00	8.40	6.59	6.30	2.44	4.33	1.71	5.39	3.51	1.00	4.79	4.39	1.57	2.00	1.98	3.91	3.90	3.34	3.59	3.80	0.00	1.95	0.00	0.00
8.00	8.41	6.61	6.30	4.39	2.07	4.51	4.19	1.57	2.79	4.82	3.90	1.94	3.25	3.38	3.57	2.93	3.90	3.60	1.88	0.00	1.86	0.00	0.00
9.00	8.40	6.59	6.30	3.73	5.41	1.45	2.10	2.43	0.00	4.79	3.87	4.40	0.99	3.98	3.89	2.51	3.91	3.46	2.10	0.00	1.97	0.00	0.00
10.00	8.40	6.61	6.30	2.05	5.69	0.34	5.15	2.83	2.25	4.71	3.51	3.65	2.28	1.13	3.90	1.50	3.63	3.60	2.17	0.00	0.66	0.00	0.00
11.00	8.41	6.59	6.30	4.03	2.97	1.74	1.39	2.50	4.72	2.13	2.34	0.00	3.80	0.34	3.84	3.90	2.26	3.59	1.24	0.00	2.05	0.00	0.00
12.00	8.40	6.61	6.30	2.50	4.16	0.00	5.18	4.75	2.10	4.70	3.51	0.99	1.86	0.64	3.90	3.85	3.57	3.60	0.82	0.00	2.11	0.00	0.00
13.00	8.40	6.59	6.30	0.00	3.46	0.00	5.43	5.39	0.75	4.79	4.49	1.33	0.54	0.00	3.90	3.96	0.00	3.59	0.98	0.00	2.10	0.00	0.00
14.00	8.41	6.61	6.30	1.73	3.43	1.78	3.72	3.69	2.63	3.92	3.91	2.43	1.55	0.00	3.65	3.40	1.74	3.62	1.50	0.22	2.11	0.00	0.11
15.00	8.40	6.59	6.30	0.75	1.34	0.99	0.00	3.09	4.22	4.64	4.49	3.10	0.99	3.19	3.91	3.50	2.77	3.59	2.05	1.31	2.10	0.00	0.72
16.00	8.40	6.59	6.30	5.11	0.49	4.06	4.19	0.84	2.31	4.78	3.25	1.40	1.52	3.90	3.72	3.87	3.90	3.60	3.00	0.52	2.10	0.00	0.69
17.00	8.41	6.61	6.30	2.81	3.33	2.04	4.77	0.00	1.67	1.04	4.13	0.71	2.78	2.96	3.84	3.92	3.89	3.21	2.59	0.48	1.63	0.00	0.25
18.00	8.40	6.59	6.30	1.17	0.65	1.97	3.43	0.49	4.31	0.55	4.51	0.24	4.50	3.91	3.69	3.90	3.90	3.60	2.99	0.74	2.10	0.00	0.41
19.00	8.40	6.61	6.30	5.86	0.00	0.24	0.00	2.61	2.54	1.54	4.49	4.47	4.45	3.87	3.83	3.89	3.89	3.59	2.99	0.00	2.10	0.00	0.00
20.00	8.40	6.59	6.30	1.26	6.22	2.39	3.70	4.68	0.29	4.83	4.23	0.67	1.80	0.52	2.13	3.84	3.73	3.60	0.44	1.14	2.10	0.00	0.64
21.00	8.41	6.61	6.30	6.15	5.82	5.98	4.72	4.24	0.60	4.79	3.76	0.85	2.72	0.49	4.46	3.90	3.91	3.59	2.03	0.00	2.10	0.00	0.01
22.00	8.40	6.59	6.30	5.19	0.57	2.37	2.05	0.92	4.59	4.45	3.47	4.23	0.42	0.00	3.90	3.90	3.90	3.43	2.67	0.00	2.10	0.00	0.00
23.00	8.40	6.61	6.30	2.50	3.71	4.59	2.58	0.00	0.00	4.79	0.00	4.11	0.00	0.00	3.90	3.90	3.90	3.47	0.00	0.00	1.87	0.00	0.00
24.00	8.41	6.59	6.30	5.95	2.30	5.70	3.89	1.08	0.99	1.92	0.00	2.79	0.00	1.30	3.90	3.90	3.90	3.60	0.00	0.92	1.57	0.00	0.52
