Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.038s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	9.55	8.04	7.48	0.00	2.44	1.61	0.77	1.55	0.04	1.92	3.34
3.00	9.60	8.10	7.50	0.00	4.10	3.59	3.18	1.19	1.61	2.98	2.73
4.00	9.60	8.10	7.50	0.00	2.64	3.92	2.37	0.21	0.44	0.66	0.62
5.00	9.60	8.10	7.50	0.00	4.57	4.42	3.76	0.00	0.00	0.06	3.04
6.00	9.61	8.10	7.50	0.00	6.30	5.70	5.39	0.00	4.47	3.46	3.60
7.00	9.60	8.10	7.50	0.00	6.30	5.70	5.41	0.00	5.11	4.50	3.60
8.00	9.60	8.09	7.50	0.00	6.30	5.58	5.39	0.00	2.93	4.50	3.59
9.00	9.60	8.10	7.50	0.00	6.30	5.70	5.41	0.00	5.10	4.51	3.60
10.00	9.60	8.10	7.49	0.00	6.30	5.70	5.41	0.00	5.10	4.50	3.60
11.00	9.61	8.10	7.50	0.00	6.30	5.70	5.39	3.29	5.10	4.49	3.59
12.00	9.60	8.10	7.50	0.00	6.29	5.70	5.39	5.39	5.09	4.51	3.60
13.00	9.60	8.10	7.50	0.99	6.31	5.70	5.41	5.41	5.11	4.50	3.60
14.00	9.60	8.09	7.50	0.00	6.30	5.70	5.39	5.39	5.10	4.50	3.60
15.00	9.61	8.10	7.50	4.62	6.28	5.45	5.41	3.60	3.69	4.29	3.47
16.00	9.60	8.10	7.50	0.00	3.20	1.02	2.97	0.99	0.77	0.77	0.64
17.00	9.60	8.10	7.50	0.49	5.61	0.49	5.13	1.50	1.47	4.00	1.37
18.00	9.60	8.10	7.50	0.77	6.17	0.00	5.41	0.00	2.30	4.44	2.46
19.00	9.60	8.10	7.49	0.00	6.30	0.00	5.41	0.00	3.98	4.50	3.60
20.00	9.61	8.09	7.50	0.00	6.30	0.00	5.39	0.00	5.10	4.50	3.60
21.00	9.60	8.10	7.50	0.00	6.30	0.00	5.41	0.00	5.10	4.50	3.59
22.00	9.60	8.10	7.50	0.00	6.30	0.00	5.39	0.00	5.10	4.50	3.60
23.00	9.60	8.10	7.50	0.00	6.30	0.00	5.41	0.00	5.10	4.50	3.60
24.00	9.61	8.10	7.50	0.00	6.30	0.00	5.39	0.00	5.10	4.51	3.60
25.00	9.60	8.10	7.50	0.00	6.30	0.00	5.41	0.00	5.10	4.50	3.59
26.00	9.60	8.09	7.50	0.00	6.30	0.00	5.39	0.00	5.11	4.50	3.60
27.00	9.60	8.10	7.50	3.79	6.30	0.00	5.41	0.00	2.11	4.50	3.58
28.00	9.60	8.10	7.49	0.18	6.30	0.00	5.41	5.17	0.00	4.50	3.59
29.00	9.61	8.10	7.50	0.88	2.86	0.00	4.76	0.26	1.71	3.26	3.42
30.00	9.60	8.10	7.50	3.59	6.38	0.01	5.41	0.49	3.26	4.32	3.60
31.00	9.60	8.10	7.50	6.12	5.83	3.44	4.96	0.00	4.52	4.15	3.19
32.00	9.60	8.10	7.50	1.12	2.08	1.12	2.77	0.00	0.78	0.62	0.39
33.00	9.60	8.09	7.50	0.02	4.07	4.76	4.78	0.00	0.16	3.50	1.97
