Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.741s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	9.84	0.00	2.16	5.95	0.05	2.79	1.39	0.00	1.39	0.00	0.72	0.19	0.51	1.04	1.15	0.00
3.00	9.90	0.00	4.55	2.19	0.05	0.85	1.99	1.27	1.75	0.00	0.88	1.26	0.52	0.69	0.21	0.05
4.00	9.90	2.58	2.78	3.78	0.00	3.94	3.52	0.67	3.91	0.00	0.00	1.55	0.58	2.30	1.14	0.40
5.00	9.89	6.41	1.60	4.46	1.18	1.38	3.43	1.60	1.90	0.13	0.69	3.09	2.30	0.19	0.35	0.15
6.00	9.90	0.49	0.60	6.68	6.47	0.58	3.79	2.73	4.38	1.01	0.32	2.10	1.46	1.65	0.84	0.00
7.00	9.90	1.22	5.36	7.47	6.91	1.35	3.62	0.00	5.91	0.82	2.51	1.70	1.55	0.78	0.35	0.00
8.00	9.89	5.08	0.72	7.52	5.33	2.84	3.24	2.73	5.70	1.00	2.16	2.30	0.49	3.62	0.00	0.00
9.00	9.90	3.87	1.35	6.85	1.39	1.53	2.60	0.18	1.99	2.85	0.37	3.50	0.15	0.97	1.15	0.00
10.00	9.90	2.72	1.19	7.50	5.22	3.07	2.59	1.54	6.45	2.93	3.72	2.47	0.81	1.60	0.00	0.00
11.00	9.89	0.80	0.00	4.43	3.06	4.35	0.46	0.54	3.99	1.26	3.09	3.19	1.93	1.59	0.53	0.00
12.00	9.90	1.26	4.59	7.55	6.71	4.04	2.30	2.93	5.12	2.01	2.34	4.32	0.21	0.72	0.18	0.00
13.00	9.90	0.49	3.66	4.32	6.08	2.47	0.00	0.85	3.69	1.13	0.64	3.66	2.06	1.68	0.00	0.00
14.00	9.90	3.57	7.73	4.55	2.52	4.95	6.68	3.63	0.49	2.32	0.00	4.16	1.05	1.42	2.66	0.00
15.00	9.89	2.34	6.70	6.15	6.54	3.89	3.17	1.55	4.55	1.70	2.12	3.80	2.53	2.61	0.29	0.00
16.00	9.90	2.14	2.56	7.50	4.25	3.99	2.76	0.86	3.97	0.74	0.49	1.78	1.51	2.03	1.30	0.00
17.00	9.90	0.00	0.99	2.30	5.24	3.70	4.90	1.83	5.68	2.59	1.27	3.17	0.00	0.98	1.13	0.00
18.00	9.89	4.45	3.34	3.94	5.84	2.56	5.90	0.47	3.79	0.29	0.00	3.49	0.59	1.26	0.65	0.00
19.00	9.90	2.36	3.85	1.71	6.31	6.35	3.42	0.04	5.46	0.37	1.86	3.83	1.28	3.06	0.22	0.00
20.00	9.90	3.46	3.50	2.79	4.25	2.85	2.40	3.53	5.70	1.93	0.00	3.98	1.17	0.00	0.00	0.00
21.00	9.89	4.07	4.78	4.64	2.76	1.18	3.20	0.62	2.98	1.35	0.61	2.79	0.31	1.44	0.00	0.00
22.00	9.90	2.59	0.00	6.78	0.49	5.81	4.77	0.64	2.87	3.27	1.20	4.63	0.00	1.75	0.55	0.00
23.00	9.90	4.05	0.49	2.99	5.52	5.91	3.45	1.12	3.57	1.83	0.22	2.79	2.17	1.84	0.04	0.00
24.00	9.89	4.05	1.06	6.55	6.01	4.40	2.37	2.07	5.71	1.27	2.00	3.71	0.49	0.92	0.60	0.00
25.00	9.90	1.18	1.35	7.51	6.03	2.94	6.55	2.31	5.29	0.04	0.00	3.96	0.00	0.99	0.06	0.00
26.00	9.90	0.68	1.44	5.77	5.53	2.24	3.69	1.67	2.86	0.93	2.07	1.81	2.01	1.22	0.44	0.00
27.00	9.90	4.07	0.49	7.22	3.62	5.06	3.57	2.40	2.57	0.44	1.13	3.11	1.02	0.97	0.52	0.00
28.00	9.89	5.44	1.45	7.02	1.08	3.30	4.86	0.54	5.71	0.81	0.77	2.45	1.81	2.13	0.51	0.00
29.00	9.90	6.99	5.41	4.72	4.31	2.25	1.37	1.67	5.28	4.53	1.99	4.20	0.49	0.20	0.14	0.00
30.00	9.90	4.53	2.73	6.90	2.80	4.57	3.76	2.37	4.06	3.09	2.45	3.43	1.42	0.92	1.87	0.00
31.00	9.89	3.38	1.20	4.42	3.47	6.18	6.59	1.87	4.92	1.37	1.02	3.83	1.71	2.50	0.41	0.00
32.00	9.90	5.59	4.55	6.18	2.28	5.28	2.72	0.38	3.96	0.35	0.06	1.95	0.91	1.13	0.08	0.00
33.00	9.90	6.05	1.06	1.11	4.37	5.55	1.97	2.19	2.01	0.00	0.00	2.20	0.99	0.98	0.06	0.00
34.00	9.89	0.20	1.48	3.67	3.80	1.87	1.90	2.19	3.87	0.88	0.00	0.45	0.57	1.60	0.64	0.00
35.00	9.90	0.49	4.20	7.50	1.02	5.00	4.95	1.19	5.02	0.51	0.00	2.06	0.45	2.45	0.53	0.00
36.00	9.90	0.79	3.78	5.95	3.13	4.75	1.40	2.60	5.70	1.75	1.08	1.27	0.02	3.60	0.00	0.00
37.00	9.89	5.68	5.68	6.55	5.51	2.97	0.91	1.85	3.57	0.65	0.00	2.03	1.13	3.26	0.34	0.00
38.00	9.90	0.01	0.05	2.70	3.74	3.66	3.27	1.84	2.01	0.00	0.00	2.99	0.00	0.05	0.00	0.00
39.00	9.90	4.89	6.39	5.43	6.61	4.32	3.24	3.32	5.44	3.43	0.00	3.66	0.74	2.41	0.00	0.00
40.00	9.90	2.68	4.04	4.46	2.72	2.52	1.24	0.49	3.34	1.71	0.00	3.19	1.50	1.12	1.52	0.00
41.00	9.89	2.90	4.05	5.62	2.76	3.89	0.92	0.05	5.08	0.11	0.00	3.57	2.36	2.52	0.00	0.00
42.00	9.90	2.92	0.47	5.91	5.52	5.96	3.32	1.81	3.71	0.77	0.00	3.30	2.23	3.51	1.66	0.00
43.00	9.90	6.16	1.58	4.15	3.69	4.82	1.86	0.00	2.96	3.04	0.48	0.60	1.38	2.07	0.00	0.00
44.00	9.89	7.08	4.68	7.30	2.79	3.98	1.30	1.25	2.28	0.57	1.06	2.91	0.72	2.12	0.00	0.00
