Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.996s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	7.49	5.98	0.28	0.61	1.68	2.01	2.01	3.87	1.30	0.00	1.02
3.00	7.50	6.01	0.67	1.31	1.32	1.19	0.28	3.65	0.31	0.00	0.68
4.00	7.50	5.99	2.13	2.31	2.14	1.20	0.77	1.93	1.05	1.19	0.00
5.00	7.50	6.01	1.19	1.17	0.91	0.00	0.00	2.56	0.00	1.97	1.07
6.00	7.50	5.99	1.33	4.35	1.13	0.00	0.94	3.94	2.11	3.57	0.00
7.00	7.50	6.01	2.16	5.41	5.41	0.00	3.16	5.10	1.68	3.90	0.00
8.00	7.50	5.99	6.74	5.39	5.39	0.00	2.05	5.10	0.00	3.91	0.00
9.00	7.50	6.01	5.71	5.41	5.41	0.00	5.09	5.10	0.00	3.90	0.00
10.00	7.49	5.99	5.69	5.39	5.39	0.00	5.11	5.10	0.00	3.90	0.00
11.00	7.50	6.01	1.87	0.60	2.21	0.00	2.27	4.23	1.68	2.52	1.80
12.00	7.50	5.99	1.07	0.62	0.75	0.00	4.65	4.89	2.27	3.90	2.98
13.00	7.50	6.01	5.06	1.40	3.33	0.00	4.85	5.10	0.39	3.62	0.21
14.00	7.50	5.99	3.20	1.65	0.45	0.98	2.14	3.36	0.54	2.57	1.75
15.00	7.50	6.01	2.20	4.07	1.60	0.00	0.55	2.84	0.00	3.80	0.00
16.00	7.50	5.99	2.19	2.99	3.51	0.00	1.17	2.48	0.04	2.21	0.91
17.00	7.50	6.01	0.02	0.22	5.39	0.00	5.11	5.10	0.00	3.90	0.00
18.00	7.50	5.99	1.21	5.41	5.41	0.00	5.09	5.10	0.00	3.90	0.00
19.00	7.49	6.01	0.00	5.39	5.39	0.00	5.11	5.10	0.00	3.91	0.00
20.00	7.50	5.99	0.00	5.33	5.41	2.11	5.09	5.10	0.00	3.89	0.00
21.00	7.50	6.01	0.00	5.39	5.41	5.39	5.10	5.10	0.00	3.91	0.00
22.00	7.50	5.99	0.00	5.41	5.39	5.41	5.10	5.10	0.00	3.90	0.00
23.00	7.50	6.01	0.00	5.41	5.41	5.39	5.11	5.10	0.00	3.90	0.00
24.00	7.50	5.99	0.00	4.91	5.36	3.71	3.77	4.75	0.00	3.53	0.02
25.00	7.50	6.01	4.13	2.43	5.44	0.00	0.73	4.46	0.00	1.33	0.00
26.00	7.50	5.99	4.57	2.36	5.13	0.00	0.00	4.47	0.00	3.50	0.00
27.00	7.50	6.01	2.21	1.01	3.78	0.00	0.06	5.29	0.49	1.73	1.11
28.00	7.49	5.99	4.38	5.36	4.79	0.00	0.00	5.10	2.98	2.68	0.13
29.00	7.50	6.01	5.71	5.41	5.41	0.00	0.00	5.09	4.19	3.90	0.00
30.00	7.50	5.99	1.73	1.99	2.89	0.00	0.00	2.83	1.41	2.31	0.08
31.00	7.50	6.01	0.79	3.25	4.82	0.00	1.63	1.81	0.00	2.36	0.00
32.00	7.50	5.99	2.40	5.41	5.39	0.00	5.10	5.10	1.21	3.90	0.00
33.00	7.50	6.01	2.38	5.39	5.41	0.00	5.10	5.10	0.00	3.90	0.00
34.00	7.50	5.99	2.34	5.41	5.41	0.00	5.10	5.10	0.00	3.90	0.00
35.00	7.50	6.01	2.34	5.39	5.39	0.00	5.10	5.10	0.00	3.91	0.00
36.00	7.50	5.99	2.32	5.41	5.41	0.00	5.10	5.10	0.00	3.90	0.00
37.00	7.49	6.01	2.30	5.41	5.39	0.00	5.10	5.10	0.00	3.90	0.00
38.00	7.50	5.99	2.36	5.39	5.41	0.00	5.10	5.10	0.00	3.90	0.00
39.00	7.50	6.01	2.30	5.41	5.41	0.00	5.10	5.11	0.00	3.90	0.00
40.00	7.50	5.99	2.31	5.39	5.39	0.00	5.10	5.10	0.00	3.91	0.00
41.00	7.50	6.01	2.32	5.41	5.41	0.00	5.10	5.10	0.00	3.90	0.00
42.00	7.50	5.99	2.36	5.39	5.39	0.00	5.11	5.10	0.00	3.90	0.00
43.00	7.50	6.01	2.39	5.41	5.41	0.00	5.09	5.10	0.00	3.90	0.00
44.00	7.50	5.99	2.37	5.39	5.39	0.00	5.11	5.10	0.00	3.90	0.00
45.00	7.50	6.01	2.33	5.41	5.41	0.00	5.10	5.10	0.00	3.90	0.00
46.00	7.49	5.99	2.33	5.41	5.41	0.00	5.10	5.10	0.00	3.91	0.00
47.00	7.50	6.01	2.31	5.39	5.39	0.00	5.10	5.10	0.00	3.90	0.00
48.00	7.50	6.01	2.31	5.41	5.41	0.00	5.10	5.10	0.00	3.90	0.00
49.00	7.50	5.99	2.33	5.39	5.39	0.00	5.10	5.11	0.00	3.90	0.00
50.00	7.50	6.01	2.31	5.41	5.41	0.00	5.10	5.10	0.00	3.90	0.00
51.00	7.50	5.99	2.26	5.39	5.39	0.00	5.10	5.10	0.00	3.91	0.00
52.00	7.50	6.01	2.43	5.41	5.41	0.00	5.10	5.10	0.00	3.90	0.00
53.00	7.50	5.99	2.40	5.39	5.41	0.00	5.11	5.10	0.00	3.90	0.00
54.00	7.50	6.01	2.28	5.41	5.39	0.00	5.10	5.10	0.00	3.90	0.00
55.00	7.49	5.99	2.31	5.39	5.41	0.00	5.10	5.10	0.00	3.90	0.00
56.00	7.50	6.01	2.31	5.41	5.39	0.00	5.10	5.10	0.00	3.90	0.00
57.00	7.50	5.99	2.37	5.41	5.41	0.00	5.10	5.10	0.00	3.91	0.00
58.00	7.50	6.01	2.26	5.39	5.39	0.00	5.10	5.10	0.00	3.90	0.00
59.00	7.50	5.99	2.33	5.41	5.41	0.00	5.10	5.10	0.00	3.90	0.00
60.00	7.50	6.01	2.36	5.39	5.39	0.00	5.10	5.10	0.00	3.90	0.00
61.00	7.50	5.99	2.31	5.41	5.41	0.00	5.10	5.11	0.00	3.90	0.00
62.00	7.50	6.01	2.40	5.39	5.41	0.00	5.10	5.09	0.00	3.90	0.00
63.00	7.50	5.99	2.36	5.41	5.39	0.00	5.10	5.11	0.00	3.91	0.00
64.00	7.49	6.01	2.32	5.39	5.39	0.00	5.11	5.10	0.00	3.90	0.00
65.00	7.50	5.99	2.41	5.41	5.41	0.00	5.09	5.10	0.00	3.90	0.00
66.00	7.50	6.01	2.32	5.41	5.38	0.00	5.11	5.10	0.00	3.90	0.00
67.00	7.50	5.99	2.28	5.39	5.42	0.00	5.10	5.10	0.00	3.90	0.00
68.00	7.50	6.01	2.34	5.41	5.41	0.00	5.10	5.10	0.00	3.91	0.00
69.00	7.50	5.99	2.30	5.39	5.39	0.00	5.10	5.10	0.00	3.90	0.00
70.00	7.50	6.01	2.34	5.41	5.41	0.00	5.09	5.10	0.00	3.90	0.00
71.00	7.50	5.99	2.26	5.39	5.41	0.00	5.11	5.10	0.00	3.90	0.00
72.00	7.50	6.01	2.38	5.41	5.39	0.00	5.10	5.10	0.00	3.90	0.00
73.00	7.49	5.99	2.44	5.39	5.39	0.00	5.10	5.11	0.00	3.91	0.00
74.00	7.50	6.01	2.32	5.41	5.41	0.00	5.10	5.10	0.00	3.90	0.00
