Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.545s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	9.89	7.77	6.89	0.00	0.00	0.00	1.07	0.15	0.00	0.00	0.48	0.00	0.35	0.29	0.00	0.00	0.00	0.00	0.39	0.00	0.00	1.02	0.34	0.00	0.40
3.00	9.90	7.80	6.90	0.00	1.15	0.00	2.72	1.04	0.20	0.00	2.84	0.60	2.73	0.00	0.00	2.70	0.31	0.00	2.50	1.05	0.00	0.13	0.21	0.55	0.93
4.00	9.90	7.81	6.90	0.35	0.00	4.03	1.79	0.00	3.30	0.52	1.38	2.19	2.52	0.00	0.00	0.04	0.98	0.94	0.04	0.25	0.81	0.92	0.01	0.11	0.89
5.00	9.89	7.80	6.90	0.11	0.00	5.19	0.00	0.00	0.47	1.52	0.28	1.48	4.10	1.46	0.06	1.87	0.46	1.90	0.51	2.03	1.67	0.45	0.38	0.13	0.54
6.00	9.90	7.80	6.90	0.57	0.00	1.44	5.70	0.00	1.57	0.04	0.91	4.04	2.58	0.16	0.00	0.61	2.48	1.77	2.56	0.86	2.39	0.82	1.80	0.52	0.91
7.00	9.90	7.81	6.90	1.54	0.00	3.05	3.30	1.06	3.77	0.80	2.24	3.87	4.15	0.00	0.00	1.90	2.78	2.18	2.39	0.19	2.40	0.89	1.60	0.35	0.82
8.00	9.89	7.80	6.90	0.08	0.00	3.39	0.73	0.00	1.86	0.00	0.26	3.85	3.84	0.99	0.00	2.34	1.17	2.20	1.97	0.53	1.75	1.77	1.21	0.93	0.22
9.00	9.90	7.80	6.90	0.18	0.00	5.78	3.21	2.61	2.53	0.97	0.32	4.51	4.03	1.32	0.99	2.25	1.30	1.05	2.70	0.00	2.38	0.46	0.20	0.04	0.89
10.00	9.90	7.81	6.90	0.19	0.00	4.82	2.47	0.49	5.39	1.26	0.13	4.49	4.19	0.00	0.05	2.39	2.87	2.17	0.65	1.98	2.39	1.87	0.58	0.05	0.89
11.00	9.89	7.80	6.90	0.12	0.00	3.98	2.94	0.00	3.84	0.00	0.55	4.33	4.19	0.00	0.49	1.72	1.80	2.47	1.28	2.05	1.00	0.49	1.08	0.34	0.91
