Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (7.133s)
CreateVariables () DONE !!!
Creating 18 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	8.08	7.77	0.00	1.92	3.63	1.86	0.81	0.00	1.02	2.70	3.04	2.73	1.73	0.00	0.86	1.32	0.71	2.51
3.00	8.10	7.80	0.00	1.80	5.82	5.90	1.08	0.00	3.47	5.08	0.39	4.50	0.00	0.59	2.10	1.93	4.51	3.11
4.00	8.10	7.81	0.52	1.12	6.44	6.30	3.46	1.02	2.77	5.10	0.69	3.69	4.51	0.00	4.00	1.50	2.44	2.70
5.00	8.10	7.80	1.05	2.16	1.87	4.65	1.05	0.00	2.57	5.11	2.58	4.20	2.48	0.20	4.15	3.54	0.29	3.09
6.00	8.10	7.80	1.06	1.40	1.38	1.17	3.76	0.09	2.31	5.10	1.91	4.50	4.15	5.02	3.84	0.89	3.96	3.31
7.00	8.10	7.81	0.00	6.31	1.05	5.22	2.25	1.00	6.10	5.10	0.28	4.50	0.98	0.49	4.19	4.60	0.98	3.29
8.00	8.09	7.80	0.74	3.34	7.58	3.56	1.19	1.08	0.57	5.10	3.90	2.41	1.38	0.00	4.20	1.74	0.19	3.27
9.00	8.10	7.80	2.33	4.76	6.85	0.00	2.19	0.74	0.00	4.85	2.05	0.00	3.47	1.57	4.19	2.89	1.39	3.30
10.00	8.10	7.81	0.02	0.07	7.12	0.00	2.21	0.52	2.00	4.56	2.67	0.00	2.58	0.12	4.19	3.91	1.74	3.06
11.00	8.10	7.80	0.11	1.53	7.17	3.16	4.71	0.00	0.04	1.27	0.00	0.00	4.05	2.18	4.22	4.20	4.29	3.30
12.00	8.10	7.81	2.77	0.49	6.09	6.30	3.42	0.01	4.26	1.85	1.15	3.07	4.51	0.99	3.34	4.04	3.33	3.09
13.00	8.10	7.80	1.57	5.50	6.67	4.95	4.68	0.00	0.49	0.49	1.07	4.50	3.30	0.12	4.19	3.30	3.05	3.30
14.00	8.09	7.80	0.72	4.40	4.44	1.53	1.63	0.00	1.87	0.04	0.34	2.98	1.63	0.71	4.20	3.73	1.95	3.30
15.00	8.10	7.81	2.63	3.33	7.12	6.30	2.57	0.91	5.36	5.36	1.61	1.45	0.80	0.34	4.19	4.20	0.15	3.31
16.00	8.10	7.80	2.18	4.12	7.20	6.30	0.74	0.53	4.79	5.08	0.00	4.50	0.00	0.00	4.20	4.19	0.00	3.30
17.00	8.10	7.80	1.11	2.81	5.69	5.49	5.58	0.00	1.57	3.42	0.00	4.43	2.18	0.00	4.20	4.19	0.82	3.29
18.00	8.10	7.81	0.00	4.11	5.42	6.17	2.50	0.00	5.32	1.14	0.00	3.78	0.00	0.00	3.84	2.98	0.99	3.01
19.00	8.10	7.80	0.13	0.91	6.72	6.30	6.18	4.03	5.39	0.13	0.33	3.91	4.36	0.00	1.08	0.97	3.80	3.27
20.00	8.09	7.80	0.48	7.01	5.59	5.48	2.11	0.00	5.39	0.00	0.00	4.46	4.32	0.00	5.32	2.38	2.46	3.32
21.00	8.10	7.81	2.56	0.00	7.04	6.34	3.10	0.55	4.45	0.00	0.00	3.14	0.45	0.00	4.20	4.22	3.42	3.31
22.00	8.10	7.80	1.50	2.36	6.77	6.30	4.27	0.89	1.41	1.64	0.00	4.82	1.30	0.09	4.20	4.07	0.74	3.30
23.00	8.10	7.81	1.26	2.52	1.17	5.92	2.57	0.20	4.83	5.38	0.00	0.20	4.39	2.66	3.97	2.56	2.83	3.24
24.00	8.10	7.80	1.24	0.00	2.41	4.22	0.39	0.98	0.00	2.78	0.00	2.11	4.50	0.97	4.19	1.60	2.25	3.30
25.00	8.10	7.80	1.88	0.00	7.20	6.29	5.45	0.57	0.00	0.00	0.00	3.97	4.51	0.26	4.19	3.00	0.24	3.30
26.00	8.09	7.81	3.34	4.13	6.97	4.96	0.98	0.33	0.00	0.00	0.00	2.78	2.24	0.00	4.20	4.20	2.19	3.30
27.00	8.10	7.80	1.15	3.31	7.16	6.30	2.80	0.82	0.00	0.00	0.00	3.36	0.92	1.47	4.19	4.19	1.47	3.30
