Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.622s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	9.60	6.89	6.25	0.84	1.48	2.17	0.00	0.00	0.14	0.00	2.21	2.26	0.00	1.99	0.00	0.35	0.00	1.06	1.05	1.04	0.19	0.58
3.00	9.60	6.90	6.30	0.64	3.86	2.92	0.00	0.16	1.32	1.97	3.00	1.95	1.07	3.14	0.46	0.00	0.41	1.01	2.12	0.57	1.01	1.65
4.00	9.60	6.90	6.30	0.59	4.97	1.32	2.40	4.11	0.51	1.53	2.04	4.64	2.00	2.66	1.83	0.87	0.66	1.91	2.30	0.49	1.87	2.53
5.00	9.60	6.90	6.30	1.05	1.91	2.96	4.77	3.56	0.95	3.54	2.71	2.50	1.28	2.23	0.73	0.24	0.41	2.01	2.20	0.20	0.13	1.34
6.00	9.61	6.90	6.30	3.58	5.33	4.60	2.37	0.99	3.52	0.89	4.80	4.16	3.37	2.34	2.58	0.06	2.13	2.92	3.01	3.96	1.80	2.60
7.00	9.60	6.90	6.30	0.09	5.36	3.38	4.77	2.24	2.80	2.78	1.41	1.91	0.80	2.59	1.57	0.00	1.06	2.98	3.00	3.00	0.09	2.71
8.00	9.60	6.90	6.30	4.15	5.70	5.70	5.69	2.74	1.30	3.90	4.97	0.02	0.02	1.51	0.45	0.00	0.00	2.92	2.97	2.99	0.00	2.70
9.00	9.60	6.90	6.30	0.48	0.08	4.45	3.25	0.05	1.78	0.05	1.45	0.00	3.03	1.40	1.90	0.00	1.46	0.05	3.03	2.99	0.49	2.70
10.00	9.60	6.90	6.30	0.34	6.78	5.13	0.11	4.65	3.33	1.98	3.89	0.00	0.61	0.40	3.90	0.00	2.85	3.73	3.00	3.00	1.25	2.68
11.00	9.61	6.90	6.30	0.59	4.36	1.51	1.21	1.67	0.49	0.00	4.80	0.00	1.84	3.78	0.69	0.00	0.32	0.94	1.33	0.75	1.35	2.30
12.00	9.60	6.90	6.30	0.58	5.28	1.48	4.91	4.27	0.79	2.41	4.47	1.64	1.88	3.42	1.22	0.00	0.27	0.89	2.94	2.93	0.12	2.58
13.00	9.60	6.90	6.30	3.25	1.48	3.80	5.22	3.54	4.46	3.01	2.65	0.00	4.20	4.20	1.45	0.00	0.00	0.09	0.09	2.86	0.49	0.08
14.00	9.60	6.90	6.30	1.90	5.43	4.68	5.56	0.99	0.00	3.18	0.59	1.21	4.18	4.11	0.00	0.00	0.32	0.00	2.03	2.81	1.64	0.00
15.00	9.61	6.90	6.30	5.77	4.50	2.41	1.52	0.00	0.79	0.87	0.99	0.00	4.22	4.13	2.90	0.00	2.32	0.00	0.00	3.04	1.37	0.00
16.00	9.60	6.90	6.30	4.98	4.64	5.69	2.08	6.09	0.00	0.05	5.79	0.00	4.20	3.92	3.90	0.00	0.95	0.00	0.00	3.00	2.67	1.71
17.00	9.60	6.89	6.30	0.45	2.32	0.89	5.64	1.50	2.19	2.19	4.27	0.00	3.62	2.74	3.90	0.00	0.00	1.54	1.53	2.99	1.88	2.70
18.00	9.60	6.90	6.30	2.11	4.04	3.67	4.33	0.00	0.00	1.77	4.40	0.00	3.96	4.13	3.13	1.04	1.83	2.16	0.65	3.00	0.67	1.51
19.00	9.60	6.90	6.30	2.04	5.68	5.48	1.59	5.24	2.26	1.65	4.77	0.75	0.51	4.20	2.89	1.39	0.00	1.75	2.41	0.87	0.02	3.13
20.00	9.61	6.90	6.30	1.59	4.71	1.26	5.63	0.71	0.00	2.38	3.44	3.73	1.08	3.07	1.93	0.02	0.00	2.77	2.99	0.00	1.04	2.12
21.00	9.60	6.90	6.30	0.00	0.73	5.42	5.55	1.22	0.00	1.94	4.80	0.98	0.71	4.04	2.30	0.00	0.00	2.94	3.00	0.00	2.45	2.44
22.00	9.60	6.90	6.30	0.49	3.05	5.06	4.62	1.80	0.00	5.35	4.80	0.18	0.06	3.56	1.08	0.00	0.00	2.27	2.44	0.00	2.18	2.36
23.00	9.60	6.90	6.30	0.74	3.57	4.09	4.57	4.27	0.84	4.86	1.91	3.89	1.19	2.46	3.89	0.00	0.57	1.58	1.28	3.42	0.22	0.81
