Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.281s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	6.58	6.57	0.00	0.00	0.07	0.84	0.99	0.12	0.09	2.74	0.00	0.71	0.18	0.00	0.00	2.00	0.00	0.46	0.00	0.06	0.11
3.00	6.59	6.59	2.18	2.92	1.85	3.26	1.98	2.96	0.00	0.29	1.84	2.38	0.85	0.00	3.26	1.90	1.50	0.00	0.00	0.12	0.08
4.00	6.61	6.61	2.30	6.02	0.77	0.15	0.87	4.63	0.58	3.85	1.21	1.55	1.14	0.00	3.98	1.04	3.91	0.11	3.01	0.09	0.99
5.00	6.59	6.59	2.36	4.18	0.53	0.77	3.42	4.25	0.07	3.77	1.44	0.48	0.01	1.75	2.61	0.00	3.82	0.00	3.31	0.01	0.72
6.00	6.61	6.61	0.00	5.79	0.15	0.00	2.57	2.94	1.26	3.53	0.00	3.42	0.35	0.09	2.24	2.43	3.90	2.33	1.99	0.39	0.52
7.00	6.59	6.59	1.73	5.99	0.97	0.42	0.91	0.00	0.61	4.80	0.01	2.98	1.18	1.20	0.00	1.50	3.90	3.26	0.99	1.85	1.50
8.00	6.61	6.61	0.95	5.64	0.98	3.49	3.65	3.25	1.13	4.13	1.26	1.39	0.69	0.00	1.41	2.76	3.05	0.99	0.99	0.53	1.78
9.00	6.59	6.59	1.27	4.83	0.00	1.44	1.21	1.99	0.49	3.56	0.02	2.80	1.28	0.71	2.30	2.51	3.99	1.04	3.10	0.49	0.55
10.00	6.61	6.61	3.94	5.73	1.37	1.51	4.80	5.13	1.54	1.72	1.20	1.45	0.00	0.49	4.63	1.72	3.19	0.00	3.30	0.00	2.12
11.00	6.59	6.59	2.46	5.84	0.00	0.00	1.18	0.01	0.00	4.18	0.00	0.29	1.21	0.59	1.26	2.01	1.79	0.20	3.18	0.00	0.98
12.00	6.61	6.61	1.26	6.01	0.65	0.00	2.43	0.00	0.02	2.54	1.54	3.64	0.00	3.05	0.99	0.59	2.85	1.19	3.30	0.00	2.13
13.00	6.59	6.59	3.84	5.50	0.62	1.14	0.92	2.85	0.00	4.30	0.86	3.53	0.11	1.05	3.18	0.49	2.66	0.79	3.07	0.00	0.53
14.00	6.61	6.59	1.44	6.01	1.04	0.00	0.49	5.45	1.06	3.94	0.00	1.50	1.17	0.75	0.00	0.00	2.67	3.14	3.30	0.00	0.00
15.00	6.59	6.61	0.00	5.99	2.13	0.00	2.08	5.39	0.02	2.66	0.02	1.15	3.11	0.84	0.00	3.71	3.90	0.00	3.31	0.00	2.14
16.00	6.59	6.59	1.91	6.01	0.00	1.57	4.24	1.06	0.00	3.34	2.16	0.49	0.00	0.35	4.77	0.40	3.90	0.49	3.13	0.52	0.21
17.00	6.61	6.61	5.17	5.02	0.53	0.49	3.70	0.55	0.01	3.38	1.34	2.28	0.06	1.32	1.47	2.39	3.32	0.47	3.30	0.39	0.54
18.00	6.59	6.59	3.78	5.79	0.14	2.01	1.87	2.13	0.00	1.42	0.00	4.17	0.00	0.04	0.00	1.97	4.09	1.00	3.30	0.06	2.40
19.00	6.61	6.61	0.00	6.01	3.07	4.30	0.00	0.00	0.59	4.37	0.02	4.50	0.00	4.82	0.00	3.87	3.91	0.00	3.31	0.38	2.40
20.00	6.59	6.59	3.14	4.45	1.08	2.71	0.49	3.56	0.38	3.92	0.05	1.50	0.00	0.85	0.00	3.74	1.34	0.85	2.65	0.00	1.66
21.00	6.61	6.61	1.63	3.37	0.81	0.05	0.00	4.43	0.01	3.73	0.00	1.59	0.00	0.00	0.00	3.70	4.07	0.93	1.45	0.00	0.11
22.00	6.59	6.59	3.13	4.93	0.80	0.09	0.00	1.34	0.00	1.58	0.08	3.05	0.54	1.02	0.49	0.99	3.90	1.38	1.57	2.13	1.32
23.00	6.61	6.61	0.00	6.01	0.00	0.00	1.05	0.00	0.99	4.66	0.00	4.44	0.04	0.62	0.49	0.00	3.90	0.73	3.30	0.00	0.87
24.00	6.59	6.59	0.14	5.99	0.00	0.00	0.49	1.37	0.48	3.76	2.85	3.10	0.00	2.16	0.00	0.00	3.91	1.83	3.31	0.00	1.19
25.00	6.61	6.61	0.01	5.04	0.00	0.99	5.30	4.97	0.99	2.18	1.22	2.60	0.00	2.18	0.49	3.44	2.98	0.79	3.00	0.00	1.48
26.00	6.59	6.59	2.33	1.79	0.65	1.48	1.40	3.25	0.00	4.58	0.00	0.12	0.02	2.74	0.49	1.84	3.57	0.72	2.51	0.41	0.71
27.00	6.61	6.59	4.17	6.01	1.77	0.00	0.00	5.41	1.18	4.71	0.00	0.82	0.00	0.16	0.00	0.00	3.96	0.84	3.43	0.00	2.30
28.00	6.59	6.61	5.05	5.82	1.60	0.00	0.49	1.81	0.00	2.47	0.00	2.47	0.00	2.98	0.00	0.00	3.90	0.00	3.30	0.00	1.91
29.00	6.59	6.59	4.66	5.97	4.57	0.00	0.99	0.85	0.00	4.82	0.04	3.07	0.00	0.99	0.00	1.20	3.89	0.09	3.04	0.00	1.93
30.00	6.61	6.61	0.00	5.53	1.05	0.00	0.00	0.60	2.98	2.93	0.39	2.64	0.25	1.05	0.73	0.12	3.64	0.28	2.92	0.00	1.15
31.00	6.59	6.59	4.89	5.39	0.01	0.00	0.00	0.00	3.32	4.62	0.71	3.83	0.00	0.01	0.00	2.76	2.79	3.65	3.18	0.00	1.26
32.00	6.61	6.61	5.38	5.43	0.57	0.00	0.00	0.00	0.97	1.34	0.00	4.45	0.00	0.62	0.00	3.31	3.90	0.75	3.30	0.00	0.81
33.00	6.59	6.59	2.14	3.77	0.00	0.00	1.18	2.18	0.49	3.64	2.23	3.76	0.00	0.44	3.46	3.83	3.90	2.59	3.30	0.00	0.80
34.00	6.61	6.61	6.42	6.01	1.24	0.99	0.00	5.41	0.00	2.17	0.00	4.77	0.00	2.07	0.49	3.90	3.90	0.32	3.27	0.00	0.59
35.00	6.59	6.59	2.96	5.99	2.12	0.00	0.00	4.35	0.00	3.87	0.04	3.09	0.02	0.88	0.00	0.87	3.90	0.52	2.83	0.00	0.54
36.00	6.61	6.61	6.01	6.01	2.94	0.00	0.00	3.57	0.62	3.69	0.02	4.37	0.00	0.55	0.00	1.78	3.91	3.73	3.31	0.00	1.71
37.00	6.59	6.59	5.17	5.85	1.77	0.00	2.24	4.15	0.00	4.57	0.00	1.20	0.00	0.93	0.00	1.99	3.90	3.24	3.30	0.00	2.40
38.00	6.61	6.61	1.39	5.79	1.00	0.00	0.95	1.75	0.62	4.69	0.05	2.91	0.00	1.95	0.49	0.46	3.63	0.92	2.61	0.00	0.97
39.00	6.59	6.59	1.67	5.03	1.66	0.00	3.18	4.96	0.00	3.77	0.00	3.58	2.17	1.95	3.91	0.89	0.49	1.13	3.10	0.00	2.12
40.00	6.61	6.61	1.27	2.33	0.92	0.00	3.01	2.56	0.00	4.60	0.00	2.83	0.08	0.46	1.61	2.70	0.00	0.04	1.81	0.64	1.35
41.00	6.59	6.59	0.00	5.86	0.00	4.56	3.74	1.18	0.69	4.72	0.47	4.23	0.42	0.14	4.49	3.39	1.25	0.47	4.00	0.33	0.00
42.00	6.59	6.59	2.66	5.31	2.40	0.00	0.49	1.57	0.59	3.93	0.00	3.96	0.26	1.19	4.50	0.00	1.68	2.41	2.92	0.00	0.49
43.00	6.61	6.61	3.96	5.59	0.88	0.00	6.36	2.32	2.54	4.09	0.00	4.95	0.00	0.05	4.50	0.49	3.89	2.36	0.71	0.00	0.04
44.00	6.59	6.59	2.74	5.08	1.44	0.00	0.04	2.72	0.49	2.81	0.00	4.40	0.01	1.25	0.04	0.00	1.13	2.24	3.51	0.00	0.88
45.00	6.61	6.61	4.86	5.99	2.08	0.00	0.00	3.11	2.60	4.65	0.00	3.25	0.00	2.03	0.00	2.83	0.49	2.63	3.26	0.00	0.07
46.00	6.59	6.59	1.00	4.15	1.33	0.38	3.62	2.85	0.99	3.90	0.00	2.91	2.00	1.70	1.94	3.58	1.51	0.72	3.18	0.84	1.74
47.00	6.61	6.61	0.82	6.02	0.67	1.70	0.00	3.36	0.49	0.88	0.00	0.00	0.75	2.87	0.00	0.00	1.93	1.10	2.57	0.15	0.80
48.00	6.59	6.59	5.17	5.99	0.42	0.00	0.00	1.37	1.32	4.71	0.00	4.47	0.00	0.69	0.00	0.00	3.52	0.01	3.30	0.00	0.24
49.00	6.61	6.61	1.27	6.01	4.39	0.00	5.97	2.67	0.15	4.76	0.00	4.04	0.01	1.84	0.00	0.00	0.60	1.35	3.31	0.00	0.73
50.00	6.59	6.59	4.27	5.99	1.33	0.00	4.13	0.00	0.04	2.39	0.02	4.70	0.00	0.54	0.49	0.49	4.13	1.10	1.45	0.00	0.65
51.00	6.61	6.61	5.06	3.70	1.28	0.33	3.60	0.69	0.13	3.70	0.00	4.42	0.00	0.64	0.75	0.49	3.90	1.35	3.30	0.00	1.46
52.00	6.59	6.59	4.52	4.64	0.18	0.00	0.00	5.22	0.06	4.17	2.17	2.99	0.00	1.01	0.00	1.17	3.91	2.11	3.16	0.00	1.61
53.00	6.61	6.61	0.38	3.80	0.00	0.00	0.00	0.85	0.48	1.94	2.13	1.51	0.11	3.03	2.71	4.25	2.98	1.07	2.97	0.00	2.13
54.00	6.59	6.59	3.01	6.37	0.26	0.00	6.24	4.50	0.53	4.37	0.00	2.00	0.00	0.04	0.00	2.32	3.91	0.13	3.25	0.00	0.00
55.00	6.59	6.59	0.95	5.99	0.74	0.00	0.79	3.90	0.00	4.24	0.00	3.94	0.05	0.93	0.00	0.49	3.90	0.93	2.68	0.00	0.45
56.00	6.61	6.61	4.95	5.99	0.99	0.00	0.00	0.00	0.00	4.77	0.02	4.51	0.00	0.00	2.63	3.00	3.90	0.02	2.80	0.00	0.00
