Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.030s)
CreateVariables () DONE !!!
Creating 10 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	6.85	6.89	0.99	1.74	0.00	0.16	0.00	0.00	0.00	1.78
3.00	6.90	6.90	0.84	2.39	0.00	0.88	1.24	0.00	0.00	0.81
4.00	6.90	6.90	1.65	2.18	0.00	0.07	0.33	0.00	0.00	2.28
5.00	6.90	6.90	0.11	2.10	1.45	1.27	2.97	0.00	0.38	1.61
6.00	6.90	6.90	2.83	4.58	0.82	1.67	1.54	0.00	0.71	0.01
7.00	6.90	6.90	2.01	1.07	0.02	2.21	4.06	0.00	0.00	1.35
8.00	6.90	6.90	0.80	2.74	0.06	3.13	2.73	0.00	0.00	1.31
9.00	6.90	6.90	0.72	3.76	0.99	0.00	2.59	0.00	0.00	1.25
10.00	6.90	6.90	0.75	1.20	0.00	0.00	4.43	0.00	0.00	2.85
11.00	6.90	6.90	4.52	0.00	0.00	2.84	0.89	0.00	0.00	4.07
12.00	6.90	6.90	3.47	1.41	0.00	4.36	2.93	0.00	0.00	1.08
13.00	6.90	6.90	4.58	1.26	0.00	0.53	1.11	0.00	0.00	0.82
14.00	6.90	6.90	0.52	0.99	0.00	0.59	2.92	0.00	0.00	0.67
15.00	6.90	6.90	0.84	0.22	0.57	0.00	5.11	0.00	0.00	1.75
16.00	6.90	6.90	0.04	0.00	0.00	3.72	5.10	0.00	0.00	4.19
17.00	6.89	6.89	1.83	1.73	0.00	3.00	2.73	0.00	0.00	2.34
18.00	6.90	6.90	2.94	0.75	0.00	0.57	4.75	0.00	0.00	3.12
19.00	6.90	6.90	3.56	0.00	0.00	2.19	4.46	0.00	0.00	3.01
20.00	6.90	6.90	3.13	0.00	0.00	0.45	4.24	0.00	0.00	3.30
21.00	6.90	6.90	1.70	0.49	0.00	0.04	4.33	0.00	0.00	3.09
22.00	6.90	6.90	1.94	0.00	0.00	0.01	2.80	0.00	0.00	1.75
23.00	6.90	6.90	3.46	0.00	0.00	0.54	4.06	0.00	0.00	3.91
24.00	6.90	6.90	3.77	0.75	0.00	0.00	3.27	0.00	0.00	3.12
25.00	6.90	6.90	0.61	0.00	0.00	0.65	3.67	0.00	0.00	0.48
26.00	6.90	6.90	2.17	0.00	0.00	0.14	2.99	0.00	0.00	2.73
27.00	6.90	6.90	3.11	0.61	0.00	0.91	1.32	0.00	0.00	1.35
28.00	6.90	6.90	1.54	0.59	0.00	1.11	2.16	0.00	0.00	1.21
29.00	6.90	6.90	4.70	0.49	0.00	0.57	2.21	0.00	0.00	3.09
30.00	6.90	6.90	2.47	4.38	0.00	1.07	0.91	0.00	0.00	1.48
31.00	6.90	6.90	5.19	3.90	0.01	3.33	1.97	0.00	0.00	3.54
32.00	6.90	6.90	3.89	1.22	0.00	3.45	2.31	0.00	0.00	2.70
33.00	6.90	6.89	1.34	5.77	0.00	0.16	6.14	0.00	0.00	4.72
34.00	6.89	6.90	1.67	2.47	0.00	1.58	4.93	0.00	0.00	3.79
35.00	6.90	6.90	0.00	3.49	0.00	1.31	1.81	0.00	0.00	0.49
36.00	6.90	6.90	3.25	5.41	0.00	0.00	2.58	0.00	0.01	2.51
37.00	6.90	6.90	0.49	3.59	0.00	0.02	5.11	0.00	0.00	3.76
38.00	6.90	6.90	4.78	1.34	0.00	0.53	1.65	0.00	0.00	3.39
39.00	6.90	6.90	4.56	0.00	0.00	2.41	3.24	0.00	0.00	2.97
40.00	6.90	6.90	4.79	0.00	0.00	2.07	4.82	0.00	0.00	3.53
41.00	6.90	6.90	4.02	2.00	0.00	2.41	3.91	0.00	0.00	3.74
