Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.355s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	6.26	5.97	0.33	0.05	0.00	0.00	0.35	0.00	0.78	0.00	0.98	0.00	0.52	0.00	0.00	0.00	0.00	0.61	1.05	0.22	0.00	0.00	0.13	0.28
3.00	6.30	6.01	3.06	0.38	0.00	3.45	1.37	0.85	2.32	2.58	1.38	0.01	0.00	2.03	0.01	0.99	0.21	3.71	0.99	0.99	1.80	0.00	0.49	2.32
4.00	6.30	5.99	0.79	0.79	0.00	3.39	1.13	2.03	4.12	1.80	2.79	0.09	1.01	1.24	0.00	0.01	1.53	0.80	0.40	1.55	0.00	0.00	0.75	1.57
5.00	6.30	6.01	1.02	1.99	0.00	5.10	0.44	2.19	2.94	2.16	1.52	0.00	2.89	0.00	0.00	1.87	0.86	0.51	0.22	1.30	1.01	0.00	0.89	2.40
6.00	6.30	5.99	3.87	1.10	0.00	4.52	1.06	0.67	2.56	3.37	4.80	3.27	2.45	1.88	0.00	0.07	3.57	0.00	0.49	1.73	2.56	1.48	1.93	2.11
7.00	6.30	6.01	2.31	1.58	0.00	4.73	3.30	0.49	4.24	2.73	2.99	0.49	3.27	1.65	0.00	0.95	2.05	2.61	0.49	1.97	0.16	1.00	2.39	1.91
8.00	6.30	5.99	2.93	0.00	0.00	3.93	0.95	2.16	2.16	3.58	2.99	2.23	4.31	3.79	1.44	0.00	0.00	0.00	0.00	0.61	0.00	2.78	0.98	2.40
9.00	6.30	6.01	1.54	1.70	0.00	2.92	3.21	2.19	3.09	1.99	4.65	1.00	4.82	2.28	2.04	1.37	1.07	0.20	4.92	0.00	0.00	3.31	2.53	2.40
10.00	6.30	5.99	0.05	0.00	0.00	0.00	1.28	4.03	4.12	5.02	4.43	0.14	4.75	0.00	0.13	0.00	3.78	0.61	0.00	2.51	3.32	3.31	2.71	2.39
11.00	6.30	6.01	1.11	0.02	0.00	3.12	1.85	0.62	3.16	2.92	2.48	1.24	3.13	0.00	1.15	1.63	1.32	1.72	1.19	2.56	1.67	3.21	1.41	1.97
12.00	6.30	5.99	1.52	0.53	0.00	0.00	1.61	2.46	0.00	5.05	2.47	1.30	3.73	0.00	0.24	1.93	3.91	1.91	4.73	2.31	2.31	3.26	3.14	2.40
13.00	6.30	6.01	2.90	0.00	0.00	0.75	1.35	2.58	2.97	2.77	2.67	1.40	3.54	1.46	0.00	0.85	2.47	0.57	2.34	0.75	2.93	1.00	1.37	2.14
14.00	6.30	5.99	0.80	0.25	0.00	1.87	1.02	2.05	2.81	5.08	0.66	0.00	3.59	0.00	0.00	1.83	0.75	1.26	4.53	2.40	0.49	2.85	0.82	1.20
15.00	6.30	6.01	0.99	1.08	0.00	0.00	1.21	2.91	3.84	5.10	1.27	0.00	2.85	0.49	0.00	1.50	2.90	1.26	4.19	2.46	0.99	1.61	2.20	2.40
16.00	6.30	5.99	0.00	1.14	0.00	0.49	3.23	0.64	1.55	1.92	2.05	0.00	1.84	0.00	0.00	0.68	3.37	0.00	1.51	2.11	2.81	1.20	2.27	1.97
17.00	6.30	6.01	1.11	0.04	0.00	1.01	2.41	1.90	4.39	3.89	0.09	0.01	3.98	0.00	0.00	1.80	2.76	1.32	0.00	2.25	2.00	2.83	1.51	2.38
18.00	6.30	5.99	6.57	1.81	0.00	0.00	0.15	2.30	2.66	1.68	0.41	2.65	4.44	0.00	2.50	1.45	0.20	0.00	0.00	2.20	1.06	3.29	3.10	2.11
19.00	6.30	6.01	3.37	0.59	0.00	0.00	1.50	1.71	1.19	1.44	4.19	1.18	3.53	0.00	1.13	1.53	3.74	0.00	3.49	3.04	0.37	1.50	1.83	2.33
20.00	6.30	5.99	2.20	0.20	0.00	0.49	0.25	2.70	2.93	2.53	2.94	1.06	4.10	1.07	1.00	1.04	1.68	1.90	2.12	2.06	1.27	1.17	2.70	1.38
21.00	6.30	6.01	1.53	0.44	0.00	1.34	0.87	3.78	0.97	3.19	2.48	1.54	4.55	0.00	1.46	3.63	3.73	4.29	0.18	3.37	0.00	0.68	2.41	1.63
22.00	6.30	5.99	0.74	2.03	0.00	3.09	5.37	1.64	4.44	2.63	0.45	1.33	1.88	2.71	1.24	0.80	3.60	0.00	1.72	2.52	0.32	0.00	2.28	2.05
23.00	6.30	6.01	1.97	2.59	0.00	2.26	0.34	0.51	0.40	4.95	3.43	0.26	5.02	4.07	0.24	1.81	0.40	0.00	1.91	4.53	1.47	0.99	2.71	2.24
24.00	6.30	5.99	2.99	1.81	0.00	3.82	1.42	0.40	1.71	5.09	2.08	1.77	4.78	4.51	1.66	2.77	1.00	1.68	0.00	3.38	0.52	0.00	2.46	2.39
25.00	6.30	6.01	2.28	0.00	0.00	1.20	5.23	4.70	4.80	5.09	0.61	0.00	4.75	4.40	0.00	0.00	0.89	0.80	0.49	2.72	2.97	0.79	2.45	2.27
26.00	6.30	5.99	2.20	0.48	0.00	5.39	2.97	1.46	4.82	2.98	2.70	1.17	2.73	4.52	0.12	0.61	0.51	0.00	0.49	0.07	1.59	0.06	2.63	0.54
27.00	6.30	6.01	0.53	0.00	0.00	5.41	0.00	2.50	3.91	1.17	2.31	0.27	1.92	4.06	0.22	1.47	2.45	0.00	0.00	2.07	1.78	0.78	0.94	2.40
28.00	6.30	5.99	0.75	0.49	0.00	5.39	1.14	0.86	5.08	5.10	1.65	1.64	4.69	0.00	1.54	0.00	4.17	0.00	0.00	1.70	2.71	0.99	2.51	2.40
29.00	6.30	6.01	1.40	0.28	0.00	3.59	3.38	0.04	0.21	5.11	5.06	1.91	2.77	0.00	1.77	0.00	4.12	0.00	0.00	0.49	3.09	3.52	0.89	2.40
30.00	6.30	5.99	2.13	1.37	0.00	0.00	2.00	3.18	2.91	1.52	3.07	1.24	2.26	0.00	1.13	0.54	2.38	0.00	1.51	3.18	1.07	0.97	1.64	2.17
31.00	6.30	6.01	3.24	1.59	0.00	0.49	1.93	3.66	5.09	3.32	0.49	0.00	3.53	0.00	0.00	0.00	1.57	1.30	0.00	1.28	3.59	0.99	2.27	1.27
32.00	6.30	5.99	4.95	0.61	0.00	0.00	2.34	2.06	4.04	4.79	2.60	0.00	2.39	0.00	0.00	0.92	1.41	0.00	0.00	0.46	1.50	3.23	2.54	2.40
33.00	6.30	6.01	3.03	1.71	0.00	1.70	0.61	1.32	4.22	4.27	0.51	0.24	1.04	1.46	0.26	1.51	0.86	0.00	0.00	1.75	0.00	1.04	2.06	2.34
34.00	6.30	5.99	3.59	0.34	0.00	5.11	5.92	1.79	0.47	4.95	1.20	0.00	5.58	0.00	0.00	0.79	2.99	0.00	2.05	0.67	1.60	3.84	0.39	2.40
35.00	6.30	6.01	4.11	2.84	0.00	0.54	0.09	4.17	2.72	5.03	0.13	0.25	4.79	0.00	0.25	0.11	3.24	1.81	0.49	0.79	2.56	3.05	2.53	2.40
36.00	6.30	5.99	0.52	2.10	0.00	0.00	3.26	1.86	0.86	5.10	1.10	0.52	4.80	2.19	0.47	2.73	2.33	1.54	0.75	1.67	2.19	2.21	2.60	2.40
37.00	6.30	6.01	0.54	0.24	0.00	5.18	2.97	0.82	3.00	3.74	0.74	0.00	2.26	2.16	0.00	2.99	2.32	0.00	3.42	2.57	0.42	0.42	1.83	2.39
38.00	6.30	5.99	3.94	0.01	0.00	1.99	1.46	4.49	2.01	3.80	0.39	0.00	2.20	1.58	0.00	0.75	1.84	0.00	0.86	0.53	1.12	2.30	2.93	2.40
39.00	6.30	6.01	2.53	3.65	0.00	0.99	3.37	1.45	0.52	1.34	1.94	1.02	1.41	0.00	0.98	1.47	2.14	0.00	0.00	1.59	1.68	2.53	1.12	2.23
40.00	6.30	5.99	0.00	2.41	0.00	3.86	5.19	5.31	3.56	0.86	0.00	0.25	4.33	0.99	0.25	0.44	3.40	0.00	0.00	1.21	3.26	1.63	2.72	2.36
41.00	6.30	6.01	0.00	0.00	0.00	2.58	1.10	1.98	2.45	2.86	4.36	0.49	2.44	1.20	0.49	1.55	2.74	0.00	0.00	2.28	1.13	0.89	2.32	2.40
42.00	6.30	5.99	0.48	2.47	0.00	4.76	0.49	2.18	5.03	5.57	2.90	0.42	4.73	0.74	0.57	0.00	1.65	0.00	0.00	0.49	0.00	0.00	2.67	2.39
43.00	6.30	6.01	0.85	0.59	0.00	3.49	0.05	0.78	4.32	4.19	1.12	0.44	4.38	0.40	0.41	2.13	1.11	3.09	1.63	3.23	2.93	0.40	1.63	2.40
44.00	6.30	5.99	2.51	0.08	0.00	5.39	0.86	2.43	1.38	2.41	0.00	0.00	4.79	0.00	0.00	0.87	1.94	0.00	1.77	4.20	1.02	2.85	2.48	2.40
45.00	6.30	6.01	3.76	2.91	0.00	2.76	1.02	0.15	4.89	2.01	1.05	0.49	2.93	0.00	0.00	1.81	4.20	0.00	0.61	3.46	0.49	1.90	1.51	2.40
46.00	6.30	5.99	0.44	2.33	0.00	0.00	1.99	2.12	3.40	0.53	1.71	0.88	3.01	2.18	0.82	1.94	4.13	0.27	0.00	3.01	0.00	1.11	2.64	2.40
47.00	6.30	6.01	0.75	0.47	0.00	0.00	0.71	2.92	0.12	2.13	1.79	0.78	4.79	0.00	0.73	3.80	4.17	0.00	3.29	2.96	3.04	2.68	2.33	1.66
48.00	6.30	6.01	1.30	0.07	0.00	1.65	1.88	0.55	2.94	2.54	0.49	0.00	4.06	1.77	0.00	3.24	3.09	0.00	0.00	3.51	1.04	2.61	2.51	1.28
49.00	6.30	5.99	1.77	0.00	0.00	0.00	4.49	1.24	4.51	4.24	4.15	3.21	2.32	0.00	0.57	1.93	2.70	0.00	2.51	0.00	1.13	2.36	1.17	1.81
50.00	6.30	6.01	0.97	0.67	0.00	4.99	1.99	4.06	3.79	2.91	3.54	1.20	4.40	0.99	1.12	0.00	2.32	0.00	0.00	2.94	1.33	0.21	2.25	2.21
