Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.135s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	8.38	7.76	7.49	5.57	4.18	1.20	3.43	1.37	0.09	3.46	4.07	1.93	0.00	3.33	0.00	3.24
3.00	8.40	7.80	7.50	5.85	3.10	0.71	5.33	0.49	0.00	3.05	2.52	1.92	1.85	3.60	1.85	2.83
4.00	8.40	7.81	7.50	5.66	2.89	0.12	5.31	0.21	0.69	2.85	2.03	3.26	1.50	3.59	0.75	3.37
5.00	8.41	7.80	7.50	2.64	0.47	0.00	5.15	4.97	0.06	4.49	0.72	3.11	4.58	3.60	1.88	3.34
6.00	8.40	7.80	7.50	0.61	4.69	1.97	0.49	0.00	0.02	4.52	4.09	4.24	3.85	3.60	0.72	3.60
7.00	8.40	7.81	7.50	0.00	5.42	1.66	1.67	0.53	3.39	4.22	1.22	4.05	2.66	3.04	0.58	3.31
8.00	8.41	7.80	7.50	0.49	6.34	0.00	4.39	1.64	4.39	4.50	2.39	0.02	2.51	3.01	3.49	3.60
9.00	8.40	7.80	7.50	2.01	6.59	0.00	2.46	3.06	0.49	4.79	4.49	0.00	3.90	3.60	3.60	3.60
10.00	8.40	7.81	7.49	6.90	6.59	0.00	2.50	2.48	0.54	4.80	4.50	0.00	3.90	3.60	3.59	3.59
11.00	8.41	7.80	7.50	4.79	4.90	0.00	3.40	0.06	0.42	3.38	4.51	5.15	3.90	3.59	3.54	3.60
12.00	8.40	7.81	7.50	0.75	3.42	0.00	5.31	0.33	0.24	4.69	4.45	4.19	3.87	2.74	0.22	3.59
13.00	8.40	7.80	7.50	8.03	3.30	0.00	4.39	4.47	0.00	4.84	4.55	4.20	0.00	3.60	3.63	3.62
14.00	8.41	7.80	7.50	6.74	0.00	0.00	5.41	0.59	2.25	4.63	4.42	3.57	3.43	1.28	1.07	3.60
15.00	8.40	7.81	7.50	6.50	0.49	0.00	5.29	0.00	0.02	4.73	3.78	1.33	3.90	3.59	2.73	3.59
16.00	8.40	7.80	7.50	6.88	6.38	0.54	5.05	0.00	0.00	4.33	0.51	4.19	3.89	3.33	0.53	3.49
17.00	8.41	7.80	7.50	3.37	3.23	2.39	3.94	0.44	0.12	1.18	1.01	4.05	3.85	1.91	2.81	3.56
18.00	8.40	7.81	7.50	0.00	0.49	2.54	6.21	1.28	1.79	3.10	0.00	4.19	3.80	3.50	3.58	3.59
19.00	8.40	7.80	7.49	0.00	1.48	0.00	5.06	4.17	2.90	4.82	0.00	2.46	3.77	3.51	3.32	3.25
20.00	8.40	7.80	7.50	0.00	5.90	0.00	5.38	1.98	0.00	4.79	0.99	0.00	3.62	3.59	0.67	3.59
21.00	8.41	7.81	7.50	0.66	6.47	0.61	2.66	1.72	0.00	4.78	2.53	0.00	3.89	3.62	0.49	3.60
22.00	8.40	7.80	7.50	4.96	6.63	1.53	4.70	0.02	0.00	4.83	4.31	0.49	3.92	3.59	3.56	3.60
23.00	8.40	7.81	7.50	2.63	6.24	0.00	3.70	0.98	0.00	3.92	0.01	0.00	3.90	3.60	3.46	3.09
24.00	8.41	7.80	7.50	6.90	6.59	0.99	4.56	0.00	0.33	5.38	3.49	5.08	3.91	3.60	3.52	3.37
25.00	8.40	7.80	7.50	4.80	5.05	0.00	4.73	2.54	2.98	4.64	2.41	3.30	3.50	3.54	3.16	3.58
26.00	8.40	7.81	7.50	0.00	4.45	0.00	5.02	0.05	0.00	4.83	0.14	0.00	3.91	3.62	3.11	3.62
27.00	8.41	7.80	7.50	0.00	6.59	0.00	3.52	0.69	0.00	4.73	4.02	0.00	3.90	3.56	3.36	3.59
28.00	8.40	7.80	7.49	0.00	6.30	0.00	5.41	1.90	0.00	4.80	4.16	0.00	3.90	3.59	3.60	3.59
29.00	8.40	7.81	7.50	0.00	1.31	0.00	5.41	1.38	0.00	4.60	4.50	0.00	3.76	3.60	3.59	3.60
30.00	8.41	7.80	7.50	0.00	3.45	0.00	5.39	1.31	0.00	4.72	4.39	2.96	3.84	1.99	3.54	3.60
31.00	8.40	7.80	7.50	0.00	6.63	0.00	5.41	5.10	0.00	4.82	4.50	4.20	3.90	2.21	3.60	3.60
32.00	8.40	7.81	7.50	0.00	6.43	0.00	4.85	4.88	0.00	4.77	2.68	1.78	3.90	3.60	1.60	3.59
33.00	8.41	7.80	7.50	0.00	6.59	0.00	5.39	5.10	0.00	4.80	3.14	0.00	3.90	3.60	3.33	3.60
34.00	8.40	7.81	7.50	0.00	6.61	0.00	5.16	5.10	0.00	4.79	4.47	0.00	3.90	3.60	3.60	3.60
35.00	8.40	7.80	7.50	0.00	4.69	0.00	5.10	3.66	0.00	4.30	4.38	0.00	3.87	3.59	3.58	3.59
36.00	8.41	7.80	7.50	0.00	6.44	0.00	4.27	1.18	0.00	4.83	4.50	0.00	3.92	3.60	3.62	3.60
37.00	8.40	7.81	7.49	0.00	1.27	0.00	4.00	3.39	0.00	3.49	3.40	4.33	3.65	3.60	3.34	3.60
38.00	8.40	7.80	7.50	0.00	7.30	0.09	1.91	5.10	0.00	2.70	2.50	0.98	3.79	3.59	3.60	3.59
39.00	8.40	7.80	7.50	0.00	6.61	0.00	2.30	5.03	0.00	4.71	4.51	0.00	3.90	3.60	3.60	3.60
40.00	8.41	7.81	7.50	0.00	6.54	0.00	2.59	5.10	0.00	4.71	4.49	0.00	3.90	3.60	3.60	3.60
41.00	8.40	7.80	7.50	2.27	3.06	0.00	2.31	0.88	0.00	4.56	2.14	0.00	3.76	3.56	3.53	3.59
42.00	8.40	7.80	7.50	6.89	2.32	0.00	4.91	1.39	0.00	0.82	4.49	0.00	3.89	3.58	3.59	3.59
43.00	8.41	7.81	7.50	6.90	2.38	0.00	5.24	2.54	0.00	4.79	4.43	0.00	1.75	3.62	1.20	3.62
44.00	8.40	7.80	7.50	0.06	2.38	0.00	0.54	0.13	0.00	4.80	4.50	0.00	2.87	3.60	1.18	3.60
45.00	8.40	7.81	7.50	0.00	6.61	0.00	0.47	3.37	0.00	4.79	4.44	0.00	3.90	3.59	3.59	3.59
46.00	8.41	7.80	7.49	0.00	6.59	0.00	1.84	2.63	0.00	4.80	4.50	0.00	3.91	3.60	3.60	3.60
47.00	8.40	7.80	7.50	0.99	5.12	0.53	2.24	1.65	0.00	4.79	3.78	2.46	3.83	3.33	3.60	3.60
48.00	8.40	7.81	7.50	0.49	1.74	0.00	0.71	0.09	3.72	4.80	4.49	0.40	3.89	3.60	3.60	3.59
49.00	8.41	7.80	7.50	3.27	0.75	0.00	2.85	1.18	0.57	4.60	4.39	3.21	3.64	3.59	3.37	3.50
50.00	8.40	7.80	7.50	0.15	3.47	0.00	1.01	0.00	1.21	4.70	4.51	0.02	3.89	3.47	3.56	3.59
51.00	8.40	7.81	7.50	1.27	2.54	0.00	0.00	0.04	0.00	1.98	4.45	4.05	3.92	3.53	3.53	3.63
52.00	8.41	7.80	7.50	0.00	6.61	0.00	3.10	1.39	2.56	4.79	4.49	4.20	3.90	3.59	3.59	3.59
53.00	8.40	7.80	7.50	0.00	6.59	0.00	0.66	3.51	0.00	4.64	2.56	4.20	3.82	3.00	3.27	3.60
54.00	8.40	7.81	7.50	0.00	6.59	0.00	1.47	1.83	0.00	4.49	4.36	4.07	3.73	3.25	3.43	3.54
55.00	8.41	7.80	7.49	0.00	6.61	0.00	2.28	1.39	0.00	3.93	4.33	4.00	3.90	3.59	3.26	3.57
56.00	8.40	7.81	7.50	4.55	6.61	0.00	2.87	2.12	1.25	4.70	4.19	4.07	3.27	3.60	2.78	3.47
57.00	8.40	7.80	7.50	6.90	4.24	0.00	0.21	4.45	2.24	4.57	3.40	4.19	2.54	3.59	1.63	3.60
58.00	8.40	7.80	7.50	6.90	3.20	0.00	1.71	0.21	3.87	4.72	2.56	4.20	3.43	2.81	0.00	3.60
59.00	8.41	7.81	7.50	3.49	4.43	0.00	0.49	4.80	2.01	4.72	0.15	4.20	2.99	3.59	0.49	3.59
60.00	8.40	7.80	7.50	3.60	6.01	0.00	4.09	3.54	0.28	4.79	0.73	2.73	3.84	3.60	1.26	3.60
61.00	8.40	7.80	7.50	0.00	5.98	0.00	5.41	5.10	4.25	4.68	0.00	4.65	3.90	3.60	0.00	3.60
62.00	8.41	7.81	7.50	3.45	4.26	0.00	4.93	4.83	0.04	4.65	1.67	4.12	3.91	3.50	3.04	3.59
63.00	8.40	7.80	7.50	2.00	3.14	0.00	5.03	4.04	0.42	4.27	4.04	0.80	3.89	3.52	3.60	3.49
64.00	8.40	7.80	7.49	0.00	1.87	0.00	4.73	0.86	0.59	0.86	4.47	0.00	3.76	3.60	3.37	3.60
65.00	8.41	7.81	7.50	0.00	6.62	0.00	5.68	0.00	0.00	0.00	3.43	0.00	3.92	3.60	3.60	3.60
66.00	8.40	7.80	7.50	0.00	6.59	0.00	5.41	1.92	0.00	3.65	4.47	0.00	3.90	3.60	3.60	3.59
67.00	8.40	7.81	7.50	0.00	6.61	2.70	1.57	0.11	0.00	4.80	2.26	0.00	3.83	3.60	3.58	3.60
68.00	8.41	7.80	7.50	0.00	6.59	0.00	5.13	0.55	0.00	4.72	4.12	0.00	3.49	3.58	3.52	3.53
69.00	8.40	7.80	7.50	5.25	6.52	0.00	5.35	3.29	0.00	4.80	4.50	0.00	3.91	3.23	3.57	3.59
70.00	8.40	7.81	7.50	6.90	6.24	0.00	5.41	0.00	0.00	3.09	4.51	0.00	3.90	3.46	3.30	3.60
71.00	8.41	7.80	7.50	0.02	5.59	0.00	5.41	2.90	0.00	4.65	0.06	5.16	3.12	3.54	3.40	3.60
