Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (7.110s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	9.60	7.80	4.25	0.47	4.17	2.14	1.04	2.73	3.90	3.19	0.34	0.94	0.24	0.00	2.17	0.00
3.00	9.60	7.80	6.45	0.82	4.46	5.79	1.20	2.32	4.03	2.91	1.40	0.33	0.46	2.61	2.67	1.84
4.00	9.60	7.81	6.48	1.90	5.61	2.68	0.00	3.00	3.90	0.41	0.08	0.00	0.35	1.48	0.67	0.67
5.00	9.60	7.80	6.97	0.00	4.78	3.85	0.00	5.38	4.58	0.53	4.39	0.00	0.00	2.65	2.90	2.10
6.00	9.61	7.80	6.59	0.75	3.30	6.04	0.84	5.38	4.98	1.18	1.28	0.05	3.25	3.24	2.97	2.11
7.00	9.60	7.81	6.57	0.49	5.65	5.99	0.00	4.25	4.79	0.00	0.48	2.81	3.67	3.59	2.84	2.08
8.00	9.60	7.80	5.35	2.30	1.31	6.01	0.52	5.39	4.18	1.06	2.96	1.88	2.28	2.01	0.60	2.12
9.00	9.60	7.80	6.71	0.00	3.51	5.99	1.17	5.41	4.91	0.66	0.01	0.41	0.02	0.48	2.89	2.10
10.00	9.60	7.81	6.90	0.00	5.99	5.99	0.00	5.39	5.10	1.37	1.02	1.98	0.00	2.81	3.00	2.10
11.00	9.61	7.80	3.58	0.00	0.25	4.96	3.12	5.15	4.79	1.38	1.95	0.52	0.00	3.53	3.00	1.33
