Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.634s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	8.03	7.20	0.25	1.55	3.84	3.58	0.48	0.51	1.61	0.66	1.06	0.00	0.21	0.00	1.66	0.00	0.46	0.00	0.00	0.07	1.18
3.00	8.10	7.20	0.78	3.14	4.89	2.06	1.24	2.08	1.19	0.34	2.05	0.12	0.04	0.57	2.76	0.64	2.74	0.00	0.02	0.00	0.00
4.00	8.10	7.21	0.15	0.47	1.46	5.71	3.18	0.95	2.17	0.73	0.67	0.00	0.26	0.18	0.74	2.10	2.70	0.00	0.00	0.52	0.64
5.00	8.10	7.20	3.52	2.37	3.20	1.00	1.28	3.05	4.04	1.30	0.04	0.21	2.98	0.18	1.44	0.00	3.45	0.00	0.29	0.22	1.07
6.00	8.10	7.21	2.36	1.91	6.57	0.00	5.78	0.67	3.54	3.97	0.00	0.00	0.55	0.06	1.24	0.00	3.64	0.00	1.55	0.59	0.00
7.00	8.10	7.20	2.14	3.10	2.65	0.00	1.88	1.64	1.58	0.57	1.71	0.65	0.34	0.41	1.94	0.00	2.85	0.00	0.09	0.52	0.00
8.00	8.09	7.20	0.00	5.16	3.13	4.17	3.92	1.28	1.74	1.55	2.16	0.02	1.34	0.82	3.70	1.02	3.59	0.00	0.00	0.73	1.38
9.00	8.10	7.21	2.68	0.86	2.58	0.00	2.04	5.11	1.28	0.51	3.65	0.00	1.13	0.58	1.92	1.26	3.60	0.00	0.53	0.97	1.47
10.00	8.10	7.20	0.00	0.00	7.81	2.91	3.18	5.44	0.00	0.71	3.29	0.00	2.06	0.02	0.53	0.00	3.58	0.00	0.14	0.44	0.04
11.00	8.10	7.21	6.34	0.97	1.34	4.09	0.40	5.41	4.27	0.08	0.31	0.00	0.88	0.26	1.38	0.00	3.42	0.00	1.05	0.00	1.20
12.00	8.10	7.20	2.44	2.45	5.66	1.93	3.80	1.38	1.60	3.14	0.49	0.75	0.85	0.32	3.76	0.00	1.10	0.00	0.18	1.08	0.00
13.00	8.10	7.20	2.96	3.16	6.61	4.78	4.36	4.31	4.02	0.00	0.80	0.80	2.79	0.00	3.74	0.92	3.60	0.00	0.00	0.11	0.00
14.00	8.09	7.21	2.36	1.65	4.15	5.42	0.67	2.37	2.99	1.14	2.37	0.00	1.45	2.36	1.06	0.00	3.45	0.00	0.00	0.62	2.25
15.00	8.10	7.20	5.82	0.89	5.82	0.00	0.91	5.28	2.83	3.53	4.40	0.00	0.09	2.81	2.21	0.00	3.60	0.00	0.01	2.18	2.10
16.00	8.10	7.21	3.52	1.85	5.52	4.09	1.07	4.37	4.05	2.79	4.59	0.98	1.17	0.81	3.63	0.00	3.25	0.00	0.00	0.01	2.10
17.00	8.10	7.20	1.71	5.33	5.37	1.84	4.16	2.21	0.32	0.37	4.50	0.49	0.81	0.49	3.18	0.00	3.38	0.00	0.00	2.52	2.10
18.00	8.10	7.21	3.92	1.99	6.34	0.80	2.96	0.00	1.68	1.91	1.35	0.39	1.15	0.95	1.59	0.00	3.60	0.00	0.61	1.84	2.11
19.00	8.10	7.20	2.50	2.07	6.61	5.90	1.97	0.54	2.19	1.90	4.07	0.00	2.07	1.20	0.58	0.00	3.60	0.00	0.19	0.86	2.10
20.00	8.09	7.20	0.00	2.93	6.59	6.30	0.00	4.77	3.63	1.92	4.49	1.15	0.00	0.13	1.11	0.00	3.60	0.00	0.49	1.20	2.11
21.00	8.10	7.21	5.58	1.06	6.18	5.29	1.52	1.68	1.21	1.57	4.32	0.47	0.93	2.79	0.22	0.00	3.01	0.00	0.80	0.35	2.10
22.00	8.10	7.20	4.62	0.00	2.54	0.00	3.78	4.88	5.08	0.02	4.37	0.00	2.70	2.67	0.00	0.00	1.19	0.00	2.70	0.98	2.10
23.00	8.10	7.21	6.35	2.26	3.72	2.44	2.06	2.26	3.85	2.03	3.12	0.00	1.26	1.12	1.58	0.39	3.27	0.00	1.55	0.53	2.11
