Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.630s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	6.89	6.58	5.39	0.66	0.61	2.71	0.00	1.07	0.48	0.00	0.00	0.24	0.00	0.24	0.15	0.00	0.84	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00
3.00	6.90	6.59	5.41	0.49	0.15	3.44	0.99	2.76	3.21	3.42	1.80	0.00	0.52	0.49	1.12	0.00	2.51	0.14	0.46	1.42	0.39	0.95	0.79	1.06	0.00
4.00	6.90	6.61	5.39	2.46	2.13	0.85	1.77	1.90	3.62	0.67	4.02	0.00	1.77	2.57	2.32	0.82	1.41	2.78	1.00	2.71	0.99	0.48	0.49	1.91	0.01
5.00	6.90	6.59	5.41	0.49	3.63	5.11	0.24	0.99	2.36	4.24	3.86	3.04	2.01	0.81	0.75	0.27	2.58	2.84	0.53	0.75	2.14	1.44	2.10	1.08	0.00
6.00	6.90	6.61	5.39	3.96	2.56	4.52	0.09	3.56	2.57	1.52	4.79	1.70	4.50	3.30	4.42	0.99	0.92	3.10	0.00	2.04	1.04	1.22	2.20	1.73	0.05
7.00	6.90	6.59	5.41	4.37	1.19	4.95	0.00	4.63	2.06	4.36	4.80	0.00	1.40	3.20	1.37	0.02	0.65	3.84	0.99	2.79	1.42	0.11	0.87	2.63	0.45
8.00	6.90	6.61	5.39	0.00	0.49	3.63	0.51	0.40	3.51	3.29	4.80	0.00	4.06	4.23	0.02	0.04	3.53	2.60	0.00	1.12	1.70	0.86	1.35	0.75	0.00
9.00	6.90	6.59	5.41	0.49	0.49	4.47	1.00	1.78	4.79	4.51	4.79	0.00	2.26	4.20	2.74	0.00	1.73	3.90	0.00	0.99	1.98	0.00	2.00	1.86	0.00
10.00	6.90	6.61	5.41	2.46	0.00	2.70	0.99	3.54	4.13	2.83	4.80	0.00	1.15	4.19	2.85	0.42	0.94	3.33	0.67	2.33	1.66	0.02	1.74	2.40	0.00
11.00	6.90	6.59	5.39	3.03	3.19	4.32	0.00	1.30	3.42	0.53	4.44	2.50	1.28	4.20	1.35	1.13	0.09	3.51	0.00	2.78	2.94	0.00	0.01	1.24	0.00
12.00	6.90	6.61	5.41	0.49	3.17	5.10	1.42	5.28	4.78	0.00	4.79	0.00	0.00	4.20	4.02	0.00	4.58	2.98	0.00	3.45	2.34	0.00	0.09	0.51	0.00
13.00	6.90	6.59	5.39	0.80	4.46	4.62	0.28	3.05	1.54	3.57	2.76	1.25	2.74	3.32	3.45	1.21	1.83	3.91	0.73	1.13	0.00	1.33	0.44	1.25	0.00
14.00	6.90	6.61	5.41	3.65	4.80	5.11	0.00	2.21	4.15	2.79	4.98	2.12	1.07	1.44	2.37	1.88	0.04	3.90	0.39	3.30	0.00	0.49	1.47	2.86	0.00
15.00	6.90	6.59	5.39	1.20	3.42	2.65	0.00	1.63	2.96	3.52	4.79	0.49	1.12	4.19	4.10	2.81	1.02	3.85	2.17	2.98	0.00	0.58	0.60	1.34	0.00
16.00	6.90	6.59	5.41	2.47	0.00	2.84	1.88	1.25	1.24	0.84	2.37	0.49	0.58	4.19	1.79	0.00	0.98	2.97	1.27	1.95	0.00	0.52	2.24	2.87	0.00
17.00	6.89	6.61	5.39	5.05	1.34	4.66	0.06	1.91	2.14	0.81	5.05	1.93	1.75	3.01	1.31	0.00	0.00	3.11	0.01	4.13	0.00	2.47	1.30	2.41	0.00
18.00	6.90	6.59	5.41	4.89	0.99	5.10	0.28	0.00	1.90	4.05	4.05	1.99	2.68	4.20	3.85	0.00	2.20	3.89	1.24	3.46	0.00	1.32	0.00	2.40	0.00
19.00	6.90	6.61	5.41	2.57	0.49	5.09	0.97	3.54	4.89	4.32	3.34	0.00	2.91	3.33	2.34	0.87	3.50	3.10	0.00	2.68	1.26	1.72	1.74	2.39	0.00
20.00	6.90	6.59	5.39	4.11	0.99	3.85	0.00	3.71	2.30	2.52	2.98	2.57	0.05	4.19	2.26	0.48	1.06	0.48	0.62	3.37	0.00	0.00	0.49	2.40	0.00
21.00	6.90	6.61	5.41	2.40	0.00	2.11	0.00	4.80	3.54	2.03	4.80	0.00	0.37	4.20	4.20	0.00	0.77	1.98	0.00	3.59	0.00	2.00	1.85	2.40	0.00
22.00	6.90	6.59	5.39	4.75	0.99	4.72	0.00	4.18	2.97	1.79	3.00	0.45	1.02	3.60	1.66	0.00	2.17	0.00	0.00	3.21	0.00	1.26	0.64	2.08	0.00
23.00	6.90	6.61	5.41	1.05	1.72	5.10	0.00	1.63	3.43	4.79	4.27	2.80	2.64	2.91	1.26	4.44	0.99	0.49	0.00	2.83	0.02	0.97	0.86	0.74	0.00
24.00	6.90	6.59	5.39	3.47	3.14	4.73	1.57	3.44	2.41	4.72	3.70	1.27	3.73	3.73	2.93	2.34	0.00	0.00	0.34	3.36	1.92	0.81	0.73	1.90	0.00
25.00	6.90	6.61	5.41	2.67	3.54	4.99	0.84	1.55	4.58	4.39	4.80	0.00	1.01	4.18	2.56	0.00	0.58	3.31	0.05	3.44	0.00	0.00	0.52	0.42	0.00
26.00	6.90	6.59	5.39	1.22	2.10	4.07	2.05	0.00	4.35	3.89	3.96	1.95	1.93	1.07	3.03	0.00	1.34	1.80	0.02	2.94	0.00	0.06	0.74	2.56	0.00
27.00	6.90	6.61	5.41	2.01	3.70	2.59	1.33	1.61	4.04	3.98	4.80	1.57	0.14	3.90	2.18	0.00	2.41	1.28	1.98	3.10	0.00	0.00	0.00	2.40	0.00
28.00	6.90	6.59	5.41	0.00	1.26	1.66	2.65	2.00	2.14	0.46	1.63	0.00	0.88	3.42	1.40	1.07	0.97	3.90	1.00	2.67	0.00	1.97	2.05	2.39	0.00
29.00	6.90	6.59	5.39	4.38	0.49	2.31	3.87	3.47	1.39	5.62	1.59	0.00	0.00	1.94	1.22	1.07	0.65	3.91	0.00	3.59	0.00	0.00	2.24	2.40	0.00
30.00	6.90	6.61	5.41	0.49	2.28	5.10	2.63	0.49	1.18	4.60	4.80	2.51	2.21	0.00	2.76	2.03	1.72	3.90	0.88	2.78	0.00	0.00	2.39	2.39	0.00
31.00	6.90	6.59	5.39	0.00	0.49	5.10	0.08	0.49	2.01	4.75	4.79	0.49	4.50	3.96	3.01	0.00	3.69	3.90	2.91	2.97	0.00	0.19	2.40	2.39	0.00
32.00	6.90	6.61	5.41	1.40	0.93	1.73	1.12	0.00	2.92	3.46	3.27	0.00	3.04	1.98	3.56	0.13	3.18	3.32	0.06	2.89	3.17	1.21	2.40	0.53	0.00
33.00	6.90	6.59	5.39	1.11	3.69	3.38	2.08	3.45	2.63	4.80	5.19	0.00	3.40	0.00	1.47	0.00	3.71	3.90	0.00	3.60	3.59	0.02	2.40	3.06	0.00
34.00	6.89	6.61	5.41	0.99	0.02	5.05	0.99	1.08	3.06	3.99	1.54	0.00	1.80	0.00	2.98	0.00	3.67	3.90	0.65	3.60	0.94	1.13	2.31	2.40	0.00
35.00	6.90	6.59	5.41	0.49	0.41	2.03	3.38	2.36	2.79	2.64	5.10	4.35	0.21	3.16	3.27	0.14	1.74	3.91	0.01	2.61	1.50	0.49	0.91	2.39	0.00
36.00	6.90	6.61	5.39	3.83	1.92	4.72	0.45	2.43	4.23	0.92	4.80	0.00	2.19	4.20	4.11	0.00	0.75	3.57	0.00	3.23	0.00	0.08	0.74	2.40	0.00
37.00	6.90	6.59	5.41	1.31	0.00	5.32	2.92	0.00	4.68	3.64	4.79	1.24	1.27	4.17	3.99	0.00	0.61	3.89	0.49	3.59	0.00	2.68	1.58	2.40	0.00
38.00	6.90	6.61	5.39	5.05	2.91	4.99	4.39	2.60	0.38	4.82	0.04	1.27	1.70	0.24	3.93	0.00	0.00	3.89	0.71	1.52	0.49	0.08	0.66	2.38	0.00
39.00	6.90	6.59	5.41	1.68	1.02	5.09	4.96	2.60	2.68	4.56	1.60	2.74	2.10	0.00	2.63	0.00	1.77	3.85	1.70	3.33	0.00	0.01	0.81	2.39	0.00
40.00	6.90	6.61	5.39	0.75	0.98	5.06	2.47	0.99	3.01	4.07	4.80	4.50	2.72	3.73	3.85	0.00	1.47	3.80	0.05	0.20	2.80	0.12	0.00	1.28	0.00
41.00	6.90	6.59	5.41	0.00	2.79	5.13	2.06	0.00	0.00	4.79	4.79	3.70	2.46	4.22	3.78	0.00	2.43	3.91	0.49	3.11	0.00	1.12	0.42	0.00	0.00
42.00	6.90	6.59	5.39	0.00	4.57	5.06	3.56	0.00	1.45	4.25	4.80	4.30	0.00	4.19	1.30	0.52	1.27	3.90	0.44	3.93	0.49	1.42	0.00	2.36	0.00
43.00	6.90	6.61	5.41	0.99	1.67	5.10	1.42	1.72	0.00	4.80	4.80	0.61	4.22	4.20	1.46	0.79	1.67	3.90	0.00	3.60	0.49	0.00	2.23	2.40	0.00
44.00	6.90	6.59	5.41	0.97	2.85	4.65	0.98	0.94	4.66	4.52	3.19	0.00	2.85	3.27	1.72	0.00	0.49	3.11	0.71	3.17	3.98	0.13	2.19	2.34	0.00
45.00	6.90	6.61	5.39	4.71	0.49	4.75	0.39	0.68	1.12	4.72	3.27	1.74	1.55	1.38	2.05	0.00	1.83	3.91	1.17	3.30	0.00	2.39	2.19	2.45	0.00
46.00	6.90	6.59	5.41	0.00	1.42	4.45	1.51	0.00	3.99	2.21	2.39	0.00	2.77	0.00	0.07	0.53	2.59	3.90	0.06	3.29	0.00	0.29	1.07	2.40	0.00
47.00	6.90	6.61	5.39	3.24	1.70	0.54	1.58	3.71	4.79	4.79	2.84	0.99	3.49	2.87	2.53	0.04	3.14	3.91	0.08	1.81	0.00	0.46	1.74	1.63	0.00
48.00	6.90	6.59	5.41	2.61	1.19	0.00	3.91	0.99	4.80	4.78	2.50	4.19	3.38	4.19	4.15	0.00	1.32	3.90	0.45	3.13	0.00	0.00	1.11	1.37	0.00
49.00	6.90	6.61	5.39	1.67	0.49	0.00	0.00	1.57	4.57	4.77	4.44	4.50	4.50	4.19	3.89	0.00	0.00	3.90	0.00	3.58	0.00	0.00	0.00	2.31	0.00
50.00	6.89	6.59	5.41	0.07	0.00	2.19	1.11	0.00	2.63	1.17	1.87	2.43	4.12	4.22	2.58	0.00	1.19	3.58	0.00	3.06	2.92	0.00	1.94	1.13	0.00
51.00	6.90	6.61	5.39	0.00	0.28	5.10	0.00	3.50	2.65	4.55	3.65	0.00	4.50	4.19	0.00	0.00	3.91	3.91	0.00	3.60	3.60	1.68	2.40	0.48	0.00
52.00	6.90	6.59	5.41	0.00	2.97	4.05	0.94	1.31	0.78	4.29	3.93	0.00	3.96	4.20	1.88	0.00	2.94	3.83	0.00	2.45	2.23	1.58	2.39	1.50	0.00
53.00	6.90	6.61	5.41	1.35	1.91	4.25	1.77	3.84	1.30	2.25	4.80	0.00	1.83	2.97	1.75	1.48	3.24	3.90	0.00	3.70	0.00	0.87	1.71	1.20	0.00
54.00	6.90	6.59	5.39	1.30	0.00	4.96	0.79	0.71	0.99	3.44	4.79	0.00	3.32	2.54	4.03	0.00	1.10	3.90	0.00	3.46	3.27	1.02	2.33	2.39	0.00
55.00	6.90	6.59	5.41	0.00	3.23	5.08	0.12	1.40	0.92	0.13	4.78	1.27	2.36	3.66	3.30	3.60	0.05	3.89	0.00	2.90	3.45	3.05	1.83	2.39	0.00
56.00	6.90	6.61	5.39	0.49	4.44	5.12	2.08	0.00	1.54	3.71	4.70	0.05	0.49	4.23	0.86	3.60	1.17	3.91	0.00	3.59	3.03	0.46	0.00	2.32	0.00
