Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.049s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	8.08	1.13	2.34	3.51	1.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	8.10	3.45	2.72	7.18	0.67	0.21	3.29	1.48	0.47	0.12	0.00	3.78	0.14	2.04	3.16
4.00	8.10	2.07	3.59	5.61	0.41	6.06	3.53	0.73	1.79	3.65	0.00	1.10	2.31	3.25	3.60
5.00	8.10	1.20	2.70	7.20	1.02	6.59	4.82	0.31	0.41	5.10	0.14	0.82	3.72	2.12	3.59
6.00	8.10	0.49	2.97	6.78	0.65	6.61	5.10	0.93	0.74	5.06	0.73	3.52	3.90	2.30	3.17
7.00	8.10	0.57	3.84	5.77	0.37	2.84	5.13	1.42	0.44	4.36	0.54	4.07	3.82	2.03	3.54
8.00	8.09	0.00	5.12	5.72	1.30	2.26	5.99	4.25	0.02	5.09	0.00	1.31	3.84	1.07	3.29
9.00	8.10	1.26	7.18	3.67	0.00	0.00	5.99	1.22	0.00	5.10	0.00	4.43	3.89	1.68	3.60
10.00	8.10	1.42	2.87	6.23	0.07	3.97	4.89	1.26	0.00	3.89	0.00	3.24	2.93	2.45	3.60
11.00	8.10	5.42	0.54	7.18	0.46	5.79	2.72	1.05	0.00	4.12	0.00	3.47	3.83	3.51	1.07
12.00	8.10	0.32	3.32	6.08	0.00	6.36	5.64	1.85	0.22	1.45	0.00	3.99	3.74	3.10	3.59
13.00	8.10	4.38	2.52	3.65	0.00	5.22	3.79	1.34	0.32	3.96	0.25	2.60	3.56	2.54	2.40
14.00	8.09	2.08	3.12	7.20	0.24	6.59	5.99	5.33	0.87	2.28	0.00	4.50	3.94	2.72	3.57
15.00	8.10	0.11	7.01	6.94	0.00	6.59	5.81	1.15	1.31	4.19	0.02	2.32	2.25	3.29	1.51
16.00	8.10	2.56	2.40	4.29	0.04	5.49	3.91	3.64	1.40	2.99	0.89	2.65	3.27	1.13	4.45
17.00	8.10	2.13	0.15	3.52	1.72	4.52	4.62	0.29	0.06	2.81	0.00	1.92	2.48	4.02	0.85
18.00	8.10	0.00	2.85	7.20	0.61	3.70	0.82	0.53	0.47	1.54	0.00	1.78	3.85	2.70	0.67
19.00	8.10	2.01	1.21	7.20	0.00	6.01	3.63	0.05	1.01	3.16	0.65	0.69	3.82	3.60	2.48
20.00	8.09	1.79	1.10	6.58	0.00	5.95	5.06	2.16	0.82	1.00	0.21	0.65	0.97	2.99	1.59
