Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.860s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	6.26	6.29	0.00	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.58	0.00	0.00	1.35	0.88	0.38	0.22	0.09	0.00	0.25	0.75	0.00	0.27	1.22
3.00	6.30	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	3.54	0.00	0.00	3.11	0.00	1.28	1.39	0.00	0.00	0.52	1.33	1.24	0.00	1.59
4.00	6.30	6.30	0.04	0.59	0.22	2.04	0.21	0.25	0.66	0.00	0.33	0.86	0.67	0.00	2.23	0.62	0.49	0.45	0.49	0.00	0.72	0.77	0.81	0.39	2.03
5.00	6.30	6.30	0.53	0.51	1.24	4.96	0.05	1.14	0.00	0.00	0.26	2.03	0.82	0.00	2.16	2.78	0.49	2.05	0.49	0.00	0.28	1.54	0.57	1.80	1.00
6.00	6.30	6.30	0.02	0.13	0.06	0.97	0.00	0.26	1.72	0.00	0.51	0.69	1.19	0.18	3.74	2.66	0.49	0.18	0.12	1.02	0.00	3.27	0.48	1.51	2.94
7.00	6.30	6.30	0.00	0.00	0.00	5.73	1.01	0.21	1.01	0.00	0.02	2.37	4.00	0.00	3.06	3.11	0.24	3.76	0.61	0.65	0.00	3.30	2.70	0.00	2.41
8.00	6.30	6.30	0.00	0.00	0.00	5.61	0.00	0.24	0.51	0.00	0.09	2.30	2.18	0.00	3.91	1.18	3.91	2.07	0.45	0.00	0.00	3.06	0.91	2.07	2.40
9.00	6.30	6.30	0.00	0.79	0.15	5.00	0.06	0.00	1.02	0.00	0.11	0.46	2.92	0.22	3.57	1.27	3.90	2.64	0.05	0.71	0.84	3.03	2.34	1.60	2.01
10.00	6.30	6.30	0.00	0.42	0.00	5.70	0.46	0.27	0.11	0.00	0.00	5.58	4.05	0.00	3.90	2.03	3.90	2.31	0.99	0.00	3.30	3.06	2.68	1.33	1.91
11.00	6.30	6.30	0.00	0.00	0.00	4.36	3.36	3.06	0.39	0.00	0.00	3.91	2.84	0.02	3.72	2.91	3.65	0.99	0.00	0.00	1.84	3.23	1.75	1.02	1.22
12.00	6.30	6.30	0.00	0.22	0.18	4.64	0.46	0.00	0.73	0.00	0.28	3.34	2.18	0.99	3.77	2.64	3.09	0.99	0.61	0.00	3.00	2.94	2.33	1.91	2.17
13.00	6.30	6.30	0.16	1.59	0.00	2.91	0.42	1.38	0.93	0.00	0.35	4.42	4.49	0.25	3.94	1.81	2.27	2.28	0.00	0.35	3.27	1.88	2.74	1.18	2.34
14.00	6.30	6.30	0.01	1.81	0.00	2.64	0.00	0.45	1.12	0.00	0.00	3.36	2.77	0.16	3.73	0.15	1.68	3.05	0.00	0.71	1.60	2.97	2.10	0.00	2.39
15.00	6.30	6.30	0.00	1.34	0.00	0.15	0.00	1.60	0.37	0.00	2.47	4.50	3.42	0.00	3.90	3.01	3.90	3.60	2.30	0.19	2.26	3.31	2.70	0.00	2.38
16.00	6.30	6.30	0.15	0.00	0.00	6.10	0.00	0.06	0.00	0.00	0.00	4.50	4.32	0.00	3.89	2.86	3.89	3.59	1.35	0.00	2.64	3.29	2.70	2.83	2.39
17.00	6.30	6.30	0.00	0.51	0.00	1.05	2.96	0.42	0.00	0.00	0.00	4.35	2.66	0.00	3.91	3.27	3.91	2.32	0.04	0.00	1.94	2.92	2.13	2.36	2.26
18.00	6.30	6.30	0.00	2.38	0.00	1.26	0.12	3.10	0.00	0.00	0.00	4.43	1.47	0.00	3.90	0.00	3.90	0.00	0.49	0.00	3.27	3.30	2.70	2.31	2.38
19.00	6.30	6.30	3.51	1.31	0.77	1.42	1.34	0.08	1.04	0.00	0.00	3.62	0.57	0.00	3.90	0.19	2.91	3.42	0.73	0.00	3.25	3.12	2.67	0.80	2.38
20.00	6.30	6.30	1.75	0.45	0.00	3.53	0.00	3.52	0.82	0.00	0.00	4.49	1.81	0.81	3.91	0.06	2.33	3.50	0.00	0.00	1.18	3.42	2.70	1.48	2.45
21.00	6.30	6.30	0.75	0.00	0.00	5.71	0.74	0.00	1.00	0.00	0.21	2.24	2.87	0.00	3.90	3.01	3.90	3.64	0.04	0.00	1.12	3.31	1.98	2.41	2.39
22.00	6.30	6.30	0.00	0.53	0.00	5.70	0.99	0.25	0.94	0.00	1.33	1.12	1.11	0.00	3.90	2.60	3.90	3.58	0.00	0.00	2.81	3.30	1.02	2.20	2.40
23.00	6.30	6.30	0.00	1.26	0.07	2.07	0.00	0.00	0.24	0.00	0.99	0.00	5.04	0.00	3.90	2.61	1.74	3.60	0.02	0.00	3.27	2.77	3.60	1.68	2.40
24.00	6.30	6.30	0.00	0.00	0.00	3.31	0.44	0.00	1.15	0.00	0.06	5.68	3.06	0.00	3.89	3.50	3.90	3.20	0.01	0.00	2.39	3.30	2.67	2.39	2.39
25.00	6.30	6.30	0.00	0.38	0.00	2.28	0.29	0.54	0.13	0.00	0.11	2.92	1.83	0.00	3.89	2.43	1.81	0.71	0.48	0.00	0.91	2.74	2.32	1.47	2.40
26.00	6.30	6.30	0.00	0.05	0.00	1.75	0.52	0.00	1.01	0.00	0.49	3.78	0.55	0.00	3.64	0.02	1.70	1.12	1.48	0.05	2.97	3.11	2.89	0.97	2.41
27.00	6.30	6.30	0.00	1.26	0.00	3.14	1.72	0.00	0.22	0.00	0.19	2.06	4.50	0.14	0.52	0.15	2.01	0.00	0.11	0.27	1.75	3.30	2.71	0.00	2.39
28.00	6.30	6.30	0.00	0.00	0.00	4.20	0.21	0.05	1.08	0.00	1.19	3.37	3.09	0.00	0.00	4.02	3.50	2.45	0.02	0.00	2.74	3.31	1.44	0.00	2.40
29.00	6.30	6.30	0.00	0.45	0.00	3.96	0.15	1.02	0.00	0.00	0.39	3.03	2.20	0.00	3.30	3.18	2.47	0.01	0.09	0.00	0.11	3.30	2.11	1.54	2.40
30.00	6.30	6.30	0.00	0.00	0.00	5.28	0.21	0.01	0.60	0.00	1.54	3.52	2.67	0.00	3.87	3.76	3.69	2.70	0.05	0.00	2.99	3.30	2.11	2.37	2.37
