Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.655s)
CreateVariables () DONE !!!
Creating 18 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	6.84	3.37	0.00	3.26	2.61	1.94	0.24	0.57	1.05	1.58	0.22	2.12	0.00	0.12	0.18	0.20	0.46	0.38
3.00	6.90	2.31	0.04	4.57	1.53	4.65	2.21	2.05	4.38	1.75	1.44	3.49	0.00	2.78	0.18	0.00	0.97	0.53
4.00	6.90	1.31	0.60	3.89	0.93	1.90	0.15	1.57	1.93	1.18	1.10	2.00	1.27	1.01	0.98	1.00	0.55	0.14
5.00	6.90	3.56	0.49	3.12	5.06	4.49	0.00	3.36	0.24	0.00	2.76	3.39	0.00	4.47	1.25	1.31	0.73	0.47
6.00	6.90	2.33	0.04	4.13	5.99	5.70	0.00	3.33	0.00	1.51	1.48	1.18	0.00	4.20	0.04	1.75	0.89	0.57
7.00	6.90	0.18	0.99	3.12	5.44	5.51	0.00	4.72	5.43	0.00	2.52	0.49	0.15	4.13	0.60	1.64	0.82	0.53
8.00	6.90	2.40	0.13	5.48	5.58	3.79	0.00	4.40	1.79	1.00	2.66	2.99	0.14	3.64	0.11	0.92	0.49	0.26
9.00	6.90	3.74	0.00	3.82	6.09	1.80	1.77	3.54	4.40	0.53	0.40	4.25	0.00	4.03	0.26	1.00	0.47	0.60
10.00	6.90	4.30	0.00	1.28	5.77	2.37	0.61	1.21	2.78	0.07	1.86	3.24	0.00	3.34	0.00	1.02	0.84	0.60
11.00	6.90	1.08	0.00	4.71	3.66	2.66	0.24	5.24	2.98	0.02	1.25	3.58	0.00	3.46	0.01	1.80	0.91	0.60
12.00	6.90	3.98	0.00	4.27	4.52	1.86	0.00	4.86	3.32	0.05	0.07	3.45	0.52	4.07	0.00	1.33	0.66	0.59
13.00	6.90	0.29	0.31	1.11	6.01	3.70	1.66	3.36	1.38	0.00	2.16	3.12	1.54	2.54	1.48	1.34	0.68	0.61
14.00	6.90	1.64	0.00	1.28	6.01	4.55	0.06	2.73	0.49	0.14	0.99	3.07	0.00	0.00	2.31	1.80	0.89	0.60
15.00	6.90	0.00	0.49	2.70	3.01	5.69	0.00	3.74	2.05	1.77	2.12	4.18	0.00	1.83	1.85	1.02	0.49	0.60
16.00	6.90	5.08	0.74	3.33	6.11	5.70	0.00	3.92	2.70	0.00	0.99	4.22	0.00	2.17	0.80	0.00	0.00	0.35
17.00	6.89	0.87	0.00	1.77	4.51	1.77	1.97	0.92	0.08	1.31	1.84	2.51	0.29	2.40	0.02	0.00	0.01	0.00
18.00	6.90	2.71	0.00	2.47	5.95	5.57	0.44	5.16	1.68	0.14	2.60	3.79	1.80	4.12	0.02	0.00	0.77	0.65
19.00	6.90	1.28	0.09	2.79	5.69	3.25	3.56	1.72	3.85	1.51	1.37	1.11	1.46	1.81	0.89	1.46	0.33	0.58
20.00	6.90	1.73	0.00	1.50	5.99	5.70	1.38	1.80	5.10	4.00	2.19	0.01	1.81	0.02	3.58	0.54	0.28	0.73
21.00	6.90	0.34	0.00	0.49	6.01	5.69	0.45	5.12	5.10	0.51	4.77	0.00	0.01	1.58	3.51	1.75	0.87	0.60
22.00	6.90	3.70	0.08	6.03	4.00	2.64	3.34	2.21	1.61	0.02	1.46	2.77	0.00	2.87	1.24	0.74	0.39	0.47
23.00	6.90	1.53	0.87	1.01	2.50	4.65	0.01	2.81	1.20	0.39	4.22	3.82	0.00	0.31	0.46	0.25	0.91	0.48
24.00	6.90	2.14	0.00	4.26	6.01	5.52	3.51	1.30	2.80	0.00	2.99	4.18	0.00	2.89	0.00	0.00	0.89	0.37
25.00	6.90	0.78	0.00	2.45	5.23	5.70	1.51	1.90	3.64	0.04	0.16	4.05	0.00	3.85	0.00	1.00	0.89	0.60
26.00	6.90	6.15	0.00	5.30	5.18	5.24	0.71	1.74	1.78	0.00	3.94	2.03	0.00	1.45	0.58	1.61	0.81	0.82
27.00	6.90	3.97	0.00	4.18	4.92	2.40	2.33	2.54	0.49	0.16	2.52	3.86	0.00	1.17	0.47	0.82	0.42	0.53
28.00	6.90	4.11	0.00	5.51	4.56	4.29	3.69	1.04	2.43	0.00	0.00	0.02	0.00	2.83	3.03	0.64	0.33	0.60
29.00	6.90	2.13	0.00	4.20	1.66	4.90	0.49	6.38	0.00	2.72	0.13	1.39	0.00	1.44	0.04	1.72	0.85	0.55
30.00	6.90	0.80	0.00	5.41	6.28	3.80	0.00	4.25	1.45	0.08	0.34	2.53	0.31	4.22	2.07	1.39	0.69	0.45
31.00	6.90	3.17	0.49	4.71	6.01	0.22	1.28	2.54	4.76	1.17	0.16	1.66	0.15	3.93	0.94	1.64	0.80	0.71
32.00	6.90	6.30	0.00	5.99	5.99	4.85	0.00	0.49	4.62	0.00	0.05	1.86	0.01	4.19	0.51	1.80	0.91	0.60
33.00	6.90	5.69	0.00	4.97	1.98	5.19	0.00	4.46	2.37	0.01	1.11	3.54	0.68	3.86	1.13	1.38	0.69	0.53
34.00	6.89	5.17	0.00	4.00	3.89	3.93	4.53	2.41	0.49	0.08	1.93	3.82	0.00	4.20	0.00	1.81	0.91	0.35
35.00	6.90	0.51	1.37	5.57	4.78	4.83	1.02	1.20	2.84	0.46	4.49	3.91	0.00	4.20	0.80	1.32	0.66	0.60
36.00	6.90	4.05	0.02	1.46	4.75	5.10	0.93	4.56	3.66	1.06	4.11	2.54	0.00	3.90	0.01	2.14	1.06	0.60
37.00	6.90	3.97	0.00	4.24	5.50	4.78	0.00	4.66	4.63	0.82	4.80	4.09	0.00	3.93	0.00	1.57	0.79	0.60
38.00	6.90	3.90	0.33	6.01	4.62	1.70	0.00	5.29	2.89	1.20	2.45	3.85	0.00	2.79	1.51	0.13	0.37	0.60
39.00	6.90	3.85	0.00	5.98	5.65	5.70	2.26	4.78	5.11	0.11	0.49	0.48	0.00	4.19	2.94	0.00	0.91	0.59
40.00	6.90	5.42	0.35	4.88	4.97	4.88	0.00	5.08	2.57	0.04	1.38	2.32	0.68	4.20	1.15	0.00	0.89	0.61
41.00	6.90	6.23	1.57	3.66	3.94	2.84	0.00	4.29	2.96	1.20	1.94	0.87	1.44	4.20	0.98	0.00	0.91	0.55
42.00	6.90	5.20	0.04	3.19	4.53	4.44	1.26	3.72	2.87	1.18	0.00	2.21	0.00	3.86	0.01	0.00	0.89	0.58
43.00	6.90	5.48	0.75	1.26	5.73	4.58	0.33	1.93	4.20	0.54	3.04	2.04	2.60	4.17	0.46	0.00	0.89	0.60
