Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.028s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	9.54	8.09	0.19	1.26	2.89	0.00	0.00	0.44	0.09	0.09	0.00
3.00	9.60	8.10	5.53	1.88	3.32	0.51	0.51	0.29	0.00	0.99	0.00
4.00	9.60	8.10	4.97	0.77	4.71	3.42	0.08	0.99	0.00	0.09	2.19
5.00	9.60	8.10	5.94	0.38	1.50	0.28	0.00	0.99	0.00	0.00	1.60
6.00	9.61	8.10	0.75	4.05	7.10	0.00	0.64	0.00	0.00	0.39	0.94
7.00	9.60	8.10	4.46	0.51	1.70	0.97	0.01	0.00	0.21	0.00	0.00
8.00	9.60	8.09	5.22	1.35	4.83	0.24	0.33	1.13	0.40	0.00	0.00
9.00	9.60	8.10	3.16	2.61	3.80	0.01	0.00	1.57	2.13	0.00	3.42
10.00	9.60	8.10	2.93	0.60	1.27	0.00	0.00	0.86	0.47	0.00	0.84
11.00	9.61	8.10	0.64	0.25	5.92	0.00	1.15	1.83	2.07	0.99	2.94
12.00	9.60	8.10	1.45	1.93	4.55	0.19	0.00	1.98	0.49	0.00	0.55
13.00	9.60	8.10	2.23	0.00	3.26	0.52	1.53	1.83	0.44	2.39	1.31
14.00	9.60	8.09	1.50	1.94	2.32	1.18	0.00	0.25	0.19	0.49	2.77
15.00	9.61	8.10	2.96	0.41	4.17	0.00	0.00	0.04	0.42	0.00	0.89
16.00	9.60	8.10	3.52	2.26	3.51	0.01	0.07	0.73	1.86	0.99	1.38
17.00	9.60	8.10	3.98	0.53	3.31	1.19	1.55	1.64	0.42	0.00	3.60
18.00	9.60	8.10	7.50	0.00	5.73	1.51	3.39	0.25	0.00	0.11	2.39
19.00	9.60	8.10	7.50	0.09	0.55	0.67	0.00	0.07	0.00	0.00	0.49
20.00	9.61	8.09	7.50	0.00	7.36	0.82	0.00	0.00	0.00	0.00	0.08
21.00	9.60	8.10	7.50	0.31	6.30	1.37	0.08	1.42	0.00	0.00	0.00
22.00	9.60	8.10	3.27	2.20	3.70	0.01	0.01	0.48	0.00	0.00	0.49
23.00	9.60	8.10	4.46	0.49	5.92	2.57	0.00	1.83	0.49	0.00	0.00
24.00	9.61	8.10	4.75	1.28	3.67	0.00	0.00	0.00	0.00	0.49	0.00
25.00	9.60	8.10	5.43	2.54	5.37	2.23	0.00	3.44	0.00	0.49	0.00
26.00	9.60	8.09	0.29	1.35	0.00	0.00	0.00	0.02	0.00	0.00	0.00
27.00	9.60	8.10	1.53	0.18	1.59	2.56	0.00	3.24	0.41	0.00	3.21
28.00	9.60	8.10	1.47	1.24	1.91	0.00	0.58	2.17	0.00	0.00	2.64
29.00	9.61	8.10	4.24	1.77	3.11	0.00	0.00	1.39	0.00	0.79	0.99
30.00	9.60	8.10	2.05	3.05	6.31	1.18	0.00	5.04	1.42	0.00	0.00
31.00	9.60	8.10	4.99	5.24	6.30	3.04	0.00	5.39	1.30	0.00	0.00
32.00	9.60	8.10	7.50	2.59	6.30	5.70	0.00	5.41	3.77	0.00	0.00
33.00	9.60	8.09	7.50	6.61	6.30	5.70	0.00	5.39	4.19	0.00	0.00
34.00	9.61	8.10	7.50	6.59	6.30	5.70	0.00	5.41	5.11	0.00	0.00
35.00	9.60	8.10	4.05	2.68	3.94	0.91	0.00	2.54	2.17	0.00	0.31
36.00	9.60	8.10	5.51	1.01	4.75	1.14	0.58	0.27	0.49	0.00	0.61
37.00	9.60	8.10	6.14	1.35	6.30	2.66	0.07	0.93	1.02	0.00	0.00
38.00	9.61	8.10	3.14	2.11	2.77	0.00	0.02	0.05	0.00	0.00	0.00
39.00	9.60	8.09	0.99	0.06	0.91	0.20	0.00	1.40	0.16	0.00	0.00
40.00	9.60	8.10	6.94	0.00	5.05	0.21	0.00	0.01	0.09	0.91	2.07
41.00	9.60	8.10	7.50	1.07	6.10	0.26	0.00	0.04	4.27	0.00	3.60
42.00	9.60	8.10	6.42	5.52	5.85	0.61	0.00	0.52	4.19	0.00	3.25
43.00	9.61	8.10	0.00	0.00	0.48	0.29	0.55	0.00	0.33	0.29	0.00
44.00	9.60	8.10	0.35	0.49	1.47	0.11	1.12	0.02	0.20	1.04	1.14
45.00	9.60	8.09	3.40	0.99	4.49	1.80	0.00	0.49	0.02	0.00	0.00
