Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.351s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	8.09	1.37	0.00	0.00	0.34	0.00	0.00	1.94	0.00	2.50	0.00	0.00	0.27	0.00	0.00	0.20	0.00	0.00	0.44	0.00	0.32
3.00	8.10	1.18	4.56	0.00	0.46	0.11	0.89	4.26	1.68	0.89	1.00	1.61	0.35	0.27	0.28	0.00	0.12	0.00	0.21	0.00	0.77
4.00	8.10	2.07	3.00	0.01	0.00	1.25	1.81	2.51	1.41	0.00	0.61	4.53	0.00	0.18	0.00	0.06	0.48	0.00	0.00	0.00	1.41
5.00	8.10	2.20	0.00	0.00	0.00	4.11	2.91	2.06	0.89	1.52	0.49	4.02	0.14	0.49	0.00	0.01	0.88	0.00	0.97	0.49	0.79
6.00	8.10	3.06	3.69	0.06	0.85	4.18	0.51	3.56	1.70	2.64	0.00	3.39	0.08	1.20	0.00	0.06	0.61	0.00	0.16	0.92	1.04
7.00	8.10	1.19	2.30	0.00	2.46	3.71	0.47	5.19	0.84	0.38	0.00	2.94	1.46	0.04	0.00	0.00	0.49	0.02	0.02	0.38	1.15
8.00	8.09	0.16	6.91	0.00	0.46	3.73	0.07	5.10	4.56	2.80	0.00	2.66	1.30	0.62	0.00	0.00	0.08	0.42	0.39	2.33	1.41
9.00	8.10	3.90	7.70	0.26	0.48	3.96	2.06	5.10	3.00	0.00	2.19	3.63	2.00	1.68	0.26	0.00	1.61	0.92	0.82	1.46	1.59
10.00	8.10	1.88	7.89	0.00	0.00	4.12	1.86	5.10	1.46	0.61	0.72	0.48	0.59	0.87	0.57	0.00	0.72	0.00	0.42	0.25	1.59
11.00	8.10	2.47	3.45	0.00	0.00	4.75	1.05	2.04	1.13	3.18	0.00	0.97	0.00	1.20	0.00	0.00	0.69	0.00	0.49	0.26	1.67
12.00	8.10	5.24	7.01	0.00	0.00	1.25	0.69	2.61	1.05	1.48	0.00	1.50	0.00	0.32	0.02	0.00	2.18	0.00	0.01	0.00	0.05
13.00	8.10	3.86	0.86	0.00	0.19	2.46	0.11	5.10	1.27	0.00	0.57	4.82	0.06	0.95	0.34	0.00	1.59	0.29	0.27	0.00	2.59
