Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.907s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	7.18	6.56	0.00	0.64	0.37	0.00	1.65	1.71	0.20	0.00	0.74	2.08	0.69	1.99	0.00	0.18	0.00	0.00	0.00	0.60	0.00	0.00	0.00
3.00	7.20	6.59	0.59	0.14	0.99	1.55	4.73	2.37	4.25	2.54	1.42	4.26	1.08	2.28	0.25	0.46	1.52	0.69	0.57	2.31	0.00	1.07	0.01
4.00	7.21	6.61	3.63	0.04	1.95	4.77	1.00	1.26	0.68	0.00	2.44	2.45	0.44	2.14	2.32	0.19	0.61	0.00	2.78	1.20	0.47	0.52	0.19
5.00	7.20	6.59	3.33	0.11	3.94	2.07	0.78	2.89	3.40	0.62	1.67	2.66	1.19	3.93	1.47	0.49	0.58	0.62	1.34	1.34	0.00	0.84	1.13
6.00	7.21	6.61	3.92	1.51	1.18	0.53	0.75	5.06	3.46	1.37	4.36	5.10	0.49	4.50	3.16	0.75	1.07	0.31	3.25	0.27	0.05	1.10	1.65
7.00	7.20	6.59	2.07	1.93	2.13	5.05	5.62	4.19	3.66	1.34	0.25	2.51	1.19	1.40	1.11	0.07	2.65	2.99	2.51	2.86	0.05	0.67	0.37
8.00	7.20	6.61	0.48	0.13	1.53	5.70	1.84	4.98	5.10	1.01	0.02	5.06	0.15	0.21	0.00	0.00	0.53	0.08	2.13	2.06	1.18	1.93	1.42
9.00	7.21	6.59	2.79	0.00	4.55	5.59	1.48	5.00	5.10	0.00	0.02	4.23	0.52	1.74	1.77	0.66	0.26	2.72	2.67	1.68	0.00	0.59	0.00
10.00	7.20	6.61	1.01	0.73	2.40	2.38	0.00	2.86	5.10	0.49	0.00	4.57	0.00	1.19	4.03	1.13	0.94	3.40	2.52	0.39	0.09	2.36	0.49
11.00	7.21	6.59	0.00	0.00	5.16	0.60	3.65	4.32	5.10	1.27	0.00	1.45	0.87	4.16	3.31	0.12	0.39	2.46	1.40	0.00	0.00	0.59	0.00
