Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.657s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	6.57	6.59	6.29	0.00	0.29	1.59	2.33	0.72	0.00	0.25	0.31	0.64	1.55	0.00	1.25	0.55	1.47	1.75	0.58	1.34	0.62	0.00
3.00	6.59	6.59	6.30	1.70	0.28	4.33	0.26	1.71	0.44	3.62	0.05	0.95	0.01	0.95	2.51	0.60	1.13	1.68	2.40	2.16	1.59	0.21
4.00	6.61	6.61	6.30	1.55	1.15	2.07	5.33	5.02	0.00	5.11	0.02	1.21	2.50	3.43	0.16	0.00	3.10	1.60	1.38	2.46	2.40	0.08
5.00	6.59	6.59	6.30	0.99	0.05	1.88	0.93	0.00	0.61	1.95	0.55	0.00	2.74	3.01	3.19	2.80	2.39	0.91	1.53	1.50	1.81	1.51
6.00	6.61	6.61	6.30	0.00	3.51	1.55	0.49	1.58	1.05	5.00	1.64	4.07	0.49	4.02	3.89	1.97	2.94	1.83	0.84	3.56	2.39	1.50
7.00	6.59	6.59	6.30	0.00	0.31	2.99	2.53	1.11	0.05	5.10	1.31	3.74	2.68	4.56	2.99	4.10	2.51	1.87	2.08	2.12	2.39	1.48
8.00	6.61	6.61	6.30	0.82	1.72	6.01	0.04	1.71	0.02	5.10	0.55	1.74	1.37	2.39	3.40	3.14	2.33	3.46	3.04	0.49	2.11	1.31
9.00	6.59	6.59	6.30	0.00	0.44	6.01	0.00	6.21	0.00	5.11	0.15	3.25	4.22	2.31	4.38	0.00	4.22	3.79	3.92	3.60	2.40	1.51
10.00	6.61	6.61	6.30	3.57	0.58	5.73	1.01	3.42	0.57	5.10	0.01	0.99	4.13	0.00	3.33	4.92	4.19	3.20	3.71	3.31	1.45	1.51
11.00	6.59	6.59	6.30	0.09	0.86	5.35	0.00	6.58	0.14	5.10	4.57	3.42	0.01	0.00	0.00	2.01	4.19	2.41	3.01	0.00	0.00	0.07
12.00	6.61	6.61	6.30	1.28	0.27	6.02	0.00	4.64	0.94	5.10	0.57	1.88	1.37	0.49	2.70	2.85	4.20	2.31	2.94	0.49	0.69	0.75
13.00	6.59	6.59	6.30	0.49	1.73	1.65	0.00	5.85	0.02	5.10	2.44	3.03	0.00	2.50	0.00	4.18	4.13	3.21	3.83	1.00	0.00	1.48
14.00	6.61	6.59	6.30	1.72	1.08	4.13	0.00	2.13	0.05	5.10	0.53	4.49	0.80	4.05	1.27	1.94	3.77	3.59	2.76	3.30	1.70	1.52
15.00	6.59	6.61	6.30	2.61	2.06	5.99	0.99	0.48	0.73	5.10	0.06	2.40	1.81	1.92	1.40	2.11	2.77	2.92	3.57	2.71	2.21	0.91
16.00	6.59	6.59	6.30	1.77	0.00	6.01	0.00	0.15	0.00	5.11	0.11	4.49	2.97	2.54	0.97	2.99	2.34	3.46	3.03	3.30	2.40	1.50
17.00	6.61	6.61	6.30	5.53	1.52	1.47	0.00	1.11	0.48	5.09	1.78	3.47	1.50	3.86	2.04	3.99	2.05	1.40	2.97	1.83	2.34	0.15
18.00	6.59	6.59	6.30	5.24	1.80	5.04	2.91	0.62	0.00	5.11	0.42	4.12	5.09	3.96	2.78	4.20	3.52	0.99	3.53	2.94	2.10	0.24
19.00	6.61	6.61	6.30	0.00	0.00	5.99	0.60	3.56	0.00	5.10	0.47	4.47	0.00	4.19	0.61	4.20	4.19	2.21	3.52	3.30	2.39	0.55
20.00	6.59	6.59	6.30	1.71	0.22	5.91	0.00	2.63	0.00	3.83	0.72	3.47	0.00	0.26	0.98	0.05	0.09	3.93	3.53	3.05	2.40	0.00
21.00	6.61	6.61	6.30	1.84	4.47	5.86	2.60	5.02	0.00	5.12	0.64	2.63	1.10	2.41	2.41	0.49	2.11	3.70	0.01	3.31	2.40	0.00
22.00	6.59	6.59	6.30	0.99	0.69	5.36	3.24	5.85	0.00	5.10	1.01	1.86	4.03	0.00	3.37	2.77	1.14	3.07	2.64	3.19	2.16	0.58
23.00	6.61	6.61	6.30	1.51	3.43	0.00	6.62	2.18	0.00	5.09	0.07	0.22	1.30	0.00	2.32	4.17	0.00	3.82	1.94	3.29	2.38	1.45
24.00	6.59	6.59	6.30	1.48	0.33	3.14	3.86	1.25	0.00	5.11	0.40	0.28	4.53	2.89	1.86	4.23	1.27	2.26	2.41	1.01	2.41	0.44
