Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.458s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	6.88	0.00	0.82	0.00	0.00	0.00	0.00	0.93	2.26	1.39	0.09	0.00	0.20	0.00	0.12	0.52	0.00	0.00	0.15	0.22
3.00	6.90	0.00	0.00	0.00	3.46	0.02	0.00	0.08	3.79	1.54	0.31	0.19	0.00	0.00	0.51	1.63	0.05	0.49	0.00	1.52
4.00	6.90	0.00	0.99	0.00	4.98	0.28	0.00	0.01	2.97	2.17	0.00	1.44	0.25	0.07	0.41	2.28	0.08	1.72	0.00	1.85
5.00	6.90	0.00	0.00	0.28	1.63	0.00	0.00	0.66	2.04	0.34	0.21	1.46	0.34	0.00	0.34	1.57	0.00	1.12	0.00	2.06
6.00	6.90	0.00	2.64	0.46	3.84	0.95	0.00	0.99	1.28	1.08	0.00	2.20	0.00	0.00	0.00	3.77	0.00	3.30	0.31	2.10
7.00	6.90	0.00	3.89	0.00	4.78	0.54	0.00	1.40	5.35	0.33	2.61	3.86	0.64	0.51	0.71	2.24	0.00	3.31	0.16	2.11
8.00	6.90	0.00	1.47	0.00	4.80	0.00	0.00	0.00	4.79	2.04	1.32	4.03	0.80	0.85	0.02	1.86	0.00	1.40	0.29	0.97
9.00	6.90	0.00	2.74	0.00	4.91	0.05	0.00	1.77	4.80	3.36	1.39	3.50	1.15	0.62	1.26	3.50	0.60	3.60	0.00	1.54
10.00	6.90	0.00	1.18	0.00	2.30	0.15	0.00	3.19	4.80	4.69	0.00	4.80	0.26	0.00	1.07	3.45	0.29	3.19	1.67	2.10
11.00	6.90	0.11	2.14	0.97	4.58	0.20	0.00	1.08	4.79	1.19	2.05	4.51	1.13	0.00	0.28	2.86	0.00	2.13	0.29	1.97
12.00	6.90	0.00	1.40	0.42	5.37	0.92	0.00	0.28	4.39	4.12	0.16	4.09	1.83	0.00	1.06	3.12	0.00	1.97	0.00	1.94
13.00	6.90	0.00	0.46	0.13	5.63	0.00	0.28	0.87	4.73	1.48	0.01	2.72	1.47	0.02	0.08	2.78	0.11	2.96	0.00	2.05
14.00	6.90	0.39	2.78	0.04	4.98	0.00	0.00	0.80	2.16	2.06	0.78	2.87	1.28	0.00	0.29	3.19	0.00	1.90	0.34	0.65
15.00	6.90	0.08	0.16	0.00	6.01	0.00	0.00	1.67	4.80	1.99	2.56	4.76	0.58	0.00	1.20	2.73	0.00	2.80	0.16	1.65
16.00	6.90	0.05	2.12	0.79	4.00	0.00	0.00	2.81	4.80	0.82	0.47	3.50	2.54	0.00	0.06	2.34	0.53	3.86	0.00	0.13
17.00	6.89	0.29	0.00	0.05	4.82	0.00	0.01	0.75	4.79	1.25	0.67	2.43	0.87	0.01	1.28	2.78	0.24	3.19	0.00	2.08
18.00	6.90	0.00	0.68	0.00	5.85	0.00	0.49	0.00	4.79	1.97	1.79	4.04	1.33	0.00	3.82	2.10	1.39	3.29	0.42	2.04
19.00	6.90	0.00	2.99	0.57	6.03	0.00	0.00	0.11	4.80	2.60	3.17	4.09	1.33	1.25	3.05	2.10	1.11	3.24	0.00	2.04
20.00	6.90	0.15	0.88	0.00	3.64	0.00	0.00	1.08	3.57	1.87	0.84	2.53	0.53	0.00	2.40	3.85	0.45	2.20	0.27	1.85
21.00	6.90	0.00	0.64	0.06	3.04	0.00	2.54	1.53	3.25	2.73	1.67	0.58	1.30	0.00	2.32	3.14	0.00	1.18	1.33	0.99
22.00	6.90	1.18	4.52	0.00	6.63	0.00	0.00	0.72	4.39	1.71	1.73	0.04	0.27	0.12	1.25	3.60	0.00	3.25	0.71	0.49
23.00	6.90	0.00	0.06	0.14	4.46	0.00	0.00	0.37	1.18	0.80	0.00	3.46	1.58	0.00	2.48	3.60	0.00	3.30	0.38	1.86
24.00	6.90	0.00	1.95	0.01	5.73	0.00	0.41	1.61	4.27	1.63	0.02	3.34	2.78	0.65	3.85	3.57	0.00	3.27	0.33	2.07
25.00	6.90	0.06	2.56	0.00	4.92	0.00	0.09	0.27	4.79	0.06	0.08	2.54	0.95	0.94	1.13	3.63	0.04	2.90	0.00	2.12
26.00	6.90	1.67	0.07	0.00	5.89	0.00	0.49	1.18	4.82	3.03	1.40	2.54	0.37	0.00	0.20	3.20	0.88	3.20	0.45	2.10
27.00	6.90	0.20	0.44	0.57	5.18	0.00	0.00	0.08	4.68	3.47	0.22	2.98	0.14	0.00	0.67	1.85	0.00	1.11	1.12	2.00
28.00	6.90	0.00	2.53	1.11	5.96	0.00	1.85	1.79	1.75	1.41	2.61	4.68	0.08	0.00	3.03	3.59	0.00	2.39	0.97	1.79
29.00	6.90	0.80	1.21	0.00	2.51	0.00	0.29	0.58	5.90	0.67	0.29	1.37	0.00	0.00	0.00	2.65	0.00	1.46	0.51	2.11
30.00	6.90	0.27	0.37	0.00	5.28	0.00	0.00	0.13	4.80	2.86	0.61	4.31	1.84	0.00	0.64	2.36	0.49	4.22	1.44	2.06
31.00	6.90	0.00	0.05	1.08	5.77	0.00	0.35	0.00	3.84	1.07	0.00	2.20	0.16	0.05	1.28	0.45	0.01	0.89	0.40	0.68
32.00	6.90	0.01	0.00	0.44	5.06	0.00	1.13	0.08	4.79	2.26	0.08	5.57	2.31	0.00	0.02	3.59	0.00	1.05	0.46	1.95
33.00	6.90	0.00	0.79	0.00	5.82	0.00	1.60	0.59	4.68	1.88	1.81	4.20	0.27	0.00	0.62	3.60	0.00	3.78	0.00	0.97
34.00	6.89	3.49	0.05	1.39	5.43	0.00	0.00	2.18	4.44	1.94	4.04	4.59	0.06	0.00	0.71	1.34	0.06	3.20	0.00	1.79
35.00	6.90	0.01	1.38	0.00	2.52	0.00	0.00	1.37	4.37	3.62	0.31	0.18	1.45	0.37	1.02	3.45	0.00	3.30	0.49	0.49
36.00	6.90	0.00	0.00	0.05	3.66	0.00	0.92	4.26	4.96	1.81	0.00	1.41	1.28	0.00	2.08	3.27	0.00	2.80	0.47	2.98
37.00	6.90	0.68	4.05	0.12	5.44	0.00	0.00	3.56	4.49	0.34	0.49	5.00	1.53	0.00	1.94	3.45	0.00	3.27	0.18	1.99
38.00	6.90	0.60	1.75	0.00	2.92	0.00	0.00	4.24	3.59	2.19	0.39	3.43	1.21	0.00	0.22	3.65	0.00	1.63	0.38	0.00
39.00	6.90	0.00	2.44	1.50	4.68	0.00	0.67	2.67	4.80	0.74	0.75	4.16	3.53	0.00	0.65	3.60	0.00	3.30	0.00	0.00
40.00	6.90	1.32	0.20	0.51	5.97	0.00	0.00	0.85	4.79	1.18	2.53	3.60	1.05	0.00	0.04	3.60	0.00	3.30	0.59	1.91
