Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.646s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	7.20	6.89	5.97	0.49	1.17	0.60	0.71	0.08	0.00	0.00	0.05	0.65	0.00	0.73	0.33	0.49	0.00	0.11	0.00	0.21	1.39	0.00	0.20	0.00
3.00	7.20	6.90	6.01	4.76	1.95	2.04	0.91	2.20	0.00	0.66	4.03	3.89	1.21	3.64	2.90	0.69	0.01	0.49	3.06	1.65	0.26	2.00	0.00	0.20
4.00	7.21	6.90	5.99	4.11	1.98	1.50	0.77	0.32	0.00	2.05	0.86	4.38	2.06	0.21	3.17	1.68	0.00	0.21	1.31	0.69	1.40	0.74	0.00	0.01
5.00	7.20	6.90	6.01	1.35	2.04	1.44	0.19	0.78	4.53	2.92	2.04	4.47	0.68	0.49	1.31	1.48	0.15	0.19	1.21	0.48	1.84	2.43	0.01	0.45
6.00	7.21	6.90	5.99	5.91	0.59	0.49	0.02	0.52	4.37	3.51	3.52	4.53	0.47	2.48	0.00	1.75	0.00	1.04	2.23	0.00	1.46	1.99	0.05	2.37
7.00	7.20	6.90	6.01	2.23	0.62	0.89	2.28	0.00	5.10	1.98	4.32	4.50	1.18	2.31	1.55	1.59	0.49	1.55	1.52	0.22	2.90	2.08	2.00	1.15
8.00	7.20	6.90	5.99	2.28	0.77	2.91	1.92	2.76	5.11	1.83	0.13	4.50	0.75	0.20	0.00	1.70	0.00	1.22	0.82	4.72	1.40	0.47	2.33	0.53
9.00	7.21	6.90	6.01	1.55	5.30	1.27	4.10	1.83	5.10	1.26	1.46	3.40	2.52	2.06	0.27	3.24	0.00	1.77	3.84	0.89	3.38	2.52	0.18	1.40
10.00	7.20	6.90	5.99	3.17	0.87	0.82	0.07	1.01	4.23	1.71	0.49	4.40	2.11	1.97	2.45	1.13	0.00	1.10	2.89	0.92	2.00	2.72	1.33	0.05
11.00	7.21	6.90	6.01	5.65	3.06	0.46	2.48	1.91	0.00	0.05	0.00	4.50	0.00	1.01	3.63	0.61	0.00	2.73	2.18	3.69	3.34	0.77	2.71	0.00
12.00	7.20	6.90	5.99	4.09	3.25	0.87	1.90	3.85	2.83	3.60	2.26	4.20	0.71	1.58	2.11	0.00	0.00	1.04	3.83	2.57	2.48	1.97	1.63	0.00
13.00	7.20	6.90	6.01	3.87	1.75	0.66	0.41	1.30	5.10	2.73	0.97	2.27	1.19	2.91	4.72	2.08	0.00	0.65	2.39	0.86	3.01	2.99	0.94	0.00
14.00	7.21	6.90	5.99	5.64	3.24	1.52	0.04	1.94	5.09	1.35	0.00	3.80	0.97	1.50	3.90	1.78	0.28	1.04	0.00	0.00	3.52	3.32	0.67	0.00
15.00	7.20	6.90	6.01	2.78	0.18	2.40	1.32	0.47	5.10	1.88	3.50	4.51	1.45	2.27	4.22	2.13	0.00	0.65	0.87	0.35	3.03	1.15	0.19	0.00
16.00	7.21	6.90	5.99	5.68	0.29	1.73	1.91	0.06	5.03	1.46	0.89	4.50	0.80	2.64	3.97	0.49	0.49	2.07	3.79	1.99	2.19	3.60	0.00	0.00
17.00	7.20	6.89	6.01	4.27	0.41	2.13	0.00	0.93	2.30	0.97	0.39	3.37	0.42	2.89	2.30	1.92	0.08	1.44	2.48	0.37	3.17	2.36	0.51	0.00
18.00	7.21	6.90	5.99	5.69	3.70	2.10	0.00	0.00	4.84	3.69	1.35	3.83	0.53	1.70	0.00	3.09	0.00	1.48	3.92	1.52	3.60	3.60	0.00	0.00
19.00	7.20	6.90	6.01	5.35	0.40	1.87	0.13	0.00	4.70	5.08	1.00	4.51	0.16	0.99	0.00	1.27	0.65	0.97	2.05	3.16	3.63	2.44	0.09	0.00
20.00	7.20	6.90	5.99	2.61	2.98	0.31	2.13	2.98	2.93	3.44	1.57	4.49	0.00	0.81	2.06	4.26	0.32	2.03	1.13	1.14	3.60	3.29	0.00	0.00
21.00	7.21	6.90	6.01	2.87	4.84	2.00	0.21	2.26	2.07	0.44	1.54	4.51	0.48	4.55	5.23	2.23	0.26	0.00	3.74	2.30	3.29	2.61	0.67	0.00
22.00	7.20	6.90	5.99	5.00	1.93	1.22	2.11	3.78	3.37	3.37	0.80	4.50	1.42	1.37	1.30	2.60	0.32	1.67	2.34	1.86	2.39	0.32	0.40	0.00
23.00	7.21	6.90	6.01	4.92	3.20	0.00	1.51	3.36	2.41	3.49	0.00	3.76	1.66	2.30	0.95	1.02	0.01	0.05	2.04	0.00	0.95	1.06	0.00	0.00
24.00	7.20	6.90	5.99	4.97	3.74	0.58	3.18	0.00	0.00	3.51	0.00	3.72	1.54	1.28	2.68	3.14	0.07	0.49	3.20	4.36	3.65	3.31	0.19	0.00
25.00	7.20	6.90	6.01	3.49	1.72	3.34	0.21	1.92	3.27	1.63	2.77	4.51	0.00	3.97	2.85	3.83	0.00	2.53	3.43	3.63	3.60	3.05	1.87	0.00
26.00	7.21	6.90	5.99	4.92	1.81	0.25	2.10	2.27	5.08	1.90	0.00	3.97	0.31	1.47	1.14	1.13	0.35	1.35	3.01	2.23	2.68	2.87	0.06	0.00
27.00	7.20	6.90	6.01	3.57	0.49	0.46	3.44	3.58	5.12	2.38	0.49	2.83	2.90	1.71	0.31	1.17	0.00	1.05	3.04	3.43	3.58	2.78	0.91	0.00
28.00	7.21	6.90	5.99	5.70	0.48	2.96	1.59	2.59	3.96	3.80	1.68	4.26	1.27	3.32	0.00	1.18	0.31	1.81	2.46	2.01	3.18	2.63	0.04	0.00
29.00	7.20	6.90	6.01	2.19	0.94	0.65	3.82	3.64	3.63	0.22	1.91	4.43	1.48	1.27	0.00	0.00	0.00	2.18	2.63	3.16	3.53	2.60	0.04	0.00
30.00	7.20	6.90	5.99	2.10	0.35	3.94	1.60	2.10	2.77	3.16	4.40	4.51	0.01	3.05	0.00	0.00	0.00	1.81	2.96	0.15	2.70	2.03	0.34	0.00
31.00	7.21	6.90	6.01	5.37	1.77	3.32	0.05	1.63	0.99	4.76	1.65	4.50	1.73	1.77	0.00	2.30	0.00	0.51	2.41	2.08	2.10	2.72	0.02	0.00
32.00	7.20	6.90	5.99	4.40	1.48	4.38	0.00	1.93	4.24	2.08	0.00	1.30	0.49	0.52	0.00	1.21	0.00	0.27	3.54	1.98	2.04	3.59	0.00	0.00
33.00	7.21	6.90	6.01	5.69	1.26	5.39	6.49	0.00	5.10	0.71	0.00	2.28	0.61	2.70	3.64	0.00	0.00	3.90	3.00	2.51	4.04	3.60	0.00	0.00
34.00	7.20	6.89	5.99	2.54	0.49	2.72	1.77	0.41	5.10	1.88	0.00	2.33	0.47	3.17	3.20	0.04	0.00	2.89	2.06	2.21	2.32	3.05	0.80	0.00
35.00	7.21	6.90	6.01	0.75	1.57	1.02	1.60	1.48	5.10	2.94	0.00	0.00	1.99	0.89	0.00	1.39	0.00	2.72	2.13	2.33	1.86	2.31	1.45	0.00
36.00	7.20	6.90	5.99	3.54	3.86	3.11	1.02	0.33	5.10	0.45	0.00	4.03	0.75	1.99	4.10	2.93	0.00	0.29	0.95	0.48	3.52	3.60	0.00	0.00
37.00	7.20	6.90	6.01	0.00	2.41	0.79	0.82	1.88	5.02	3.97	1.74	4.50	2.53	3.16	0.92	1.91	0.00	0.01	0.49	1.47	3.38	3.13	1.33	0.14
38.00	7.21	6.90	5.99	1.99	2.59	2.54	0.60	3.16	2.03	5.10	0.00	4.50	1.66	4.20	0.00	0.72	0.00	0.57	2.28	1.73	2.83	2.67	1.08	0.00
39.00	7.20	6.90	6.01	0.25	3.13	3.72	3.71	2.10	0.49	4.44	0.00	0.42	1.28	3.91	4.35	2.54	0.00	1.11	2.05	1.07	3.58	2.16	0.95	0.00
40.00	7.21	6.90	5.99	0.00	0.32	5.41	0.40	1.59	3.57	3.53	0.00	0.00	0.73	4.24	4.22	1.63	0.00	3.07	0.20	1.18	3.21	3.60	0.39	0.00
41.00	7.20	6.90	6.01	1.01	1.79	1.81	0.88	2.27	1.07	3.59	0.00	5.24	2.77	2.46	0.59	2.33	0.00	3.47	2.61	0.65	0.51	1.25	0.14	0.00
42.00	7.20	6.90	5.99	4.40	1.08	1.18	2.80	1.97	1.57	3.43	0.00	0.00	0.97	3.83	0.00	0.40	0.00	2.67	1.83	1.48	1.79	1.57	2.53	0.00
43.00	7.21	6.90	6.01	5.29	2.00	1.48	0.00	1.85	5.08	5.11	1.21	2.73	0.00	3.45	0.00	0.79	0.00	1.28	3.73	0.11	2.60	3.04	0.00	0.00
44.00	7.20	6.90	5.99	1.78	0.92	0.99	0.00	1.92	2.68	3.92	1.72	0.07	4.33	0.64	0.49	2.04	0.61	0.71	2.84	1.28	3.19	1.57	0.00	0.37
45.00	7.21	6.90	6.01	1.21	0.18	1.08	3.74	2.65	1.74	4.29	0.84	1.48	0.34	2.61	1.98	0.46	0.00	1.80	3.78	0.93	3.21	3.47	0.06	0.00
46.00	7.20	6.90	5.99	3.45	0.21	1.19	0.00	0.35	3.18	3.93	0.00	1.26	4.00	1.87	3.54	1.26	0.00	2.56	2.17	1.25	2.77	2.97	0.13	0.00
47.00	7.21	6.90	6.01	1.85	1.53	1.88	0.39	2.81	5.10	2.20	1.93	4.51	2.68	2.80	0.00	5.03	0.97	1.92	3.39	0.62	1.85	1.90	0.02	0.00
48.00	7.20	6.90	6.01	5.63	3.07	3.40	1.04	1.40	4.97	5.12	0.00	2.05	0.11	0.92	3.97	2.59	0.00	0.87	2.28	2.39	1.66	2.59	0.26	0.06
49.00	7.20	6.90	5.99	2.34	1.91	1.15	3.05	0.87	1.99	4.66	1.26	4.40	2.28	3.65	1.42	2.85	0.00	1.90	2.20	1.26	2.85	3.49	0.00	0.54
50.00	7.21	6.89	6.01	2.84	2.89	0.00	0.68	1.25	1.90	2.67	3.57	0.49	0.26	3.78	1.93	2.63	0.00	3.27	0.65	1.77	3.60	2.90	1.53	1.71
51.00	7.20	6.90	5.99	3.37	4.70	0.31	0.00	3.24	5.10	0.78	3.52	3.46	0.13	3.09	3.37	1.72	0.00	1.61	2.90	2.67	3.17	2.39	0.00	0.06
52.00	7.21	6.90	6.01	5.16	3.39	0.20	3.82	2.91	5.10	2.17	0.73	4.50	0.77	3.57	1.20	1.73	0.49	0.89	3.09	0.65	0.45	1.71	0.11	0.00
53.00	7.20	6.90	5.99	4.03	0.34	3.26	1.33	1.41	0.04	2.92	0.00	0.12	1.41	3.21	0.00	3.20	0.00	1.64	3.44	2.10	3.27	1.22	0.00	0.00
54.00	7.20	6.90	6.01	5.61	0.00	0.00	0.48	0.46	5.13	0.00	0.51	0.00	0.27	4.50	0.49	4.13	0.00	0.84	3.58	0.00	3.60	1.45	0.44	0.00
55.00	7.21	6.90	5.99	5.70	4.16	1.41	4.05	1.25	5.16	0.49	0.00	1.20	0.05	3.96	0.00	4.20	0.00	1.11	3.42	0.94	2.85	3.13	0.00	0.00
56.00	7.20	6.90	6.01	4.89	4.92	0.91	1.73	1.90	5.10	5.43	0.00	0.00	0.04	2.25	0.00	4.07	0.00	2.61	2.48	0.14	1.00	2.00	0.00	0.00
57.00	7.21	6.90	5.99	1.93	1.39	3.52	2.34	3.09	5.10	5.11	0.00	0.00	1.41	0.02	0.00	4.19	0.00	3.91	0.72	0.00	3.46	1.81	0.38	0.00
58.00	7.20	6.90	6.01	0.00	0.99	1.53	5.02	0.44	5.10	3.00	2.45	2.59	0.46	2.47	0.49	4.02	0.00	2.97	4.70	0.05	3.59	1.72	0.57	0.00
59.00	7.20	6.90	5.99	3.31	0.80	0.28	3.18	0.00	4.78	0.00	1.68	4.50	1.15	2.36	0.00	2.19	0.00	0.04	2.84	2.45	0.51	2.31	1.01	0.00
60.00	7.21	6.90	6.01	5.69	2.86	0.00	0.24	3.18	5.36	3.51	0.00	4.51	0.00	0.94	0.00	1.35	0.00	0.31	3.87	3.11	1.46	3.69	0.00	0.00
61.00	7.20	6.90	5.99	5.16	0.82	3.42	1.50	0.12	5.10	2.92	1.93	3.39	4.49	1.66	2.01	0.60	0.00	2.52	3.01	1.72	3.60	2.30	0.04	0.00
62.00	7.21	6.90	6.01	5.71	0.62	1.84	0.14	0.77	5.10	3.54	1.42	0.00	0.86	1.40	2.70	2.61	0.00	2.11	2.05	1.70	1.47	1.19	0.00	0.00
63.00	7.20	6.90	5.99	0.25	3.64	1.78	0.49	0.42	5.10	3.83	0.00	0.00	1.47	4.13	0.06	2.59	0.00	0.14	4.18	0.52	3.21	0.49	0.11	0.00
64.00	7.21	6.90	6.01	4.31	0.29	2.00	0.99	2.34	5.10	4.27	0.49	3.17	1.57	3.23	0.99	2.33	0.00	2.26	3.83	1.21	2.74	2.65	1.73	0.26
65.00	7.20	6.90	5.99	2.74	2.08	0.00	0.07	2.01	5.10	2.93	3.98	4.51	0.49	3.73	0.00	3.04	0.00	0.38	1.72	0.69	4.10	2.83	1.20	0.00
66.00	7.20	6.89	6.01	4.80	2.19	3.14	3.65	1.22	5.11	5.11	1.54	4.50	0.34	0.47	0.49	3.25	0.00	1.64	3.90	2.07	3.60	3.60	0.20	0.00
67.00	7.21	6.90	5.99	1.68	1.38	1.78	2.00	0.38	5.10	2.90	0.00	4.50	0.60	0.68	1.93	1.42	0.00	1.34	2.23	1.61	3.60	3.37	0.27	0.00
68.00	7.20	6.90	6.01	1.46	2.61	1.15	0.99	0.00	5.10	0.00	0.65	4.50	0.88	0.01	3.38	1.66	0.00	0.08	2.19	1.87	2.72	3.60	0.00	0.00
69.00	7.21	6.90	5.99	4.36	0.48	0.99	2.61	0.49	5.10	1.05	1.00	4.51	2.31	2.01	0.99	2.93	0.00	2.10	3.23	1.48	1.44	3.59	0.05	0.00
70.00	7.20	6.90	6.01	5.11	3.21	0.49	0.00	4.59	5.09	3.87	0.49	4.50	0.35	1.08	0.00	1.83	0.00	0.59	2.00	3.49	1.21	0.32	0.00	0.00
