Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.251s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	9.82	1.53	0.00	0.00	0.00	0.00	1.68	2.27	0.00	0.11	0.00	0.57	0.04	0.00	0.00	0.00	0.51	0.00	0.00	1.02	0.68	0.00
3.00	9.90	0.38	1.07	4.00	0.19	0.00	0.94	1.37	0.53	0.04	0.00	0.12	0.12	2.90	1.67	0.00	1.00	0.04	0.00	1.94	2.07	1.46
4.00	9.90	1.67	1.54	3.07	0.60	0.54	2.00	1.42	1.17	0.72	0.05	0.93	0.00	3.42	3.44	0.31	3.24	0.00	0.89	1.61	2.20	0.05
5.00	9.89	3.73	1.94	4.00	0.00	1.15	2.32	1.01	1.52	0.74	2.80	2.18	1.19	3.98	1.40	0.49	2.96	0.05	1.46	1.40	1.46	0.45
6.00	9.90	0.68	1.46	4.97	0.99	0.00	2.92	1.48	3.77	2.99	1.45	2.01	0.21	1.90	1.17	1.80	2.61	0.08	1.58	2.90	2.26	0.67
7.00	9.90	0.29	0.09	3.90	1.11	0.00	2.13	0.45	1.26	4.27	0.71	1.34	0.21	1.19	1.00	0.80	2.66	0.00	0.68	0.75	1.88	0.01
8.00	9.89	1.66	1.55	2.68	0.00	0.45	0.80	2.04	0.99	3.50	0.81	1.90	1.10	3.36	0.14	0.00	3.54	0.13	0.60	0.84	2.99	0.01
9.00	9.90	0.00	3.16	4.97	0.00	1.78	3.01	0.11	3.00	3.10	0.00	0.25	0.00	3.52	1.81	0.00	3.64	0.00	1.45	1.12	2.99	1.21
10.00	9.90	1.71	3.77	5.56	0.35	0.00	3.29	2.34	3.12	2.36	0.58	0.52	0.00	4.50	0.59	0.00	3.21	0.00	1.71	2.21	2.94	0.00
11.00	9.89	2.41	3.79	3.74	0.48	0.00	3.03	1.33	3.66	1.31	0.72	0.25	0.00	2.13	0.77	0.49	2.77	0.92	0.93	1.21	1.53	0.00
12.00	9.90	1.87	3.29	4.95	0.89	0.80	2.34	0.49	2.13	1.77	0.00	0.49	0.22	4.36	0.87	0.48	0.94	0.69	0.51	3.59	2.11	0.21
13.00	9.90	0.00	0.06	5.06	0.98	1.32	3.60	1.06	0.58	3.12	2.25	4.37	0.00	2.72	2.83	0.00	2.76	0.00	2.77	2.58	2.17	1.14
14.00	9.90	0.49	2.90	3.37	2.21	0.37	2.28	0.49	1.71	2.17	1.48	2.30	0.00	1.37	1.25	0.00	1.98	0.18	0.02	1.53	0.34	0.02
15.00	9.89	0.00	0.28	2.56	0.89	0.00	4.88	0.00	1.12	1.80	1.61	2.32	0.00	5.17	2.80	0.20	3.63	0.89	0.19	3.40	1.60	0.00
16.00	9.90	1.08	0.52	2.72	0.00	0.35	2.80	2.20	1.41	1.72	0.81	1.21	0.73	2.07	0.53	1.33	2.90	0.09	1.19	3.27	2.10	1.01
17.00	9.90	0.14	0.53	4.65	0.00	0.49	2.97	0.51	1.40	0.53	0.72	1.65	0.09	3.79	0.34	0.00	0.48	0.00	0.39	2.71	2.06	0.65
18.00	9.89	0.77	1.25	3.31	0.29	0.97	1.94	1.55	4.62	2.17	0.11	2.12	0.53	3.43	0.45	0.14	3.29	0.00	1.28	3.19	2.94	0.62
19.00	9.90	1.19	0.00	1.32	0.05	0.60	2.96	1.59	2.54	0.69	0.09	0.00	0.81	4.22	1.79	0.00	2.83	0.00	0.66	2.65	3.04	0.49
20.00	9.90	0.21	2.67	2.59	0.54	0.12	2.36	0.49	3.19	0.00	0.00	1.42	0.08	4.56	3.59	1.61	3.60	0.82	2.56	3.42	3.00	0.00
21.00	9.89	5.23	3.44	5.75	0.00	0.00	2.36	0.15	3.99	0.16	1.48	2.58	0.68	3.45	2.71	0.00	3.21	0.18	0.80	3.30	2.77	0.13
22.00	9.90	1.24	2.04	5.99	0.00	0.00	0.29	4.50	2.59	1.87	0.33	0.95	0.00	4.50	0.00	0.00	3.37	2.11	1.99	1.88	2.53	0.21
23.00	9.90	0.99	2.04	5.48	1.13	0.13	3.60	3.90	2.66	2.11	0.37	0.44	1.48	1.83	1.00	1.64	1.64	0.00	2.37	2.56	1.80	1.55
24.00	9.89	0.39	0.65	6.11	1.13	0.00	3.57	2.37	3.37	3.99	1.13	0.27	0.00	3.76	2.21	0.67	1.90	0.87	0.97	0.69	2.74	0.16
25.00	9.90	1.45	0.77	6.03	0.49	0.67	0.00	0.75	4.39	1.67	0.58	2.30	0.88	4.29	1.66	1.27	2.61	0.75	1.19	2.00	3.00	0.32
26.00	9.90	1.15	0.49	5.31	0.62	1.00	0.00	0.29	2.96	2.17	1.26	1.05	0.00	1.26	1.08	0.82	0.20	0.08	0.66	1.58	2.90	0.04
27.00	9.90	0.59	0.16	3.96	0.00	0.00	1.54	3.80	4.00	3.85	0.08	3.30	0.99	1.44	0.09	0.44	0.99	0.00	0.38	3.11	2.18	0.06
28.00	9.89	2.08	1.88	5.57	0.67	0.91	4.46	2.87	1.35	0.89	0.89	1.10	1.41	3.69	1.11	0.28	1.70	0.00	2.00	1.46	1.08	0.34
29.00	9.90	0.28	1.26	4.29	0.00	0.00	2.41	0.00	2.39	0.57	0.53	0.69	0.20	2.63	0.00	1.73	2.61	0.00	0.73	2.63	2.71	2.47
30.00	9.90	1.17	0.18	6.01	0.00	1.48	3.62	0.22	2.86	3.29	1.44	0.00	0.81	2.53	1.20	0.00	2.39	1.27	0.00	2.86	3.00	0.00
31.00	9.89	1.50	4.23	5.71	2.47	0.65	1.55	2.11	1.38	2.33	1.73	0.57	0.00	1.35	2.28	0.00	2.30	0.00	0.04	3.30	2.19	0.00
32.00	9.90	1.70	0.00	5.32	0.78	0.00	2.19	0.25	4.55	2.89	0.00	0.06	0.91	2.40	2.23	1.15	0.53	0.00	0.99	1.00	2.67	0.69
33.00	9.90	0.58	2.17	6.03	0.57	0.00	4.29	0.87	2.10	2.96	2.32	1.25	0.40	3.37	0.46	2.45	2.33	0.85	2.13	0.00	2.41	0.85
34.00	9.89	1.28	3.58	5.10	0.89	0.14	0.86	5.10	3.60	4.62	1.11	0.12	0.00	4.56	1.25	1.84	2.23	0.12	3.04	1.34	2.08	0.00
35.00	9.90	0.08	1.00	4.51	0.00	0.98	1.90	1.81	2.73	4.40	0.72	0.98	1.33	4.42	1.34	0.00	3.30	0.22	0.00	0.98	2.86	0.00
36.00	9.90	0.99	0.26	5.04	0.00	0.07	3.71	3.21	2.61	2.59	1.67	2.89	0.00	4.51	1.22	0.00	1.94	0.00	2.64	0.00	2.94	0.55
37.00	9.89	0.85	3.30	1.77	0.60	1.40	3.85	4.39	0.42	3.05	0.00	0.24	0.00	3.47	1.91	1.39	2.33	0.01	1.74	2.27	3.01	1.12
38.00	9.90	2.06	1.50	1.48	0.79	0.37	3.47	0.02	0.49	1.87	1.05	0.00	0.00	3.26	1.26	1.08	2.46	0.33	0.93	3.11	3.00	0.44
39.00	9.90	2.66	3.70	2.84	0.00	1.15	3.44	2.94	3.26	2.27	0.55	0.45	0.91	3.30	1.79	1.28	0.86	0.09	1.21	2.18	1.38	0.47
40.00	9.90	0.14	2.40	4.37	0.00	1.85	1.46	0.53	3.36	2.56	2.26	1.20	0.09	4.03	0.00	0.64	3.06	0.00	0.98	2.07	3.32	0.68
41.00	9.89	1.93	3.25	2.65	0.00	0.21	2.74	3.50	4.35	3.17	0.00	0.33	0.00	2.41	1.47	1.64	0.46	0.13	1.42	1.79	2.99	0.14
42.00	9.90	5.06	2.98	5.22	0.00	0.35	2.97	3.94	0.92	3.77	0.00	0.00	0.61	4.13	2.11	0.00	0.69	0.49	0.82	3.10	2.26	0.22
43.00	9.90	2.70	0.19	3.77	0.00	0.00	1.71	1.24	0.22	3.56	0.61	1.20	0.00	2.17	0.18	1.45	3.44	0.00	1.26	0.44	3.59	0.00
44.00	9.89	1.00	1.18	5.85	0.00	0.95	1.00	0.49	0.00	2.36	0.00	1.55	0.00	1.48	0.00	0.27	3.60	0.53	0.22	0.81	1.65	1.39
45.00	9.90	1.17	0.80	6.01	0.49	0.11	0.31	2.39	2.14	1.05	0.11	1.06	1.40	3.94	1.06	0.74	3.38	0.49	0.64	2.61	1.44	2.32
46.00	9.90	0.60	0.00	5.99	0.68	0.38	4.42	2.81	4.18	3.64	0.00	1.17	0.39	3.58	0.52	0.00	1.94	0.00	2.24	2.98	2.65	1.47
47.00	9.89	0.59	3.56	5.96	1.27	0.31	2.34	2.87	2.10	2.20	0.44	1.58	0.40	4.03	2.46	0.00	1.74	0.82	1.94	0.13	2.14	0.08
48.00	9.90	2.44	0.00	3.25	0.00	0.41	2.30	1.75	3.38	1.18	0.00	0.77	0.00	1.92	0.18	0.95	2.30	0.00	0.79	1.52	2.80	0.51
49.00	9.89	1.18	0.28	4.76	0.00	0.00	4.27	3.25	2.97	2.01	0.00	0.92	0.00	3.98	1.88	0.13	3.16	0.00	0.11	2.85	2.81	0.47
50.00	9.90	0.00	1.21	2.03	0.48	0.01	5.42	2.10	0.04	2.58	1.06	2.04	0.00	4.17	1.64	1.47	2.21	1.22	1.25	3.52	3.00	0.99
51.00	9.90	1.32	2.19	5.92	0.26	0.09	0.77	3.47	0.89	0.00	0.00	1.32	0.00	4.35	2.76	0.41	3.56	0.31	1.11	3.26	3.00	1.04
52.00	9.90	0.16	1.87	5.84	0.00	1.18	3.50	0.06	0.54	1.66	0.08	2.90	0.00	2.45	1.78	0.15	2.18	1.12	0.77	2.72	2.72	1.34
53.00	9.90	0.49	2.78	4.30	1.38	0.91	0.92	3.98	1.46	2.27	0.72	0.89	0.00	1.77	1.65	0.81	1.48	1.15	0.67	1.66	2.01	0.32
54.00	9.89	4.80	2.51	3.19	0.00	0.61	2.65	0.00	1.37	4.43	2.12	0.00	1.01	1.10	0.71	2.12	3.77	0.61	1.78	2.70	2.83	0.51
55.00	9.90	0.49	0.49	3.91	0.67	0.64	4.16	1.90	3.71	2.46	0.12	1.38	0.00	3.40	0.60	1.20	1.61	0.68	1.07	3.06	2.39	0.47
56.00	9.90	1.14	3.91	4.57	0.00	0.05	2.40	2.18	3.45	1.05	0.00	0.82	0.69	3.31	0.09	2.59	1.02	0.00	2.20	2.56	1.25	0.39
57.00	9.89	0.87	1.95	5.63	0.33	0.00	4.72	1.28	3.14	0.60	0.24	2.54	0.00	4.32	2.81	0.41	3.11	0.49	0.35	0.91	3.27	0.00
58.00	9.90	3.69	3.32	4.53	0.00	2.67	0.67	3.38	3.51	0.92	0.00	1.46	0.00	2.47	3.00	0.97	2.47	0.93	0.82	2.33	2.38	0.00
59.00	9.90	1.55	2.70	4.35	0.49	0.85	2.27	0.04	3.57	2.57	0.00	3.18	0.00	3.82	0.21	0.46	0.02	0.27	3.90	2.72	1.59	0.93
60.00	9.89	0.84	2.39	2.93	0.00	0.69	2.47	0.49	2.52	2.40	0.54	1.83	0.00	3.20	1.91	0.00	0.84	1.27	1.17	2.44	0.26	0.06
61.00	9.90	0.77	3.36	3.62	0.00	0.02	3.51	4.65	3.69	1.30	0.00	0.19	0.11	3.58	0.26	0.42	2.93	0.66	1.67	1.13	2.17	0.60
62.00	9.90	0.62	0.01	5.49	0.87	0.49	4.15	3.66	0.82	3.77	1.07	0.12	0.00	0.26	0.41	0.00	3.59	0.00	0.00	3.91	3.32	0.91
63.00	9.89	0.95	0.91	5.06	0.19	0.61	3.07	3.04	4.31	3.73	0.00	0.88	0.48	4.83	0.14	2.44	2.87	0.00	2.12	2.80	3.00	0.02
