Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.645s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	9.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.01	0.00	1.92	1.06	1.18	0.00	0.00	0.00	1.68	0.15	0.87	0.48	0.47
3.00	9.60	0.00	1.30	0.00	0.00	2.59	0.47	1.75	0.00	0.00	3.58	0.45	1.21	0.00	1.45	1.52	0.00	1.21	0.00	2.48	0.58	0.00
4.00	9.60	4.68	0.00	0.62	0.01	3.73	0.00	4.62	0.00	2.72	2.53	0.57	1.90	1.33	2.30	0.28	0.00	1.84	0.01	0.92	1.51	0.01
5.00	9.60	4.53	0.60	0.28	2.72	0.44	0.00	4.20	0.00	2.63	2.38	1.71	3.83	3.78	0.87	1.17	0.54	2.33	0.07	1.91	1.10	0.54
6.00	9.61	4.04	0.49	0.81	2.07	3.63	0.80	0.66	0.75	2.96	2.60	2.53	2.63	1.58	2.04	0.54	0.25	0.97	1.05	2.00	1.24	0.44
7.00	9.60	5.66	0.12	2.44	1.45	1.66	0.05	0.00	0.27	3.23	3.37	3.64	2.71	0.49	3.45	1.95	0.01	2.96	1.40	2.44	2.28	0.40
8.00	9.60	5.82	0.78	1.00	0.61	1.54	0.08	1.51	0.00	2.28	1.77	2.38	0.75	1.84	0.82	2.90	0.00	2.76	0.00	2.40	2.54	0.00
9.00	9.60	6.76	0.71	0.00	3.14	3.32	0.05	3.51	0.00	2.67	3.06	0.21	3.32	1.87	0.98	1.45	0.00	2.97	0.00	3.34	1.45	0.35
10.00	9.60	3.99	0.75	0.00	2.31	2.58	0.04	5.58	0.00	3.89	3.97	1.55	4.06	2.85	3.57	0.95	0.00	2.23	0.97	2.12	2.79	0.38
11.00	9.61	4.90	0.00	0.00	0.77	5.25	0.00	1.53	0.00	4.40	1.45	2.13	4.17	1.99	1.57	2.21	0.00	2.99	0.01	2.99	2.65	0.13
12.00	9.60	4.79	0.07	0.00	1.70	0.81	0.11	1.24	0.00	0.49	3.24	1.93	4.12	0.51	1.87	1.54	0.18	1.58	0.26	2.10	1.78	0.27
13.00	9.60	1.08	0.05	0.00	2.18	2.06	0.21	3.84	0.00	2.81	3.43	3.11	2.01	3.43	0.94	1.83	0.00	1.79	0.61	2.81	1.94	0.00
14.00	9.60	4.90	0.00	0.40	1.75	1.84	0.00	0.04	0.00	0.78	3.89	0.29	2.73	3.26	3.03	1.79	0.00	0.79	1.30	2.61	2.30	0.57
15.00	9.61	1.39	0.59	1.21	2.54	2.40	0.00	2.01	0.00	2.20	0.82	1.02	0.48	3.66	2.26	0.02	0.00	1.63	0.00	1.55	2.61	0.00
16.00	9.60	2.13	1.78	1.70	1.79	0.04	0.32	2.24	0.00	3.77	2.59	1.48	1.26	1.15	1.38	0.53	0.00	1.91	0.72	2.17	1.24	0.00
17.00	9.60	2.36	1.81	0.08	3.07	1.22	0.04	1.88	0.94	1.63	2.21	0.29	2.60	2.84	0.44	0.95	1.25	2.78	0.98	0.89	2.00	1.07
18.00	9.60	3.20	0.00	0.00	0.11	0.15	0.00	0.13	0.00	4.88	4.80	4.15	1.74	3.71	2.96	0.00	0.62	3.00	0.79	2.23	2.48	0.57
19.00	9.60	3.89	1.59	0.00	1.52	2.13	0.34	1.28	0.53	3.36	0.47	2.79	2.71	1.30	3.31	0.15	0.57	2.24	0.75	2.80	0.12	0.26
20.00	9.61	4.09	0.49	0.00	1.42	2.07	1.21	1.91	0.31	4.51	4.46	2.36	2.03	1.12	2.10	0.69	0.40	1.11	0.60	2.31	1.39	0.85
21.00	9.60	2.97	0.32	1.63	2.44	2.60	0.00	2.57	0.00	0.13	3.12	1.40	3.01	0.93	1.86	0.20	1.15	0.82	1.32	3.00	0.78	1.64
22.00	9.60	5.55	0.99	0.73	1.99	0.99	0.04	1.20	0.00	3.93	1.98	0.72	2.10	2.56	1.26	0.74	0.73	1.93	1.64	2.63	1.58	0.66
23.00	9.60	5.13	0.00	4.11	1.24	1.30	1.64	1.61	0.00	1.38	3.73	3.32	3.27	3.26	3.65	0.80	0.25	1.15	1.18	3.00	0.49	0.25
24.00	9.61	6.71	1.19	0.39	4.80	0.20	0.00	3.83	0.00	4.18	4.25	1.86	1.63	3.98	0.42	0.60	0.26	3.05	0.02	2.84	3.23	0.24
25.00	9.60	5.43	1.38	0.00	0.19	0.68	0.01	1.54	0.18	0.00	2.71	0.99	2.92	1.58	2.58	1.52	0.00	0.72	1.32	1.88	1.65	0.04
26.00	9.60	6.76	0.00	2.54	0.00	0.00	0.00	1.27	0.00	4.35	0.00	2.14	0.00	2.99	2.47	0.06	0.01	0.00	2.98	2.60	3.23	0.01
