Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.065s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	7.77	7.17	4.73	2.39	0.00	0.12	5.31	4.29	2.01	2.41	0.45	1.86	1.26	2.16	0.33	0.00	2.58
3.00	7.80	7.20	3.64	5.71	0.00	2.59	5.98	5.55	1.24	0.99	3.47	0.13	2.18	2.65	1.64	2.04	1.64
4.00	7.81	7.21	1.48	6.01	2.39	3.53	4.53	5.10	0.99	0.92	0.66	1.87	1.72	1.33	2.24	3.87	2.93
5.00	7.80	7.20	0.16	5.99	0.00	4.99	5.99	4.65	0.00	0.98	0.21	4.18	1.61	2.41	2.34	3.60	1.60
6.00	7.80	7.21	0.00	5.88	2.85	2.20	5.99	3.85	0.00	0.99	0.80	4.38	2.83	3.53	0.00	3.60	3.89
7.00	7.81	7.20	2.31	6.01	0.58	2.57	5.99	0.00	1.74	1.79	0.07	4.49	3.00	1.77	4.38	3.60	3.30
8.00	7.80	7.20	1.87	6.01	4.80	0.92	1.40	0.00	1.06	3.09	1.52	4.36	3.39	2.37	3.90	3.59	3.29
9.00	7.80	7.21	0.49	5.99	2.90	5.77	0.93	3.00	2.05	0.00	3.18	1.24	4.13	4.19	3.85	3.60	3.23
10.00	7.81	7.20	0.00	5.86	0.89	2.71	4.10	4.22	0.00	1.22	2.53	2.60	3.34	4.12	3.90	3.59	3.30
11.00	7.80	7.21	1.18	3.36	1.50	3.54	4.65	1.58	0.00	3.74	0.72	1.04	1.26	2.36	3.90	3.60	3.25
