Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.438s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	8.64	7.48	1.68	1.60	0.04	0.00	0.00	0.00	0.31	0.95	0.00	0.79	0.00	0.00	0.00	0.25	0.45	0.37	0.07	0.00	0.00	0.05	0.00
3.00	8.70	7.50	3.71	0.00	1.07	3.20	2.32	2.06	0.82	0.00	0.79	0.00	3.17	0.24	0.25	0.39	0.00	0.00	0.37	0.46	0.00	0.00	0.33
4.00	8.70	7.50	4.82	1.12	1.12	4.42	2.20	1.52	0.47	0.44	1.52	0.72	2.71	0.07	0.29	0.88	0.27	0.05	1.11	1.07	0.18	0.20	0.99
5.00	8.70	7.50	3.29	3.14	0.49	0.49	1.83	0.99	0.00	0.60	1.37	1.83	0.79	2.83	0.21	0.02	0.49	0.37	1.73	0.27	0.45	0.40	0.40
6.00	8.69	7.50	5.53	5.17	1.25	2.71	5.31	1.33	0.28	0.39	1.42	0.81	0.39	2.93	0.00	0.18	0.77	2.37	2.26	0.24	0.25	0.00	0.01
7.00	8.70	7.50	3.34	3.07	4.71	3.39	4.77	2.96	0.47	1.38	2.18	0.26	2.44	3.82	0.51	0.81	0.00	0.48	0.81	0.00	0.00	1.30	1.30
8.00	8.70	7.50	6.25	4.51	3.63	5.50	4.90	1.51	1.06	0.99	0.57	2.16	0.00	3.80	0.74	1.18	0.95	1.48	0.15	0.69	0.71	0.01	1.42
9.00	8.70	7.50	2.70	0.00	0.49	4.93	2.41	3.77	1.26	0.82	0.61	1.75	0.04	2.08	0.08	3.49	1.66	0.00	0.60	0.67	0.67	0.81	1.35
10.00	8.70	7.49	6.89	0.49	3.32	0.99	4.69	4.98	1.45	3.78	0.00	0.04	2.96	3.43	1.15	3.85	2.97	0.48	1.30	0.18	0.16	0.00	1.50
11.00	8.69	7.50	6.36	1.90	5.05	5.10	4.68	2.45	2.48	0.46	1.31	0.58	0.71	2.79	0.00	0.73	0.19	0.45	1.26	0.01	0.00	1.22	1.35
12.00	8.70	7.50	0.00	2.94	3.84	2.20	4.57	2.70	2.26	0.26	2.21	1.14	0.44	3.14	0.00	0.84	0.24	0.04	0.79	0.12	0.12	0.97	0.35
13.00	8.70	7.50	0.00	0.00	3.67	5.72	5.19	0.71	0.79	0.04	2.37	0.88	2.38	3.59	1.06	0.00	3.11	0.53	1.05	0.67	0.67	0.00	0.00
14.00	8.70	7.50	0.00	0.00	1.31	5.90	5.71	0.00	1.66	2.14	1.90	0.02	1.38	3.11	2.57	0.00	2.67	0.00	0.74	0.00	0.00	0.00	0.00
15.00	8.70	7.50	3.66	0.00	0.00	3.25	5.69	1.46	0.75	2.76	3.50	0.00	4.16	0.00	3.63	0.00	2.76	0.39	0.80	0.65	0.65	0.00	0.00
16.00	8.69	7.50	6.96	0.62	1.61	5.95	3.16	2.90	0.44	0.69	1.30	1.90	3.65	1.26	3.71	0.00	3.42	1.53	0.04	0.27	0.25	0.00	0.00
17.00	8.70	7.50	0.35	2.61	1.28	5.57	5.94	3.36	1.15	1.72	2.27	0.08	2.99	0.00	1.18	2.18	0.09	0.64	1.71	0.20	0.20	0.67	0.52
18.00	8.70	7.50	3.72	3.79	4.31	2.60	3.53	3.97	2.37	0.00	0.60	1.11	1.42	3.34	0.00	3.73	0.00	0.14	1.83	0.14	0.14	1.85	0.88
19.00	8.70	7.49	2.89	2.12	3.16	4.95	2.58	2.17	0.00	0.48	1.85	2.27	3.17	3.47	0.00	3.31	0.92	0.00	1.06	0.00	0.00	0.54	0.78
20.00	8.70	7.50	0.00	6.32	3.79	5.72	2.25	2.23	0.20	0.24	0.26	2.96	1.00	3.19	0.00	3.21	1.28	0.00	0.21	0.59	0.58	1.52	0.85
21.00	8.69	7.50	0.00	4.16	5.61	5.99	5.09	3.20	3.13	1.40	1.37	0.97	1.77	3.14	0.00	0.68	2.43	0.00	1.42	0.86	0.87	1.31	0.00
22.00	8.70	7.50	0.00	3.84	4.50	2.56	3.90	3.42	3.72	1.37	2.32	0.00	1.78	3.56	0.00	0.89	1.05	0.00	0.35	0.24	0.06	0.62	0.00
23.00	8.70	7.50	0.00	7.14	3.26	3.59	2.77	4.15	3.39	0.00	0.99	0.19	0.47	1.81	1.75	1.61	1.38	0.01	0.58	0.48	0.48	0.00	0.09
24.00	8.70	7.50	0.00	6.28	2.91	2.57	4.12	3.40	0.22	0.07	0.00	3.25	0.48	2.53	2.07	3.34	0.27	0.00	3.04	0.66	0.00	0.44	0.94
25.00	8.69	7.50	0.00	1.74	7.01	1.59	5.12	0.66	2.70	2.24	1.30	2.26	1.84	2.87	0.14	3.91	1.54	0.00	0.73	0.40	0.00	1.58	1.12
26.00	8.70	7.50	5.99	3.30	1.05	4.47	1.71	0.48	0.89	0.00	0.82	0.71	2.19	3.10	0.00	1.13	0.15	0.86	1.48	0.88	0.87	0.33	0.01
27.00	8.70	7.50	6.90	0.99	4.82	5.99	0.18	4.42	0.11	2.31	0.65	1.20	3.43	2.19	0.00	0.00	0.02	0.00	0.68	0.55	0.55	0.01	1.91
28.00	8.70	7.49	6.54	0.00	4.43	5.62	0.04	4.47	1.34	0.51	3.07	1.08	0.00	1.99	0.00	0.00	2.10	0.00	1.30	0.51	0.51	1.12	1.51
29.00	8.70	7.50	0.85	0.00	4.07	4.17	2.59	0.07	0.00	0.00	1.61	0.72	0.06	3.56	0.00	0.00	1.64	0.00	1.20	0.39	0.38	1.63	1.07
30.00	8.69	7.50	5.49	0.49	4.56	3.11	5.48	0.49	0.00	0.99	3.65	2.08	0.00	3.91	0.00	0.00	0.01	0.00	3.09	0.46	0.45	1.94	0.94
31.00	8.70	7.50	2.27	0.00	5.64	5.98	5.57	3.01	0.42	0.00	1.15	3.20	0.00	3.89	0.00	0.00	0.65	0.00	2.07	0.79	0.73	2.13	0.81
32.00	8.70	7.50	0.00	0.00	0.41	6.02	5.41	2.87	2.41	0.64	1.11	1.42	0.00	3.11	0.00	0.00	0.64	0.00	3.07	0.40	0.46	1.46	1.42
33.00	8.70	7.50	5.25	1.53	0.00	6.01	4.45	2.30	3.77	0.75	0.11	1.21	0.12	2.57	0.00	1.38	2.50	0.00	2.13	0.99	0.97	2.11	0.88
34.00	8.70	7.50	4.56	6.30	1.39	5.99	5.25	1.39	4.26	0.99	0.00	2.83	0.00	1.65	0.00	3.89	1.32	0.00	0.13	0.53	0.53	1.42	0.00
35.00	8.69	7.50	1.51	2.59	1.17	3.89	2.10	0.81	1.02	0.00	0.41	1.40	0.41	2.16	0.67	1.53	0.44	0.00	0.00	0.66	0.67	0.14	1.22
