Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.063s)
CreateVariables () DONE !!!
Creating 12 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	8.66	8.67	7.44	0.92	4.89	0.99	1.35	5.37	0.97	3.97	3.96	3.56
3.00	8.70	8.70	7.50	5.10	6.30	0.15	1.45	5.26	5.04	1.41	3.12	4.03
4.00	8.70	8.70	7.50	1.51	3.69	1.47	0.59	3.57	4.02	1.67	3.44	2.28
5.00	8.70	8.70	7.50	2.03	5.78	1.00	0.09	4.09	5.03	0.00	0.32	0.86
6.00	8.69	8.69	7.50	5.75	0.26	0.00	1.42	5.61	4.86	1.24	2.40	1.61
7.00	8.70	8.70	7.50	6.30	0.00	4.06	0.75	5.71	5.41	0.00	4.42	2.33
8.00	8.70	8.70	7.50	5.44	0.00	5.75	2.25	5.69	5.39	0.00	4.44	4.68
9.00	8.70	8.70	7.50	4.96	3.23	4.15	1.83	4.51	3.62	0.00	2.07	2.76
10.00	8.70	8.70	7.49	0.62	3.53	1.48	2.36	4.62	3.46	0.00	0.00	0.34
11.00	8.69	8.69	7.50	0.49	0.00	5.36	3.73	4.33	5.42	0.49	0.09	2.10
12.00	8.70	8.70	7.50	0.00	0.00	1.06	6.02	5.66	5.41	0.00	0.34	3.71
13.00	8.70	8.70	7.50	0.00	0.00	6.30	5.99	5.70	5.39	0.00	0.00	4.63
14.00	8.70	8.70	7.50	0.04	0.00	6.30	5.90	5.68	3.26	0.00	4.42	3.01
15.00	8.70	8.70	7.50	0.99	0.00	6.30	6.01	5.70	5.39	0.00	4.50	1.35
16.00	8.69	8.69	7.50	0.00	6.61	6.21	5.85	5.66	5.41	0.00	4.46	4.19
17.00	8.70	8.70	7.50	0.00	6.58	1.17	1.51	4.53	4.18	0.00	4.52	3.86
18.00	8.70	8.70	7.50	0.00	6.30	0.00	1.20	2.65	4.83	0.00	4.50	4.06
19.00	8.70	8.70	7.49	0.28	6.15	0.09	0.00	3.97	4.13	2.51	2.90	3.44
20.00	8.70	8.70	7.50	0.51	6.42	0.92	2.61	2.54	5.24	0.99	0.04	2.24
21.00	8.69	8.69	7.50	0.49	6.30	3.44	5.99	3.78	5.33	0.00	3.40	3.80
22.00	8.70	8.70	7.50	0.01	6.30	2.44	1.74	5.17	4.84	1.13	2.36	1.38
23.00	8.70	8.70	7.50	0.00	6.30	6.30	0.49	4.97	5.41	4.71	0.00	0.75
24.00	8.70	8.70	7.50	0.00	6.30	6.18	0.00	5.70	5.39	4.73	0.05	1.22
25.00	8.69	8.69	7.50	2.44	6.30	2.74	0.25	5.70	4.77	0.08	0.58	0.12
26.00	8.70	8.70	7.50	0.53	6.30	2.72	3.62	5.70	5.39	0.00	0.88	4.49
27.00	8.70	8.70	7.50	1.38	6.30	1.30	1.99	5.70	5.37	0.00	2.99	4.19
28.00	8.70	8.70	7.49	2.06	6.30	0.52	5.90	5.64	5.39	2.54	4.47	3.54
29.00	8.70	8.70	7.50	0.04	3.30	0.07	0.58	3.57	1.95	0.00	3.33	2.74
30.00	8.69	8.69	7.50	0.61	3.60	3.11	2.08	5.45	0.11	0.79	2.74	1.86
31.00	8.70	8.70	7.50	1.66	0.00	5.10	0.99	5.70	1.80	0.00	4.17	4.64
32.00	8.70	8.70	7.50	0.04	6.68	1.13	0.93	5.71	0.20	0.00	4.49	3.90
33.00	8.70	8.70	7.50	0.00	0.00	6.25	5.41	5.69	5.61	0.00	4.52	3.70
34.00	8.70	8.70	7.50	0.00	1.53	2.45	3.30	3.66	5.41	0.49	4.50	1.04
35.00	8.69	8.69	7.50	1.81	0.00	0.07	4.80	5.50	5.20	0.00	4.40	4.82
36.00	8.70	8.70	7.50	1.54	2.64	1.25	0.64	3.70	1.83	0.00	0.20	2.74
37.00	8.70	8.70	7.49	0.89	5.00	2.93	1.58	2.73	1.86	0.00	0.99	0.95
38.00	8.70	8.70	7.50	1.18	0.55	6.29	5.46	4.68	3.33	0.49	0.00	1.19
39.00	8.70	8.70	7.50	0.00	0.00	6.31	6.01	5.70	5.39	0.00	0.00	4.18
40.00	8.69	8.69	7.50	0.58	1.77	6.29	5.98	5.70	5.41	0.00	0.00	4.19
41.00	8.70	8.70	7.50	1.59	4.83	2.58	2.26	3.51	3.72	0.00	0.00	3.37
42.00	8.70	8.70	7.50	2.01	0.59	3.00	2.73	3.06	2.85	0.00	1.20	0.18
43.00	8.70	8.70	7.50	0.08	3.80	4.97	4.15	5.32	5.41	1.27	4.93	4.03
44.00	8.70	8.69	7.50	0.01	0.09	0.24	0.00	3.54	4.66	0.00	2.14	0.00
45.00	8.69	8.70	7.50	0.00	0.00	3.03	0.22	4.47	4.88	0.49	4.50	4.38
46.00	8.70	8.70	7.49	2.50	3.45	3.17	0.00	5.70	4.36	0.00	4.40	4.20
47.00	8.70	8.70	7.50	0.25	6.30	4.66	4.07	5.65	5.20	0.00	3.94	3.91
48.00	8.70	8.70	7.50	0.20	1.98	0.00	2.91	1.92	1.67	0.00	0.28	1.32
49.00	8.69	8.69	7.50	0.00	6.98	5.68	0.01	3.33	4.85	3.20	0.00	3.16
50.00	8.70	8.70	7.50	0.00	2.50	2.01	0.92	5.04	4.64	1.45	0.02	0.73
51.00	8.70	8.70	7.50	2.57	0.49	1.18	4.96	5.70	5.39	0.00	1.80	4.13
52.00	8.70	8.70	7.50	3.97	2.87	0.00	3.52	3.97	3.91	0.00	2.44	3.27
53.00	8.70	8.70	7.50	0.00	3.14	0.04	0.19	0.60	1.00	2.31	2.76	1.95
54.00	8.69	8.69	7.50	0.00	3.74	0.21	0.00	2.31	2.23	1.25	3.91	0.59
55.00	8.70	8.70	7.49	2.54	6.30	1.06	1.94	4.63	0.00	1.32	4.42	2.66
56.00	8.70	8.70	7.50	3.26	6.30	0.00	0.98	6.57	0.00	4.77	4.38	3.17
57.00	8.70	8.70	7.50	5.41	5.79	4.43	0.60	4.97	0.00	2.87	4.10	2.77
58.00	8.70	8.70	7.50	0.88	3.57	0.00	0.15	4.10	2.32	0.00	1.18	2.18
59.00	8.69	8.69	7.50	0.04	0.99	4.82	3.93	4.69	3.18	0.00	0.81	2.50
60.00	8.70	8.70	7.50	0.49	4.47	6.29	3.82	5.71	5.39	0.00	0.00	4.30
61.00	8.70	8.70	7.50	0.00	5.20	5.94	6.01	4.53	5.41	0.00	0.00	4.15
62.00	8.70	8.70	7.50	0.01	6.29	5.30	4.55	5.56	5.37	0.12	0.00	4.16
63.00	8.70	8.69	7.50	2.50	5.63	2.14	3.74	3.06	3.21	2.65	0.64	2.48
64.00	8.69	8.70	7.49	1.00	6.19	0.88	3.07	3.31	2.10	0.00	0.02	0.99
65.00	8.70	8.70	7.50	3.05	3.44	0.52	0.47	5.16	5.17	0.00	0.00	0.40
66.00	8.70	8.70	7.50	0.00	0.00	0.00	3.94	5.70	5.41	0.00	0.00	2.21
67.00	8.70	8.70	7.50	0.00	1.48	1.02	1.73	5.57	3.24	2.40	0.00	2.68
