Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.857s)
CreateVariables () DONE !!!
Creating 18 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	8.34	6.58	6.57	1.46	0.39	1.38	4.15	3.56	0.00	1.93	0.00	1.22	0.59	3.42	3.44	0.47	1.00	0.80
3.00	8.40	6.59	6.59	5.00	0.14	0.98	5.10	4.79	2.05	1.21	3.10	3.59	3.20	1.86	2.65	2.83	1.01	1.84
4.00	8.40	6.61	6.61	5.23	0.00	0.00	5.71	4.40	5.11	0.00	4.79	4.79	1.41	4.06	3.78	3.38	0.55	0.01
5.00	8.41	6.59	6.59	5.72	0.00	0.00	5.70	5.41	5.10	0.00	2.26	0.88	0.55	4.31	3.90	3.59	1.80	0.00
6.00	8.40	6.61	6.61	2.04	0.00	5.37	5.69	5.28	4.93	1.91	0.00	4.03	0.49	4.20	3.90	3.60	1.80	0.42
7.00	8.40	6.59	6.59	0.89	1.24	5.62	5.70	4.92	5.09	1.84	0.00	4.77	0.62	4.06	3.62	3.27	1.79	2.04
8.00	8.41	6.61	6.61	0.44	3.62	1.95	5.71	1.75	5.11	4.43	0.12	0.44	4.50	3.52	4.10	3.62	1.80	1.13
9.00	8.40	6.59	6.59	3.62	1.46	4.85	5.69	0.49	5.10	5.06	3.05	1.93	0.64	4.19	3.91	3.52	1.79	1.61
10.00	8.40	6.61	6.61	4.24	3.63	3.89	5.71	0.80	4.69	1.64	2.93	2.20	1.58	4.19	3.90	3.60	1.80	0.82
11.00	8.41	6.59	6.59	2.70	1.53	0.69	5.70	2.54	4.36	2.23	4.80	2.44	4.32	3.91	0.66	3.30	1.58	0.00
12.00	8.40	6.61	6.61	0.00	0.00	0.00	5.69	5.39	5.10	3.23	4.65	1.78	4.62	4.32	3.79	1.39	1.91	0.40
13.00	8.40	6.59	6.59	1.68	0.35	2.46	5.71	5.41	5.10	3.70	4.78	1.11	4.43	4.18	3.91	2.77	1.71	1.47
14.00	8.41	6.61	6.59	3.71	0.14	1.22	5.70	4.02	4.97	3.63	4.38	0.14	3.00	3.04	2.43	2.36	1.65	1.26
15.00	8.40	6.59	6.61	1.80	0.00	1.38	5.70	0.99	5.10	5.11	2.36	0.00	0.00	4.19	2.24	2.05	1.79	0.00
16.00	8.40	6.59	6.59	0.00	5.25	5.45	5.69	0.49	5.11	2.03	4.79	0.49	0.37	4.20	3.90	1.18	1.79	0.09
17.00	8.41	6.61	6.61	3.38	1.85	3.16	5.71	2.59	5.10	3.03	4.23	1.78	4.56	4.20	3.90	0.53	1.80	0.77
