Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.280s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	7.80	4.02	0.00	0.00	1.90	0.00	1.12	0.00	0.00	0.00	0.00	0.00	0.00	0.73	1.26	0.00	0.00	0.00	0.00	0.00
3.00	7.80	2.85	3.31	3.67	4.15	3.92	2.92	0.00	2.23	0.94	1.68	0.00	0.00	1.57	2.23	0.25	1.88	0.11	0.00	0.45
4.00	7.81	5.95	2.92	2.01	2.32	0.86	1.14	1.26	2.45	0.84	0.75	0.77	0.00	0.48	0.09	0.53	1.80	0.22	0.84	0.67
5.00	7.80	5.06	2.86	3.11	1.38	0.49	3.59	0.19	1.74	1.95	1.80	0.84	0.00	0.00	0.97	0.25	1.97	0.00	0.00	0.48
6.00	7.80	5.68	5.39	3.13	2.12	3.07	3.66	0.00	0.82	1.15	1.79	0.55	0.00	0.97	2.30	0.77	2.63	0.62	1.10	0.87
7.00	7.81	3.16	4.04	2.39	4.27	0.47	0.51	1.02	1.46	0.02	0.46	0.86	0.22	0.52	2.50	0.00	2.26	0.52	0.82	0.91
8.00	7.80	5.58	0.42	3.86	3.53	2.93	3.27	0.00	3.11	0.54	2.64	1.92	0.00	0.00	3.09	1.44	2.93	0.07	0.77	0.72
9.00	7.80	7.32	0.80	2.89	2.67	4.90	6.23	1.80	0.22	0.02	2.33	0.00	0.00	0.13	2.63	1.20	3.54	0.38	0.49	0.89
10.00	7.81	5.06	4.36	2.57	1.91	0.49	3.56	0.11	1.13	0.65	4.99	0.14	0.00	2.34	3.18	1.13	2.30	0.00	0.24	0.19
11.00	7.80	5.24	0.46	0.85	0.16	1.11	1.10	0.13	1.77	1.28	1.68	0.06	0.02	1.94	0.73	0.08	0.00	0.44	2.00	0.81
12.00	7.81	7.50	2.63	0.28	1.37	0.87	3.37	0.00	3.69	2.66	2.30	1.51	0.34	1.68	2.46	0.80	3.29	1.32	0.14	0.86
13.00	7.80	7.50	5.55	0.00	0.00	1.20	1.42	0.28	2.03	0.60	4.92	3.05	0.00	3.91	3.96	0.00	3.90	1.38	0.00	0.89
14.00	7.80	5.98	1.68	0.00	2.17	0.00	3.20	0.00	2.99	1.85	1.19	0.16	0.00	0.08	1.52	1.25	3.25	0.86	0.78	0.71
15.00	7.81	4.83	2.27	2.61	3.27	3.09	1.55	0.01	4.32	0.49	2.66	0.02	0.04	0.00	0.60	1.97	3.16	0.55	0.28	0.41
16.00	7.80	6.94	3.01	2.76	1.90	5.00	2.36	0.66	2.71	1.05	4.35	1.25	1.22	0.00	1.44	1.20	0.77	0.00	0.31	0.00
17.00	7.80	3.85	4.23	0.98	3.59	2.27	2.70	2.41	1.39	1.67	0.15	1.55	0.57	0.00	1.10	1.04	2.66	0.48	1.05	0.26
18.00	7.81	0.37	3.97	3.00	2.33	1.14	4.53	0.00	4.58	2.25	0.84	0.37	0.28	0.00	0.05	1.45	3.56	0.13	1.87	1.40
19.00	7.80	3.32	3.23	0.49	0.78	1.25	4.31	0.00	4.49	1.02	3.42	0.26	0.02	0.16	0.14	0.45	3.76	0.00	1.75	0.88
20.00	7.80	6.72	7.03	3.32	1.25	0.00	0.06	2.72	4.31	3.37	2.57	0.81	0.00	0.58	0.48	0.78	2.87	0.00	1.05	0.66
21.00	7.81	6.16	5.90	0.00	2.58	0.66	1.48	0.05	0.49	0.25	1.01	0.00	0.00	2.32	1.31	0.19	1.52	0.00	0.27	0.86
22.00	7.80	7.50	0.97	2.41	0.16	3.78	6.56	0.09	0.44	3.10	0.00	0.34	0.34	0.80	0.00	0.09	0.86	1.74	1.77	0.88
23.00	7.81	6.57	2.53	1.15	1.92	2.36	4.66	1.06	4.10	1.59	0.00	0.09	0.07	0.33	2.40	1.20	2.31	0.00	2.06	0.91
24.00	7.80	6.39	5.96	0.00	1.33	1.94	0.49	2.45	3.72	0.77	1.33	1.21	0.16	0.15	2.31	0.81	2.45	0.59	2.01	0.73
25.00	7.80	6.14	3.57	0.82	4.39	3.67	0.00	0.09	1.72	0.51	1.97	0.00	0.00	0.98	0.24	2.68	2.41	0.00	1.86	0.34
26.00	7.81	7.07	2.60	4.62	2.36	3.56	1.12	0.00	0.00	0.98	5.11	1.18	0.49	2.53	2.10	1.45	1.74	0.05	1.68	1.17
27.00	7.80	5.46	2.53	3.60	2.40	0.00	2.26	1.94	3.40	0.12	2.08	0.25	0.00	0.77	0.37	1.47	1.40	0.22	0.81	0.75
28.00	7.80	4.98	5.76	1.97	1.35	3.60	1.70	0.80	0.92	2.97	2.97	0.00	0.00	0.93	1.90	0.81	2.94	0.06	1.24	1.04
