Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.887s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	7.49	6.25	0.00	0.07	0.00	1.21	0.00	0.00	0.00	0.00	3.45	0.15	0.25	1.37	0.00	0.00	2.00	0.00	0.00	0.38	2.39	0.00
3.00	7.50	6.30	0.02	0.00	1.54	2.13	1.25	0.00	1.37	0.89	1.26	0.64	0.69	1.37	0.01	0.48	2.31	0.00	0.40	0.00	1.54	1.04
4.00	7.50	6.30	0.52	0.08	0.00	1.77	0.07	3.65	2.16	1.06	0.47	2.13	2.67	0.60	0.00	1.99	3.03	1.71	0.61	0.02	0.25	0.02
5.00	7.50	6.30	2.05	0.00	1.81	3.44	1.57	4.73	4.69	1.33	1.53	2.39	0.57	1.12	0.00	0.00	0.00	0.00	1.79	0.00	0.49	1.71
6.00	7.50	6.30	1.32	0.47	1.00	0.72	0.00	0.93	2.77	1.18	1.00	0.66	1.59	0.00	0.00	0.99	0.15	1.91	2.31	0.85	0.49	3.31
7.00	7.50	6.30	0.29	0.21	6.43	0.00	0.49	3.52	4.80	0.49	1.15	2.30	1.63	0.00	0.00	0.00	3.54	3.64	3.30	0.00	0.00	3.30
8.00	7.50	6.30	0.97	0.00	5.69	4.36	1.25	0.54	3.04	1.57	0.02	0.00	0.00	0.67	0.00	3.63	3.90	2.90	3.14	1.97	1.27	3.30
9.00	7.50	6.30	2.12	0.26	3.66	2.06	0.49	0.62	0.75	4.55	2.85	1.64	0.67	0.74	0.00	1.40	3.84	3.90	1.63	0.00	2.71	3.18
10.00	7.49	6.30	0.85	0.57	2.06	1.05	0.00	4.45	2.04	0.00	0.64	3.87	1.66	1.20	0.00	1.73	3.93	3.90	0.74	0.00	3.34	2.79
11.00	7.50	6.30	0.12	0.20	2.57	2.04	0.41	4.52	3.16	0.49	0.11	1.37	1.71	0.98	0.00	0.00	3.89	2.26	0.00	0.99	2.13	3.30
12.00	7.50	6.30	1.10	0.00	1.52	2.34	0.00	4.75	3.37	0.74	0.92	0.51	0.34	0.00	0.00	0.27	3.91	0.62	1.40	0.22	3.31	3.31
13.00	7.50	6.30	2.74	2.79	5.70	3.44	0.99	2.64	0.15	0.49	2.00	0.00	1.86	0.00	0.00	0.00	3.91	3.90	0.01	1.66	3.30	3.24
14.00	7.50	6.30	0.97	1.05	3.12	2.97	0.00	2.32	0.49	1.54	1.20	0.49	0.71	0.62	0.00	1.73	3.71	1.59	2.50	1.17	3.30	3.18
15.00	7.50	6.30	0.02	0.00	5.48	3.36	0.92	4.80	3.14	0.27	0.49	0.04	0.64	3.27	0.00	3.54	3.90	2.94	0.02	0.00	3.31	3.31
16.00	7.50	6.30	0.48	1.71	1.97	2.70	0.49	4.79	2.24	2.24	0.74	1.25	3.47	0.99	2.08	0.20	3.90	1.31	0.67	0.26	3.30	3.30
17.00	7.50	6.30	1.27	0.00	3.13	0.49	0.00	4.80	0.06	2.23	0.95	2.30	4.18	0.00	0.00	0.47	3.90	3.90	2.07	0.27	3.30	3.30
18.00	7.50	6.30	0.35	0.53	1.71	1.92	0.48	2.91	4.47	1.11	0.27	0.18	1.94	0.95	0.00	0.67	3.80	1.84	0.00	0.00	3.29	3.30
19.00	7.49	6.30	0.12	0.00	0.49	3.36	0.99	1.86	4.46	0.14	2.58	2.11	0.48	0.08	0.00	2.80	3.37	1.58	0.29	0.18	3.31	3.30
20.00	7.50	6.30	0.27	0.01	0.61	3.63	0.00	1.05	1.27	2.13	2.97	0.02	1.88	0.24	3.39	2.40	3.74	2.17	0.77	0.00	3.31	3.23
21.00	7.50	6.30	0.00	0.00	4.66	1.13	0.00	5.89	2.59	2.18	3.53	3.40	2.39	0.06	0.84	1.83	3.51	2.07	0.08	0.08	3.19	2.85
22.00	7.50	6.30	2.50	0.00	1.65	2.84	0.99	4.40	1.41	1.54	2.89	1.24	1.93	0.49	0.71	2.01	3.90	2.39	0.09	0.08	2.34	3.30
23.00	7.50	6.30	1.11	1.34	3.69	1.75	1.57	3.00	1.46	1.30	0.84	4.95	4.18	0.51	0.00	2.24	3.85	0.00	0.00	0.00	0.00	3.24
24.00	7.50	6.30	0.00	0.02	0.04	0.00	5.26	4.62	0.08	2.92	0.00	4.72	2.38	0.84	0.00	0.00	3.05	0.00	0.25	3.47	0.00	3.21
25.00	7.50	6.30	0.00	1.18	6.83	0.22	0.06	4.86	2.36	1.58	1.88	4.44	0.68	0.94	0.00	2.51	3.93	0.99	1.10	0.06	0.00	3.34
26.00	7.50	6.30	1.02	0.49	2.43	1.04	2.05	0.94	3.10	1.83	2.14	1.75	2.04	1.00	0.00	3.00	3.89	0.00	2.30	0.00	0.49	1.12
27.00	7.50	6.30	1.30	0.11	1.75	2.83	0.00	4.79	1.61	3.40	0.98	3.72	1.65	1.50	0.53	0.11	3.80	0.99	0.00	0.00	1.61	0.00
28.00	7.49	6.30	2.05	0.00	3.99	3.85	0.00	3.69	0.00	1.64	1.54	0.00	3.01	0.14	0.00	0.52	3.90	0.00	0.01	0.00	3.31	0.00
29.00	7.50	6.30	0.57	1.71	3.31	2.74	0.24	3.51	0.00	0.00	0.92	1.75	1.86	0.02	0.00	3.90	3.90	0.93	0.05	0.00	3.30	2.13
30.00	7.50	6.30	0.00	1.00	2.28	3.65	0.00	3.76	1.80	0.86	0.05	2.50	2.43	1.39	0.01	1.27	3.74	0.00	2.04	0.00	3.09	3.29
31.00	7.50	6.30	0.02	0.24	3.54	3.92	0.00	4.56	2.11	1.32	0.77	0.85	3.49	0.99	0.54	2.25	0.00	0.00	0.04	0.00	3.16	3.31
32.00	7.50	6.30	0.00	0.22	3.52	5.70	1.95	4.79	4.09	1.74	0.49	0.33	3.39	0.55	0.49	0.00	0.46	0.02	0.34	0.00	2.64	3.30
33.00	7.50	6.30	0.49	2.18	5.70	0.98	0.49	1.83	2.77	1.59	4.88	3.52	0.13	0.02	0.12	0.00	3.90	0.01	1.79	0.00	3.29	3.30
34.00	7.50	6.30	3.57	1.52	5.39	0.49	0.00	4.25	2.96	3.13	2.81	1.95	1.20	1.27	0.00	0.00	3.90	0.00	0.00	0.00	2.77	0.54
35.00	7.50	6.30	1.42	1.22	1.21	0.00	0.00	2.52	3.93	4.36	1.50	1.06	1.63	2.96	0.00	3.34	3.90	1.59	0.00	0.85	0.00	0.00
36.00	7.50	6.30	5.75	2.00	5.70	2.26	0.00	3.06	3.70	0.64	4.35	4.76	0.04	0.26	0.00	0.00	3.90	2.33	0.00	1.99	0.00	0.00
37.00	7.49	6.30	0.69	0.05	2.03	1.34	0.00	0.00	2.05	1.88	1.07	2.76	4.23	0.00	0.00	3.04	3.91	1.98	2.52	2.98	0.00	0.00
38.00	7.50	6.30	0.07	0.07	1.80	3.56	0.49	1.87	2.26	0.52	0.98	2.97	1.67	0.00	0.00	1.06	3.36	0.69	1.19	0.97	1.59	1.38
39.00	7.50	6.30	0.00	1.57	5.09	5.37	0.00	1.27	1.87	4.73	0.00	2.98	0.95	1.64	0.00	0.00	3.90	0.00	0.00	0.00	0.71	0.00
40.00	7.50	6.30	0.00	1.64	2.77	3.67	0.25	4.46	1.22	2.65	1.58	3.44	1.06	0.00	0.00	2.21	2.51	0.00	0.00	1.38	3.29	0.51
41.00	7.50	6.30	0.00	0.45	0.61	0.00	0.61	4.30	2.86	4.70	1.65	2.56	1.20	0.00	0.00	1.47	2.17	1.53	1.52	0.07	3.07	0.38
42.00	7.50	6.30	1.15	0.49	0.00	2.34	0.73	2.84	0.55	1.66	2.33	0.54	0.89	0.00	0.00	3.73	2.07	0.99	3.78	0.00	1.81	1.87
43.00	7.50	6.30	0.00	0.55	5.32	0.00	0.09	4.23	0.00	0.49	0.00	0.49	0.40	1.18	0.06	0.00	3.91	0.00	2.38	0.00	3.27	1.22
44.00	7.50	6.30	0.12	0.45	2.40	0.00	2.41	1.08	1.39	4.25	0.09	1.99	0.55	0.00	1.48	0.99	3.87	0.49	2.44	0.00	0.86	3.00
45.00	7.50	6.30	0.00	0.79	2.98	0.49	0.98	3.65	2.06	1.31	0.00	2.21	1.79	1.18	0.14	3.20	1.46	4.45	3.09	0.75	3.18	2.59
46.00	7.49	6.30	1.38	0.00	2.78	0.86	0.00	4.38	4.80	0.00	0.66	1.48	0.62	0.07	0.00	0.92	0.49	0.44	0.37	1.07	2.91	0.38
47.00	7.50	6.30	3.46	1.02	0.00	0.49	2.00	2.12	4.79	1.85	2.60	2.38	0.00	0.00	0.92	3.72	1.02	2.20	0.52	0.59	3.39	3.13
48.00	7.50	6.30	1.77	1.28	0.32	4.99	0.49	4.71	3.34	1.20	3.91	0.38	0.47	1.08	0.00	0.57	3.87	3.90	0.02	0.00	3.30	3.27
49.00	7.50	6.30	0.00	0.00	1.01	2.56	0.00	1.47	1.28	2.98	2.53	2.70	0.77	0.00	1.08	0.77	3.92	3.20	3.24	2.87	1.57	3.12
50.00	7.50	6.30	1.71	0.06	1.64	2.76	0.99	1.67	3.57	0.58	1.27	0.99	0.00	0.00	0.14	1.66	2.84	3.18	2.20	0.67	0.40	3.30
51.00	7.50	6.30	1.22	0.11	4.78	0.95	1.99	5.16	3.67	2.45	0.95	0.99	1.64	0.46	0.29	1.59	2.16	2.93	0.95	1.19	2.64	2.56
52.00	7.50	6.30	0.00	1.21	5.64	0.00	0.27	5.02	4.79	0.15	0.00	1.21	4.22	4.50	0.00	2.26	3.92	2.28	1.25	0.16	3.27	3.67
53.00	7.50	6.30	0.29	0.24	1.10	1.48	1.72	3.74	4.80	2.81	0.20	1.65	1.12	0.13	0.00	0.07	3.53	1.81	2.01	0.00	2.56	1.20
54.00	7.50	6.30	0.07	4.02	3.21	4.45	2.20	4.80	4.80	0.97	1.18	2.19	2.97	0.00	0.00	0.00	3.90	0.66	0.00	0.86	1.98	2.79
55.00	7.49	6.30	0.86	0.00	5.51	2.05	0.99	4.79	4.13	2.39	0.66	0.39	3.93	0.75	0.00	1.78	2.44	2.57	1.02	0.05	2.78	1.92
56.00	7.50	6.30	0.85	1.20	5.88	1.87	0.00	4.72	1.86	3.36	0.62	0.00	0.00	0.00	0.00	0.49	3.21	3.89	1.59	0.40	3.30	4.20
57.00	7.50	6.30	0.85	1.18	3.91	1.32	0.00	4.88	4.03	2.54	1.55	3.09	1.20	0.07	0.00	0.00	3.90	3.06	3.07	0.04	1.51	2.01
58.00	7.50	6.30	0.28	3.76	3.01	2.68	0.00	4.24	1.30	3.53	0.21	2.67	2.40	0.92	0.00	0.45	3.91	0.00	0.80	0.09	1.06	1.48
59.00	7.50	6.30	0.00	1.40	4.12	0.92	0.00	2.59	0.00	4.70	0.00	4.38	0.42	0.21	0.00	1.41	3.90	0.74	2.30	1.54	2.14	3.31
60.00	7.50	6.30	2.03	2.11	2.38	0.84	1.05	4.19	4.07	2.41	2.39	0.28	0.72	0.62	0.00	1.13	3.77	1.31	2.18	0.00	1.13	3.27
61.00	7.50	6.30	0.35	0.00	5.33	2.21	0.21	2.87	4.56	3.00	0.24	3.03	2.77	0.05	0.46	2.01	3.91	0.62	0.00	0.37	2.77	2.32
62.00	7.50	6.30	0.00	0.00	5.59	1.54	0.00	2.07	4.42	3.07	0.00	0.00	4.16	1.37	0.99	4.10	3.73	2.52	0.15	0.00	1.24	3.30
63.00	7.50	6.30	0.00	1.20	3.26	5.69	1.37	0.78	2.63	0.08	0.00	2.18	4.23	0.00	1.81	1.93	3.90	3.84	0.78	0.49	2.85	2.86
64.00	7.49	6.30	0.98	0.51	6.47	0.60	0.00	4.63	1.77	0.67	0.73	0.80	0.21	0.01	0.02	0.79	3.87	1.15	0.62	0.01	3.31	3.62
65.00	7.50	6.30	0.58	1.11	5.28	0.49	0.00	4.79	1.19	0.98	0.41	1.81	2.52	0.49	0.00	1.30	3.89	0.74	0.75	0.00	3.30	3.01
66.00	7.50	6.30	3.59	0.52	1.73	0.49	0.19	3.33	1.38	2.98	2.72	3.90	2.59	1.98	0.00	0.86	1.18	1.53	0.78	1.58	1.32	3.32
67.00	7.50	6.30	2.27	0.67	5.68	4.27	1.18	4.79	4.36	1.37	1.75	3.71	0.04	0.34	0.00	0.00	4.43	3.79	1.83	0.28	1.19	1.37
68.00	7.50	6.30	1.18	0.00	2.07	0.00	0.59	4.80	2.43	3.64	0.94	2.37	2.57	0.58	0.88	2.32	1.79	1.66	0.07	1.21	1.19	3.70
69.00	7.50	6.30	0.28	1.33	2.41	1.74	0.49	3.03	1.01	2.12	0.91	3.23	4.43	0.16	1.31	2.50	3.91	2.24	0.00	0.72	0.99	2.91
70.00	7.50	6.30	0.08	2.16	4.62	0.47	0.00	2.28	4.53	3.85	2.01	4.49	3.51	0.64	0.49	0.00	3.83	1.05	0.04	0.29	2.65	1.86
71.00	7.50	6.30	1.01	1.55	1.30	2.52	1.34	3.72	3.11	1.99	2.81	4.16	0.05	0.15	0.00	0.99	3.83	0.31	2.83	0.01	1.18	3.03
72.00	7.50	6.30	0.00	1.58	5.83	2.71	0.49	4.59	2.08	0.00	0.00	2.36	0.00	2.25	0.00	2.08	1.50	3.90	1.12	1.46	3.29	1.95
73.00	7.49	6.30	0.57	0.72	4.22	2.31	0.49	2.60	0.49	1.55	0.42	2.34	0.00	3.36	1.48	0.68	2.34	3.90	0.33	0.60	3.30	2.84
74.00	7.50	6.30	0.00	1.77	1.30	0.01	1.38	2.99	2.06	1.31	0.00	3.39	0.00	2.44	0.04	3.89	3.89	1.85	0.49	0.00	3.30	3.30
75.00	7.50	6.29	0.94	1.64	6.28	0.00	0.00	4.79	4.80	0.49	1.27	2.59	0.00	1.81	0.00	1.51	3.91	3.90	0.38	0.07	3.30	2.83
76.00	7.50	6.30	0.53	1.28	4.07	2.70	0.00	2.10	1.55	3.38	0.57	0.97	2.97	0.28	0.00	1.51	3.89	0.78	1.35	1.18	1.73	3.31
