Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.391s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	7.47	7.17	6.26	2.33	0.89	0.05	0.00	0.05	0.45	0.00	0.00	0.00	3.58	1.19	2.61	1.22	1.85	0.06	0.00	0.00	1.50	1.87
3.00	7.50	7.20	6.30	1.84	4.60	0.00	0.37	0.02	1.06	3.56	0.65	0.13	2.65	0.31	1.55	0.00	3.31	0.00	1.47	0.04	0.00	0.49
4.00	7.50	7.21	6.30	1.02	5.99	0.04	2.37	0.64	4.62	5.11	3.86	1.10	2.20	4.11	1.84	1.45	0.65	0.00	3.05	0.21	2.11	0.09
5.00	7.50	7.20	6.30	0.00	2.56	0.00	0.09	0.06	2.93	0.06	4.46	0.00	1.71	1.24	4.20	0.00	3.30	0.04	3.10	0.00	0.00	0.00
6.00	7.50	7.21	6.30	0.00	1.30	0.00	0.00	0.00	4.05	4.58	5.09	1.26	2.66	0.04	4.20	0.22	3.90	0.00	3.30	0.78	1.73	3.07
7.00	7.50	7.20	6.30	0.47	3.73	0.00	1.53	0.00	5.10	5.09	4.91	0.81	4.80	1.17	4.17	0.00	3.89	0.00	3.19	0.47	2.32	1.86
8.00	7.50	7.20	6.30	4.58	1.45	1.17	1.04	1.15	5.11	4.83	1.08	0.12	4.82	0.00	4.23	0.48	3.91	0.21	2.99	0.02	0.67	0.00
9.00	7.50	7.21	6.30	3.16	0.01	0.45	0.88	0.00	5.10	0.82	3.65	1.07	4.79	0.04	4.20	1.92	3.91	0.00	2.37	0.69	1.48	0.49
10.00	7.49	7.20	6.30	4.29	5.31	1.08	0.00	1.15	2.28	1.19	2.98	0.00	4.80	0.69	4.19	1.17	3.90	0.00	3.04	0.00	1.55	0.49
11.00	7.50	7.21	6.30	0.00	5.99	0.13	0.16	0.18	4.18	0.00	3.50	0.40	4.77	0.07	4.19	0.20	3.66	0.00	2.85	0.25	0.16	0.00
12.00	7.50	7.20	6.30	2.74	5.38	0.25	0.01	0.31	1.31	4.95	2.61	0.00	1.25	0.01	4.20	0.06	3.16	0.00	2.89	0.00	0.11	0.37
13.00	7.50	7.20	6.30	3.31	4.55	2.83	0.01	0.00	5.86	5.09	4.91	0.00	1.53	0.20	4.19	0.00	3.90	0.00	3.25	0.00	1.51	0.73
14.00	7.50	7.21	6.30	4.96	5.99	0.33	1.21	0.60	4.25	5.11	0.06	0.00	1.58	0.00	3.94	0.00	3.79	0.00	3.34	0.00	2.04	0.37
15.00	7.50	7.20	6.30	1.57	2.98	0.00	0.01	0.00	2.99	4.78	0.49	0.61	4.17	2.43	4.18	0.79	3.45	0.78	3.04	0.41	0.60	1.67
16.00	7.50	7.21	6.30	0.00	5.48	0.00	0.41	0.00	0.00	5.12	2.86	0.00	0.00	2.25	4.22	0.00	3.90	0.00	1.06	0.00	0.00	2.11
17.00	7.50	7.20	6.30	1.08	1.77	0.00	1.51	0.00	3.50	3.52	0.01	0.00	0.00	1.93	4.20	0.00	2.48	0.00	0.45	0.00	0.00	2.11
18.00	7.50	7.21	6.30	6.01	5.92	0.00	0.33	0.00	4.55	2.27	4.17	0.00	0.00	0.78	4.19	0.01	3.64	0.00	0.49	0.00	1.28	2.08
19.00	7.49	7.20	6.30	2.37	3.74	0.00	0.07	0.00	3.93	0.00	4.91	0.00	0.00	0.07	4.20	0.00	3.40	0.00	1.58	0.00	0.00	2.10
20.00	7.50	7.20	6.30	0.07	5.39	0.00	0.25	0.00	2.77	0.99	1.80	0.00	5.39	1.32	4.18	0.82	3.21	0.24	2.25	0.00	1.78	2.07
21.00	7.50	7.21	6.30	0.00	6.01	0.09	0.60	0.00	3.20	0.00	5.35	0.00	2.21	0.01	4.23	0.00	3.91	0.60	3.09	0.00	0.40	2.12
22.00	7.50	7.20	6.30	0.00	1.80	0.00	0.01	0.00	5.10	5.96	4.03	0.00	4.79	0.04	4.19	0.00	3.84	0.00	3.31	0.00	0.00	2.10
23.00	7.50	7.21	6.30	0.00	0.65	0.00	0.20	0.00	4.90	5.09	4.32	0.00	4.80	0.00	4.20	0.00	3.85	0.00	3.03	0.00	0.00	2.11
24.00	7.50	7.20	6.30	0.00	1.05	0.00	0.39	0.00	5.10	5.10	4.99	0.00	4.17	0.00	4.19	0.00	3.91	0.00	3.29	0.00	0.00	2.10
25.00	7.50	7.20	6.30	0.00	6.05	0.00	0.95	0.00	5.10	5.10	5.12	0.00	0.00	0.00	4.20	0.00	3.90	0.00	3.31	0.00	0.00	2.10
26.00	7.50	7.21	6.30	0.00	5.77	0.00	1.01	0.00	3.97	5.11	5.03	0.00	0.00	0.00	4.20	0.00	2.36	0.00	3.30	0.00	0.00	2.07
27.00	7.50	7.20	6.30	0.00	5.28	0.00	1.31	0.00	4.30	5.09	5.03	0.00	0.99	0.00	4.19	0.00	1.37	0.41	3.30	0.09	0.00	2.10
28.00	7.49	7.21	6.30	1.90	3.66	0.00	3.13	1.26	2.39	0.79	4.16	0.00	1.42	2.07	4.20	0.00	2.79	1.55	3.01	0.01	0.00	2.06
29.00	7.50	7.20	6.30	6.01	5.79	0.27	0.95	0.00	4.33	0.00	4.89	0.00	0.49	1.93	3.52	0.97	2.25	0.00	1.46	0.00	0.35	1.92
30.00	7.50	7.20	6.30	5.63	4.70	0.00	1.45	0.00	4.44	0.00	5.05	0.00	0.00	0.01	4.19	0.00	2.76	0.00	1.46	0.00	0.00	2.08
31.00	7.50	7.21	6.30	0.68	3.90	0.00	0.01	0.00	5.11	0.00	5.10	0.00	0.00	2.66	4.20	0.00	3.91	0.00	3.26	0.00	0.00	2.11
32.00	7.50	7.20	6.30	0.00	4.63	0.00	1.00	0.00	0.86	0.00	4.88	0.00	0.00	1.01	4.20	1.10	3.90	0.00	2.48	0.00	0.82	2.10
33.00	7.50	7.21	6.30	0.00	6.01	0.00	0.00	0.00	5.10	0.00	3.91	0.00	0.00	0.00	4.20	3.90	3.90	0.00	3.31	0.00	3.00	2.11
34.00	7.50	7.20	6.30	4.38	4.49	0.00	3.29	0.00	3.05	0.00	5.10	0.00	3.43	0.59	4.19	0.98	3.90	0.00	3.30	0.00	0.85	1.80
35.00	7.50	7.21	6.30	2.43	1.95	0.00	0.01	0.65	3.44	1.73	1.40	0.00	4.62	0.53	4.19	0.00	3.47	0.00	0.58	0.00	0.00	1.85
