Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.802s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	8.09	6.85	6.55	0.00	4.60	0.11	2.94	1.33	0.00	0.48	0.00	0.00	0.99	1.41	0.51	0.39	0.11	0.45	0.61	1.57
3.00	8.10	6.90	6.59	0.60	5.50	1.95	6.14	4.72	0.87	2.73	0.00	3.33	1.24	4.25	2.27	0.66	2.77	2.47	2.00	1.59
4.00	8.10	6.90	6.61	0.00	2.03	0.44	4.90	0.07	4.95	2.30	1.02	3.09	2.50	3.59	0.00	0.51	1.17	0.49	2.10	1.64
5.00	8.10	6.90	6.59	0.27	3.94	0.77	5.29	0.00	0.99	4.10	0.00	0.18	3.67	4.19	3.29	0.00	3.72	0.00	2.00	2.11
6.00	8.10	6.90	6.61	0.00	6.61	0.01	6.30	3.27	5.16	5.72	0.00	2.84	3.97	4.50	3.97	0.60	3.85	1.81	2.10	2.10
7.00	8.10	6.90	6.59	0.00	6.59	0.00	6.30	5.99	5.98	3.90	2.97	3.11	0.37	4.46	3.52	0.33	3.90	3.04	1.88	2.10
8.00	8.09	6.90	6.61	1.94	4.12	0.00	4.80	3.12	5.66	0.31	0.00	3.23	1.14	4.00	1.30	0.00	2.13	1.51	0.24	1.57
9.00	8.10	6.90	6.59	0.00	2.19	0.00	4.23	4.45	5.77	6.09	2.26	4.22	0.49	1.90	1.22	0.01	3.98	1.79	1.02	2.23
10.00	8.10	6.90	6.61	0.08	2.47	0.99	2.32	4.23	5.41	5.63	4.31	4.29	0.72	1.90	0.00	0.77	3.90	3.60	2.59	1.86
11.00	8.10	6.90	6.59	0.07	5.43	0.80	5.78	5.08	4.83	3.60	1.53	2.68	3.19	1.27	0.00	0.54	3.14	2.97	1.75	2.11
12.00	8.10	6.90	6.61	0.28	3.94	0.16	6.30	5.99	3.96	3.65	0.00	3.29	2.70	3.90	2.41	0.01	3.50	2.90	0.00	2.10
13.00	8.10	6.90	6.59	0.78	5.53	0.00	6.30	6.01	5.62	0.53	1.78	3.30	4.47	0.02	2.58	0.39	3.45	2.67	0.99	2.10
14.00	8.09	6.90	6.61	0.86	6.34	0.93	0.45	6.01	4.24	1.77	0.49	2.39	0.91	3.49	0.00	0.00	2.72	2.24	0.49	0.61
15.00	8.10	6.90	6.59	0.15	6.56	2.11	0.00	5.00	3.91	2.37	1.73	4.17	0.00	4.50	1.48	0.00	2.76	3.52	0.00	1.84
16.00	8.10	6.90	6.59	0.49	6.59	0.00	5.85	5.99	1.26	1.86	0.99	4.10	5.03	4.49	1.51	0.00	1.15	3.30	2.98	2.10
17.00	8.10	6.89	6.61	0.49	6.61	1.11	6.30	5.99	1.65	2.45	0.00	0.37	0.05	4.51	1.33	0.00	3.44	2.83	2.11	1.98
18.00	8.10	6.90	6.59	0.00	5.25	0.00	6.24	6.01	5.64	5.70	0.00	1.98	0.49	4.35	0.73	0.74	2.80	3.51	2.10	2.08
19.00	8.10	6.90	6.61	0.06	6.62	0.87	0.00	5.99	5.68	1.61	0.26	2.33	1.53	1.13	0.32	0.65	3.56	3.70	2.10	2.08
20.00	8.09	6.90	6.59	0.00	6.61	0.49	3.26	4.82	5.72	2.20	2.46	2.11	1.15	3.98	2.46	1.30	3.90	3.00	2.10	1.77
21.00	8.10	6.90	6.61	0.27	4.00	0.00	1.72	0.00	5.69	4.38	1.05	0.65	2.83	4.12	1.71	1.60	3.57	3.27	2.11	2.08
22.00	8.10	6.90	6.59	0.00	6.59	0.00	0.99	5.96	5.95	4.06	5.03	2.89	0.00	4.53	2.48	0.00	3.90	3.59	2.10	1.63
23.00	8.10	6.90	6.61	1.31	2.91	0.00	6.51	4.76	3.01	2.84	1.39	3.72	0.00	4.39	2.56	0.47	1.08	1.21	2.10	1.95
24.00	8.10	6.90	6.59	0.00	3.89	1.04	2.31	5.35	1.64	6.50	0.65	0.53	1.10	4.51	0.65	2.05	2.36	3.14	2.11	2.10
25.00	8.10	6.90	6.61	0.00	5.82	0.00	0.00	5.99	2.01	2.96	0.67	3.32	0.49	3.53	3.27	3.39	3.91	2.81	2.10	1.85
