Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.153s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	7.80	7.17	1.15	3.69	1.02	2.66	4.33	3.31	0.00	2.84	0.00	0.35	1.21	0.06	2.72	3.43	2.67
3.00	7.80	7.20	0.35	4.51	2.33	1.54	4.38	3.33	0.86	3.99	0.33	4.20	0.84	1.81	3.85	3.05	3.05
4.00	7.81	7.21	0.00	6.01	0.15	4.00	1.25	6.01	0.00	5.09	2.34	4.50	4.76	1.21	3.90	3.60	3.30
5.00	7.80	7.20	0.00	0.01	0.41	4.30	5.81	3.00	0.35	0.52	1.39	4.50	2.05	1.50	3.89	3.59	2.47
6.00	7.80	7.21	0.00	3.16	2.18	1.90	4.51	5.97	1.79	0.11	2.64	4.42	0.49	3.83	3.91	3.60	3.31
7.00	7.81	7.20	0.00	6.01	0.45	0.71	4.11	5.99	0.41	0.49	0.00	4.38	0.00	4.19	3.91	3.60	3.30
8.00	7.80	7.20	6.37	5.96	0.45	3.24	4.71	5.72	0.41	2.50	0.00	4.38	1.40	3.80	2.43	3.59	3.27
9.00	7.80	7.21	3.86	3.67	0.99	6.04	6.01	5.90	0.72	1.47	0.49	4.25	2.11	1.33	3.05	3.49	3.32
10.00	7.81	7.20	5.75	1.18	2.33	6.01	5.83	6.01	1.95	0.00	0.51	3.33	2.87	2.24	3.90	3.53	3.19
11.00	7.80	7.21	3.26	0.19	0.00	4.91	3.38	4.96	0.00	2.73	0.53	3.85	0.71	1.78	3.90	3.52	3.31
12.00	7.81	7.20	0.00	0.00	0.02	3.23	5.28	3.89	0.01	5.09	0.00	4.50	4.07	0.28	3.90	3.60	3.30
13.00	7.80	7.20	1.34	0.00	1.77	5.63	5.44	6.26	0.53	2.32	0.49	3.42	1.17	1.53	3.91	3.60	3.30
14.00	7.80	7.21	1.30	0.00	3.46	5.98	3.29	4.73	2.00	0.00	0.00	1.04	3.43	1.40	3.90	3.60	3.30
15.00	7.81	7.20	0.00	2.43	4.11	5.97	4.36	4.76	0.00	0.77	0.00	1.39	4.44	3.80	3.89	3.59	3.31
16.00	7.80	7.21	2.14	2.90	0.54	1.98	0.49	5.89	0.21	1.20	3.45	1.77	3.63	1.31	3.05	3.60	3.13
17.00	7.80	7.20	3.43	2.27	0.97	5.85	5.00	2.68	0.00	4.84	1.38	2.76	3.07	4.16	2.47	3.60	3.11
