Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.159s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	7.48	3.10	0.34	0.00	0.01	0.72	0.44	0.19	0.00	1.64	1.08	1.58	0.37	0.01	0.00	0.71	0.45
3.00	7.50	3.70	0.00	0.00	0.00	0.06	1.91	0.07	1.73	2.54	1.59	2.27	1.20	0.11	0.42	0.00	0.41
4.00	7.50	0.84	3.42	0.00	0.05	0.75	2.64	0.11	4.43	4.95	3.31	4.40	3.07	0.14	0.57	2.12	0.06
5.00	7.50	1.42	3.92	1.21	0.00	0.04	5.04	0.00	4.79	0.68	0.04	3.74	1.17	0.00	0.28	1.10	0.00
6.00	7.50	6.61	1.22	1.27	0.84	0.00	2.60	0.00	4.04	0.79	4.10	3.67	2.73	0.35	0.87	0.20	0.15
7.00	7.50	2.23	1.86	1.80	0.00	0.49	5.23	0.00	2.38	1.48	0.65	3.53	1.88	0.74	0.68	0.28	0.37
8.00	7.50	2.89	5.13	1.72	1.20	0.00	4.65	0.00	4.11	0.58	3.99	4.17	1.95	0.29	0.16	1.44	0.14
9.00	7.50	1.85	3.32	1.46	0.00	0.00	2.56	0.00	4.49	3.45	3.77	3.24	1.02	0.88	0.47	0.64	0.41
10.00	7.49	0.78	4.96	0.51	0.46	0.00	2.18	0.01	3.76	2.84	4.03	4.36	2.83	0.16	0.00	0.31	0.08
11.00	7.50	2.19	6.83	0.49	0.00	0.81	5.71	0.00	5.41	1.32	5.31	3.36	1.31	0.68	0.66	1.70	0.35
12.00	7.50	5.22	6.83	0.69	0.00	0.00	5.55	0.00	5.26	0.45	4.78	4.50	0.00	0.19	1.22	1.46	0.08
13.00	7.50	4.12	6.85	0.74	0.00	0.00	5.63	0.00	4.71	1.32	5.11	4.26	0.86	0.37	3.17	0.02	0.15
14.00	7.50	2.72	4.77	1.40	0.11	0.00	5.70	0.00	4.23	0.78	2.37	3.67	0.78	0.00	0.39	0.04	0.00
15.00	7.50	2.03	0.04	0.99	1.11	0.00	5.11	0.00	3.13	0.35	2.59	4.56	3.65	0.00	0.02	2.14	0.01
16.00	7.50	5.69	3.97	1.40	0.00	0.12	5.05	0.00	4.66	0.38	0.93	3.57	3.70	0.80	0.12	2.59	0.40
17.00	7.50	1.42	1.20	0.00	1.06	1.26	2.03	0.00	2.99	0.48	3.20	4.10	3.36	0.00	0.49	0.99	0.54
18.00	7.50	2.38	2.60	0.21	0.00	0.01	6.01	0.00	2.76	1.59	5.55	3.77	3.85	0.00	0.00	0.16	1.66
19.00	7.49	7.56	0.82	2.53	3.33	0.00	5.70	1.32	2.86	0.00	4.51	4.50	3.80	0.00	0.00	1.65	1.77
20.00	7.50	5.10	5.36	1.01	0.24	0.00	4.25	0.14	5.29	0.80	1.32	3.27	3.11	0.00	0.72	0.13	1.22
21.00	7.50	0.59	3.82	0.00	0.00	0.99	3.67	0.09	1.77	0.51	3.72	1.57	1.66	0.00	0.29	0.00	0.04
22.00	7.50	3.29	0.00	2.97	0.99	2.68	5.39	0.40	2.45	0.67	3.57	3.86	0.93	0.00	1.10	1.50	0.55
23.00	7.50	2.83	2.53	1.71	0.00	0.00	5.45	0.93	3.99	1.37	1.71	4.58	2.19	0.00	1.06	2.73	1.51
24.00	7.50	4.35	4.80	0.74	0.00	0.46	5.63	0.00	2.08	0.80	1.53	4.50	3.16	0.00	0.00	2.96	0.68
25.00	7.50	2.30	4.96	0.49	0.00	0.00	5.41	0.00	5.23	0.00	5.04	2.97	3.34	0.75	0.44	2.41	0.33
26.00	7.50	1.65	6.22	0.53	0.58	1.32	5.62	0.00	2.41	1.60	4.57	4.43	1.12	0.00	2.66	1.83	0.00
27.00	7.50	3.94	6.56	1.83	0.86	0.28	5.70	1.54	2.59	1.13	2.85	4.50	1.99	0.00	0.49	0.67	0.57
28.00	7.49	4.33	6.63	0.00	0.00	0.02	5.70	0.89	2.97	0.06	4.86	4.50	3.17	0.00	1.90	2.19	1.33
29.00	7.50	4.40	1.20	0.18	0.08	0.25	5.03	0.07	4.50	0.00	5.05	4.29	1.35	0.00	2.99	2.64	0.60
30.00	7.50	5.26	5.35	1.30	0.00	0.26	4.97	1.27	4.10	1.53	4.92	4.50	0.68	1.08	2.52	2.36	0.57
31.00	7.50	7.21	3.79	0.00	0.00	0.00	1.34	0.00	5.26	5.56	5.03	2.04	2.77	0.00	0.68	0.64	0.00
32.00	7.50	4.60	3.04	1.21	1.67	0.00	5.59	0.00	3.98	4.30	4.60	4.97	1.92	0.00	0.29	2.31	0.00
33.00	7.50	0.00	3.25	0.00	0.00	0.00	5.57	0.00	3.86	0.15	5.41	4.50	4.92	0.00	3.76	0.27	0.00
34.00	7.50	0.45	4.64	1.42	1.40	0.54	5.62	0.00	2.31	1.47	3.54	4.50	3.57	0.48	2.87	0.81	2.53
35.00	7.50	1.92	4.06	0.49	0.42	0.00	4.89	0.00	3.14	0.00	3.18	3.32	3.91	0.64	0.31	1.63	0.29
36.00	7.50	2.67	5.36	1.42	0.00	0.00	4.15	0.00	3.06	0.00	2.39	4.27	3.01	0.00	0.00	2.73	0.00
37.00	7.49	3.50	1.47	0.49	1.99	0.01	2.52	0.39	4.29	0.00	1.51	3.25	1.55	2.04	1.22	1.00	0.95
38.00	7.50	2.99	0.84	1.77	2.52	0.65	3.34	0.48	4.76	0.01	5.19	4.11	2.25	0.97	0.00	1.25	0.61
39.00	7.50	4.82	4.17	1.07	1.04	0.01	5.71	0.00	1.72	0.85	4.32	4.51	0.46	0.00	3.23	0.59	1.19
40.00	7.50	0.98	7.14	0.20	0.02	0.06	5.23	0.00	3.25	0.64	5.39	3.60	2.61	0.02	2.21	0.02	1.31
41.00	7.50	0.12	4.63	0.00	0.00	0.62	3.65	0.65	5.18	2.94	5.24	5.26	2.85	2.23	0.01	0.12	0.93
42.00	7.50	0.87	6.90	0.00	0.00	0.16	2.03	1.07	1.67	2.53	5.41	4.50	1.95	1.48	1.26	2.01	0.68
43.00	7.50	4.05	6.82	1.74	0.00	0.31	4.92	0.24	0.49	1.42	5.10	4.50	1.13	0.18	0.16	1.72	0.08
44.00	7.50	1.92	1.94	0.00	0.49	0.05	5.70	0.00	3.26	0.00	1.32	4.50	2.96	0.89	0.42	3.00	0.41
45.00	7.50	6.99	5.20	0.09	0.00	0.00	5.70	0.00	5.39	0.87	1.77	4.50	1.45	1.51	0.00	3.00	1.68
46.00	7.49	2.41	1.98	1.21	1.17	0.13	5.26	0.00	4.16	0.00	3.66	4.50	0.55	0.00	0.93	2.04	0.26
47.00	7.50	0.45	3.07	0.08	1.77	0.00	5.85	0.00	2.19	2.83	2.08	4.51	0.79	0.80	0.04	2.32	1.11
48.00	7.50	3.13	6.78	1.10	0.48	0.75	5.59	0.00	4.17	0.75	4.29	4.46	3.60	0.02	0.00	2.39	0.00
49.00	7.50	5.06	5.36	2.30	0.00	0.04	5.64	0.00	3.06	0.22	3.56	4.51	2.77	1.37	0.01	0.85	0.60
50.00	7.50	6.95	6.63	0.34	0.00	0.28	5.53	0.00	1.46	0.26	4.90	4.50	1.90	0.00	0.74	2.41	0.00
51.00	7.50	5.11	5.16	0.00	0.00	1.84	5.46	0.00	2.58	0.85	4.90	4.49	2.66	0.82	0.45	0.68	0.38
52.00	7.50	0.98	4.43	2.21	1.35	0.57	4.22	0.00	2.30	1.78	3.94	4.36	0.99	0.00	1.59	3.30	1.10
53.00	7.50	0.41	6.43	1.93	1.11	0.24	5.33	0.49	2.18	0.89	3.19	4.26	1.46	0.00	0.45	1.91	0.81
54.00	7.50	5.33	1.90	0.01	0.00	2.50	5.43	0.00	4.49	1.78	3.05	4.50	1.41	0.16	0.00	1.60	0.52
55.00	7.49	7.20	4.45	0.57	0.00	1.18	5.39	0.00	5.16	0.00	1.45	4.51	3.09	2.04	0.73	2.18	0.95
56.00	7.50	3.39	2.07	0.55	0.99	0.00	4.65	0.00	3.01	1.50	1.74	2.96	3.47	0.00	0.91	1.58	0.00
57.00	7.50	2.27	2.13	0.34	0.00	1.21	3.19	0.00	3.90	2.16	4.91	3.98	1.06	0.00	0.65	1.38	0.87
58.00	7.50	1.42	6.51	0.00	0.07	1.11	2.60	1.00	1.80	0.01	2.52	3.54	3.82	0.00	0.00	0.22	0.79
59.00	7.50	1.54	3.39	1.00	0.00	0.13	0.00	0.02	4.53	1.50	2.10	1.00	1.67	0.00	0.04	0.00	0.05
60.00	7.50	1.33	4.10	0.18	2.21	0.01	3.76	0.00	4.13	1.18	2.94	1.68	1.04	0.15	0.72	1.80	0.07
61.00	7.50	3.67	5.75	1.47	0.00	0.00	4.93	0.00	4.79	3.50	4.40	4.96	1.53	0.68	1.59	0.19	0.32
62.00	7.50	0.39	7.25	0.00	0.00	0.00	0.22	0.16	4.60	1.30	3.51	3.56	2.74	0.45	0.00	1.58	0.20
63.00	7.50	1.38	6.89	1.47	0.00	0.05	3.27	0.00	4.97	1.33	4.49	3.80	4.07	0.00	1.18	0.21	0.00
64.00	7.49	4.80	5.29	0.12	0.00	1.07	5.70	0.00	2.67	1.51	4.98	4.50	2.93	1.45	2.14	1.52	0.69
65.00	7.50	4.76	5.33	0.75	0.00	0.49	5.44	0.00	5.39	0.08	5.62	4.37	3.77	1.70	3.30	0.00	0.79
66.00	7.50	5.28	2.48	2.30	0.00	0.55	1.71	0.00	4.68	0.69	4.30	4.00	2.19	0.91	1.21	1.33	0.41
67.00	7.50	0.42	6.90	2.34	0.00	0.00	5.66	0.00	3.53	2.23	4.58	4.50	3.60	0.29	3.14	1.75	0.12
68.00	7.50	2.31	1.15	0.00	0.00	2.23	5.57	0.00	3.94	0.00	4.72	4.42	1.60	0.12	1.48	1.60	0.07
69.00	7.50	3.86	3.86	1.34	3.56	0.04	5.70	0.00	2.78	0.05	4.73	4.51	3.56	0.40	1.61	2.99	0.19
70.00	7.50	3.27	2.57	0.15	1.54	0.09	4.72	0.00	5.39	1.33	4.89	1.88	0.52	0.00	0.99	0.80	0.00
71.00	7.50	5.35	3.59	0.24	0.38	1.44	5.26	0.49	5.09	1.74	4.40	5.23	1.57	0.00	0.51	2.97	0.57
