Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.124s)
CreateVariables () DONE !!!
Creating 18 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	7.76	7.49	1.72	2.14	0.01	0.00	2.23	0.48	0.00	0.00	0.00	2.78	1.12	1.72	0.00	1.25	0.28	0.07
3.00	7.80	7.50	1.22	2.39	0.52	2.18	0.24	2.16	0.33	0.59	0.59	2.08	3.96	4.03	2.04	2.38	2.07	0.28
4.00	7.81	7.50	0.61	0.00	0.00	0.64	3.98	2.53	1.20	0.97	0.11	1.59	3.37	2.72	0.48	1.28	2.06	0.77
5.00	7.80	7.50	3.90	3.67	3.69	1.70	0.21	0.65	1.46	2.64	0.00	2.61	3.20	4.15	1.01	0.75	1.93	0.45
6.00	7.80	7.50	1.34	0.00	4.31	5.48	0.00	4.84	2.07	0.08	0.99	4.17	4.23	3.12	2.45	0.31	1.94	0.19
7.00	7.81	7.50	2.71	1.74	0.00	5.99	0.00	4.03	1.20	1.19	0.00	1.86	4.19	0.00	0.79	1.39	0.67	0.85
8.00	7.80	7.50	2.48	1.72	4.58	3.11	3.09	1.44	2.00	0.91	1.47	1.53	3.36	3.47	0.62	1.34	2.40	0.77
9.00	7.80	7.50	0.00	0.61	4.84	5.05	5.41	0.49	1.41	2.70	3.03	3.56	4.20	4.19	0.00	2.99	1.86	1.80
10.00	7.81	7.49	0.00	0.94	4.17	4.86	2.06	2.43	1.68	2.64	0.04	4.15	3.19	4.15	0.49	3.00	2.39	1.80
11.00	7.80	7.50	0.01	0.00	2.99	3.31	5.70	2.99	0.00	0.99	0.00	2.93	4.19	3.49	0.00	3.00	2.41	1.80
