Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.863s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	9.87	7.49	0.00	2.64	0.00	0.00	0.65	0.00	0.31	0.00	0.00	0.00	0.00	0.00	1.01	0.00	0.00	0.71	1.21	0.00	0.00	0.53	0.00
3.00	9.90	7.50	1.18	3.14	0.49	0.37	0.00	1.97	2.44	0.38	0.37	0.06	1.40	0.44	1.57	1.61	0.79	1.70	0.62	0.00	0.14	1.41	0.16
4.00	9.90	7.50	2.33	2.84	2.99	0.00	0.00	4.30	2.01	2.45	0.77	0.51	0.93	0.05	0.00	0.99	1.90	2.19	1.74	0.62	0.84	0.75	0.37
5.00	9.89	7.50	3.83	1.42	0.65	0.20	1.51	3.76	0.00	0.84	0.00	0.77	4.82	1.41	1.84	0.88	0.58	0.51	3.29	3.03	0.64	0.80	0.31
6.00	9.90	7.50	1.30	5.23	1.80	3.09	2.13	3.14	1.33	0.11	1.40	0.54	1.55	1.73	0.00	2.26	3.66	2.91	3.49	3.26	1.00	1.53	0.21
7.00	9.90	7.50	7.36	5.83	0.44	4.22	0.00	0.00	3.92	2.65	1.18	0.00	1.94	1.84	0.00	0.00	1.83	0.58	2.66	3.09	0.66	1.79	0.01
8.00	9.89	7.50	5.99	2.97	1.73	1.39	1.47	0.54	3.09	1.48	0.49	0.09	1.90	3.07	0.02	2.92	1.61	0.77	3.07	1.80	0.49	2.39	1.04
9.00	9.90	7.50	4.52	5.19	1.17	1.86	1.97	4.38	0.84	2.19	0.00	3.29	4.06	3.14	0.35	2.48	1.55	0.00	3.23	3.91	0.51	2.41	0.73
10.00	9.90	7.49	6.62	4.84	0.00	0.48	0.49	3.17	0.16	1.25	0.99	0.94	4.68	0.49	0.49	0.08	0.85	3.34	3.62	3.33	0.04	0.82	0.22
11.00	9.89	7.50	1.94	3.91	1.14	0.49	3.31	2.77	3.98	0.00	0.94	2.21	2.91	3.60	0.00	0.00	1.73	2.98	3.52	3.30	1.38	2.70	0.06
