Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.609s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	8.94	6.89	0.85	0.55	0.00	0.00	0.00	0.00	1.22	1.42	0.26	0.00	0.66	0.39	0.31	0.48	0.97	0.00	0.00	0.00	0.00
3.00	9.00	6.90	0.74	0.44	4.27	0.91	4.07	0.00	2.20	0.00	3.39	1.31	3.86	2.90	3.65	2.03	0.05	3.69	3.71	0.00	0.06
4.00	9.00	6.90	0.04	0.74	3.77	0.29	1.64	0.68	1.79	1.20	2.46	1.52	4.50	2.85	0.15	0.55	2.00	0.49	2.85	1.93	0.21
5.00	9.01	6.90	1.73	2.10	0.02	0.00	2.38	0.11	1.80	3.60	1.06	3.49	4.51	1.37	2.16	0.60	2.91	2.16	2.18	2.94	0.47
6.00	9.00	6.90	0.08	0.00	0.00	0.00	5.32	1.84	0.22	1.98	0.00	4.79	4.50	4.76	1.88	0.34	0.88	0.48	3.86	3.60	0.00
7.00	9.00	6.90	0.99	1.14	1.87	0.00	4.60	3.27	2.36	3.43	0.49	4.70	4.50	2.21	1.79	1.34	0.71	1.46	1.93	3.21	0.49
8.00	9.00	6.90	0.04	0.99	2.50	0.52	0.00	0.49	0.00	2.18	1.73	4.52	4.50	1.59	3.30	1.59	2.47	0.89	3.38	2.54	0.52
9.00	9.01	6.90	0.14	0.34	0.49	4.35	0.00	0.49	2.93	2.07	0.00	4.50	4.50	0.12	3.86	0.45	3.99	2.84	3.78	1.84	0.01
10.00	9.00	6.90	0.58	0.11	0.00	0.00	0.00	1.91	5.03	3.52	0.00	4.52	4.50	1.32	3.01	0.79	0.54	2.53	0.15	2.78	0.00
11.00	9.00	6.90	0.00	1.55	0.00	0.00	0.00	0.07	4.93	4.59	2.12	2.93	4.51	2.81	1.47	0.00	0.26	3.37	0.61	3.01	0.22
12.00	9.00	6.90	0.86	1.98	0.00	0.00	0.00	0.00	5.08	4.76	3.06	3.58	4.50	2.43	0.88	2.57	1.33	0.47	3.10	3.52	1.22
