Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.632s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	6.57	6.29	6.25	1.31	3.10	0.59	0.00	0.77	1.57	1.04	0.00	0.00	0.06	0.41	0.94	1.00	0.64	0.00	0.48	1.86	0.06	1.84	0.07
3.00	6.59	6.30	6.30	2.98	2.67	2.59	1.74	4.96	0.80	3.82	1.65	0.00	0.47	2.59	2.68	1.26	2.21	1.91	0.73	2.77	1.44	0.84	1.51
4.00	6.61	6.30	6.30	1.34	2.31	4.43	1.67	5.10	3.10	4.32	2.31	0.46	1.06	1.15	3.91	2.20	1.18	1.85	1.42	2.67	1.72	1.25	1.51
5.00	6.59	6.30	6.30	1.97	2.79	1.35	2.79	4.32	4.79	4.82	3.44	0.00	0.00	1.18	0.00	1.44	3.54	2.01	0.47	2.37	1.37	1.21	1.30
6.00	6.61	6.30	6.30	2.89	0.00	4.89	0.00	4.60	4.80	4.79	2.52	0.99	1.32	4.04	3.67	0.00	1.22	2.23	0.07	3.31	1.86	0.20	2.90
7.00	6.59	6.30	6.30	5.04	2.25	5.09	2.24	2.96	4.80	4.80	4.25	0.00	2.17	3.56	3.93	0.69	0.00	0.82	0.00	3.30	3.42	2.70	1.84
8.00	6.61	6.30	6.30	4.93	0.78	3.42	0.82	5.11	3.92	4.79	4.78	0.00	0.33	4.05	1.14	3.91	1.38	2.54	1.34	3.30	2.39	1.99	0.00
9.00	6.59	6.30	6.30	1.12	0.00	0.00	0.68	5.10	3.12	4.80	4.82	0.00	0.88	3.24	4.18	3.90	4.97	0.49	2.12	3.30	2.52	2.01	2.04
10.00	6.61	6.30	6.30	2.60	3.62	0.99	2.84	4.83	0.51	4.79	4.35	0.00	0.00	3.86	3.86	3.89	3.90	1.18	2.23	1.95	1.51	1.91	2.40
11.00	6.59	6.30	6.30	2.84	0.02	0.00	2.87	3.97	3.51	4.80	4.82	0.00	0.48	1.91	4.20	3.10	3.90	0.57	0.04	1.88	0.66	2.73	2.40
12.00	6.61	6.30	6.30	0.00	0.00	0.00	4.71	4.96	4.79	4.80	4.80	0.00	0.00	0.00	4.20	3.18	3.90	0.92	0.01	3.31	3.30	2.71	1.65
