Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.294s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	7.75	7.20	1.70	0.98	2.65	0.00	1.20	1.88	1.05	0.34	0.85	0.54	1.39	0.82	1.71	0.00	0.00	1.38	0.00	0.19
3.00	7.80	7.20	3.34	0.00	1.08	2.20	1.40	2.51	2.14	0.47	3.90	1.38	1.74	0.42	2.93	0.00	0.77	3.19	0.34	0.38
4.00	7.81	7.21	1.83	1.21	2.96	1.04	2.81	3.39	3.85	0.15	2.37	1.60	0.80	2.11	3.40	0.00	2.74	1.83	0.13	0.74
5.00	7.80	7.20	3.38	1.98	1.00	1.04	4.15	2.31	0.52	0.00	4.64	1.02	1.57	1.55	3.14	0.00	0.01	1.08	1.33	0.58
6.00	7.80	7.21	6.02	4.92	0.00	1.37	3.34	3.49	0.01	0.12	5.03	3.47	3.85	1.80	0.98	0.49	2.61	0.01	0.39	1.18
7.00	7.81	7.20	0.72	1.14	1.34	5.31	5.03	4.85	0.49	0.15	3.06	4.00	3.73	1.93	3.57	0.00	2.93	2.33	0.01	1.13
8.00	7.80	7.20	5.42	0.49	0.74	5.17	2.96	2.94	5.79	0.00	1.59	3.12	3.07	2.72	3.42	1.71	1.55	0.98	0.24	0.18
9.00	7.80	7.21	0.71	1.60	4.44	3.37	0.89	4.59	3.59	1.74	0.79	3.57	3.50	3.62	3.13	2.74	2.99	2.97	0.47	0.85
10.00	7.81	7.20	1.53	5.56	0.53	2.10	3.63	5.62	0.00	1.92	2.58	2.89	4.12	2.38	1.66	1.01	2.80	1.05	0.74	1.18
11.00	7.80	7.21	0.00	2.40	2.56	4.00	1.78	5.28	0.49	0.00	1.40	1.40	4.20	0.00	0.02	2.77	2.19	2.81	1.74	1.21
12.00	7.81	7.20	3.54	0.78	1.97	2.86	1.88	5.70	3.69	1.31	0.78	0.00	4.20	0.09	0.58	3.66	3.00	2.81	1.83	1.19
13.00	7.80	7.20	0.00	1.38	3.45	0.20	1.39	5.70	5.10	0.00	0.00	2.98	4.19	2.40	2.83	0.00	2.99	0.00	0.00	1.19
14.00	7.80	7.21	0.49	4.02	1.18	0.79	0.16	1.10	1.44	0.00	1.72	4.50	4.20	3.79	3.54	0.00	2.96	0.00	0.01	1.19
15.00	7.81	7.20	1.85	0.51	4.97	0.24	4.82	5.70	2.98	0.00	5.18	0.13	4.18	3.64	3.52	0.00	2.68	1.34	0.00	1.18
16.00	7.80	7.21	1.64	2.41	0.49	0.00	0.22	5.49	5.13	0.00	5.09	2.33	4.12	2.83	3.87	0.00	3.00	3.00	0.00	1.12
17.00	7.80	7.20	5.11	2.07	2.58	1.65	5.70	1.64	5.11	0.00	3.10	2.77	0.62	3.36	3.83	0.00	2.99	2.91	0.00	1.02
18.00	7.81	7.21	3.46	3.67	0.52	1.22	4.80	3.67	3.20	0.00	4.79	3.89	3.52	3.70	2.57	0.00	2.84	3.00	0.00	1.20
19.00	7.80	7.20	3.10	4.75	1.63	1.77	3.99	5.52	1.21	0.57	4.05	0.37	0.09	3.63	1.68	0.00	2.90	2.99	1.86	1.11
20.00	7.80	7.20	5.51	2.20	1.10	0.00	0.04	2.86	3.04	0.04	4.98	2.96	2.54	2.26	3.91	0.00	0.57	3.01	0.06	1.12
21.00	7.81	7.21	3.27	4.37	3.32	3.23	0.00	4.07	2.53	2.76	4.59	0.55	2.54	1.59	3.71	0.00	0.40	2.98	0.20	1.00
22.00	7.80	7.20	6.06	1.55	4.60	4.06	1.66	5.69	4.31	1.45	5.03	2.34	1.28	0.80	3.12	0.00	1.83	3.00	0.08	0.15
23.00	7.81	7.21	2.83	0.12	2.44	4.03	3.34	1.74	5.15	0.00	1.10	2.08	0.00	0.45	1.85	1.12	2.78	3.00	0.00	1.33
