Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.487s)
CreateVariables () DONE !!!
Creating 13 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12
2.00	8.35	8.35	0.00	0.38	2.59	3.74	3.29	0.33	1.25	3.40	0.67	0.61	0.77
3.00	8.40	8.40	1.72	0.22	0.00	0.92	2.01	0.42	0.00	1.71	0.85	2.64	0.00
4.00	8.40	8.40	4.43	0.00	5.94	3.49	3.87	2.71	0.57	2.63	0.94	2.52	1.35
5.00	8.41	8.41	5.42	0.26	1.17	0.00	2.11	0.81	0.00	1.40	2.01	0.74	0.00
6.00	8.40	8.40	5.13	1.47	0.00	1.77	4.76	1.51	2.46	1.45	5.37	3.82	0.00
7.00	8.40	8.40	4.92	0.00	1.51	0.00	5.99	0.00	1.99	0.00	2.53	4.80	0.00
8.00	8.41	8.41	7.20	0.26	3.44	0.00	6.01	0.28	5.32	0.26	5.37	4.72	0.00
9.00	8.40	8.40	7.20	0.05	0.00	2.11	5.99	0.08	4.26	0.07	5.43	4.72	3.14
10.00	8.40	8.40	7.17	0.40	1.57	1.20	5.99	0.37	3.49	0.37	4.75	4.79	2.83
11.00	8.41	8.41	7.23	0.00	6.30	0.04	6.02	0.00	0.00	0.00	5.20	4.80	0.00
12.00	8.40	8.40	7.21	0.93	6.29	2.34	5.98	1.12	4.44	1.06	4.39	4.80	0.00
13.00	8.40	8.40	7.20	0.00	5.68	4.20	6.01	0.15	4.96	0.13	2.08	4.80	4.12
14.00	8.41	8.41	7.20	0.00	1.52	1.41	6.01	0.00	0.06	0.00	6.12	4.79	3.90
15.00	8.40	8.40	7.21	0.31	1.53	4.39	5.99	0.13	3.57	0.37	5.41	4.79	3.64
