Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.431s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	6.29	2.00	0.00	0.75	0.00	1.18	0.00	0.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.41	0.00
3.00	6.30	1.40	0.00	0.00	0.00	0.40	1.94	0.00	0.67	0.00	0.00	0.00	0.00	0.00	0.00	1.06	1.86	0.06	0.00	0.06	0.09	0.38	0.00	2.51
4.00	6.30	1.46	0.00	1.46	0.13	1.55	1.50	0.49	2.04	0.29	0.75	0.75	0.00	0.25	2.51	0.45	3.20	0.92	1.17	0.07	0.00	0.00	0.00	1.44
5.00	6.30	1.73	0.00	1.06	0.00	1.27	0.64	0.00	1.65	1.61	1.54	1.33	1.10	1.63	2.87	1.11	3.03	0.31	1.52	0.00	1.04	0.00	0.67	1.08
6.00	6.30	3.25	0.00	1.77	0.00	2.58	0.45	0.00	2.60	0.62	0.58	1.55	0.00	2.00	2.05	3.53	3.34	0.40	2.30	0.21	2.50	0.00	0.00	1.26
7.00	6.30	0.60	0.27	1.58	0.00	2.77	2.67	0.80	2.06	0.13	0.89	1.73	0.00	2.01	2.03	3.27	4.19	0.07	2.59	0.05	2.54	0.95	0.00	1.94
8.00	6.30	0.04	0.19	1.72	0.00	2.27	0.97	0.00	1.99	0.00	0.29	4.04	0.00	0.49	2.50	0.93	3.76	2.50	3.44	0.00	2.96	0.21	0.00	0.38
9.00	6.30	4.03	0.11	2.81	1.01	6.09	0.35	1.25	0.24	0.85	1.28	1.54	0.01	0.00	0.00	0.86	4.23	0.00	3.56	0.00	0.40	0.08	0.01	0.55
10.00	6.30	2.67	0.00	2.01	0.00	3.29	0.28	1.51	2.79	0.29	0.34	0.00	0.32	0.47	1.60	0.00	4.19	1.32	3.44	0.49	2.00	0.00	0.18	1.45
11.00	6.30	0.00	0.00	0.75	1.79	2.61	1.53	0.99	2.60	0.45	2.00	0.32	0.46	0.00	0.46	0.99	3.45	1.90	1.59	0.49	1.57	0.15	0.66	2.13
12.00	6.30	0.86	0.00	1.40	0.00	5.39	2.56	0.00	2.34	0.00	5.44	0.00	0.00	0.00	3.87	2.31	0.81	2.54	3.19	0.60	1.68	0.00	0.00	2.23
13.00	6.30	2.12	0.00	0.39	1.01	3.76	1.54	1.91	2.17	0.29	1.72	1.67	0.00	0.53	1.11	2.61	4.18	0.04	1.99	0.20	0.00	0.00	0.05	1.54
14.00	6.30	2.13	0.58	0.45	0.41	2.32	1.95	0.00	2.80	0.08	2.64	0.99	0.00	0.81	0.79	3.51	2.03	0.42	1.24	0.11	1.22	0.49	0.00	1.47
15.00	6.30	3.05	0.00	1.65	0.12	1.25	3.19	0.81	4.03	0.00	0.62	4.23	0.52	0.00	4.33	1.75	4.46	2.87	0.16	0.18	2.40	0.00	0.31	1.18
16.00	6.30	1.47	0.87	1.30	0.37	1.27	0.74	0.12	1.41	0.00	0.04	2.40	0.28	2.76	4.39	1.52	3.33	1.59	2.67	0.26	0.92	0.48	0.25	1.01
17.00	6.30	0.49	0.00	2.98	0.13	3.14	1.47	2.20	3.12	0.00	1.64	1.79	0.00	2.85	2.80	1.48	4.20	0.49	2.14	0.33	0.00	0.00	0.00	1.39
18.00	6.30	0.88	0.20	1.38	0.54	3.85	0.26	0.00	1.93	0.00	3.64	1.31	0.00	2.78	2.78	0.00	3.86	2.45	1.61	0.65	2.08	0.12	0.00	1.10
19.00	6.30	1.41	0.46	0.28	0.00	1.55	2.61	2.36	3.45	0.00	0.00	0.00	0.31	1.91	1.91	4.06	4.19	0.00	0.00	0.18	0.86	0.27	0.18	0.47
20.00	6.30	1.22	0.06	1.97	0.00	5.13	0.91	1.39	0.00	0.00	3.51	0.00	0.02	0.00	3.14	2.48	4.16	2.03	1.68	0.84	0.00	1.27	1.27	2.20
21.00	6.30	0.75	0.00	1.41	1.19	3.19	1.13	0.98	5.12	0.29	0.79	2.14	0.00	0.00	4.86	1.32	4.24	0.98	2.85	0.00	1.32	0.00	0.09	2.41
22.00	6.30	2.39	0.00	0.47	0.45	2.52	0.97	0.00	3.14	0.00	0.45	0.00	0.32	0.00	1.99	3.30	4.19	0.97	0.07	0.00	1.67	0.00	0.19	1.67
23.00	6.30	0.99	0.33	2.96	0.05	1.41	1.19	0.09	2.48	0.00	1.15	3.83	0.04	0.00	0.00	0.80	3.12	3.78	0.98	0.18	0.73	0.15	0.01	2.24
24.00	6.30	2.01	0.00	0.58	0.00	4.32	1.98	0.18	0.81	0.00	1.02	2.99	0.00	1.22	1.26	3.43	3.36	1.52	2.39	0.06	2.86	0.00	0.07	0.79
25.00	6.30	3.05	0.00	0.65	1.35	1.65	2.77	0.53	1.81	0.04	1.14	2.47	0.00	0.00	0.00	3.12	4.20	3.13	3.38	1.01	2.16	0.01	0.01	2.64
26.00	6.30	2.56	0.00	0.00	0.51	0.64	2.77	1.25	2.68	1.06	3.66	1.45	0.00	0.00	0.00	0.47	3.87	1.46	3.59	0.00	2.21	0.00	0.11	1.70
27.00	6.30	0.49	0.00	0.00	0.01	2.19	2.28	0.00	4.36	0.00	0.00	3.44	0.81	2.24	4.65	0.59	4.18	0.55	1.32	1.27	2.48	0.00	0.42	2.16
28.00	6.30	3.12	1.61	2.76	0.18	2.45	0.09	0.00	2.93	0.49	2.36	3.05	0.00	3.17	3.56	2.33	3.85	1.77	4.49	0.95	0.29	1.21	0.01	0.99
29.00	6.30	1.44	0.16	1.02	0.11	0.71	0.25	0.45	2.43	0.00	2.10	0.85	0.00	2.47	2.51	1.27	3.26	0.82	0.86	0.49	1.57	0.11	0.02	2.05
30.00	6.30	1.94	0.00	0.28	0.00	2.00	2.03	0.49	1.85	0.00	2.73	0.24	0.00	1.97	1.99	1.35	3.34	1.48	1.39	1.19	0.21	0.00	0.00	2.51
31.00	6.30	0.61	0.57	0.69	1.04	4.77	2.72	1.61	3.07	1.01	1.17	0.00	0.00	0.00	0.00	4.05	4.12	2.64	2.20	1.35	0.49	0.32	0.00	1.58
32.00	6.30	1.15	0.00	2.86	0.02	1.92	2.79	0.33	1.54	1.17	3.98	0.86	0.38	0.72	0.73	0.29	4.19	2.24	2.72	0.00	0.45	0.26	0.21	1.77
33.00	6.30	0.00	0.00	0.27	0.62	5.13	0.77	0.00	0.33	0.00	3.32	1.26	1.78	1.94	1.88	0.44	3.17	1.35	0.59	0.49	2.58	0.00	1.00	2.00
34.00	6.30	0.54	0.00	0.14	0.14	4.95	1.06	0.77	0.49	0.24	2.04	1.22	0.26	2.63	2.74	0.19	0.78	0.44	1.91	0.00	2.38	0.02	0.15	1.42
35.00	6.30	1.52	0.07	0.49	0.00	2.60	0.00	0.05	3.20	0.09	3.46	2.44	0.48	0.71	3.27	0.49	2.48	0.39	1.71	0.00	0.00	0.04	0.26	1.32
36.00	6.30	4.00	0.00	3.58	0.02	1.74	0.68	0.49	0.00	0.52	1.57	3.50	0.00	0.00	1.42	2.34	4.04	0.93	1.90	0.60	2.76	0.00	0.00	1.32
