Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.746s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	7.47	6.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00
3.00	7.50	6.30	0.00	0.01	1.50	0.00	0.14	0.64	0.15	0.00	0.00	0.93	1.02	1.37	0.00	0.00	0.49	0.00	0.00	0.00	0.61	0.00
4.00	7.50	6.30	3.14	0.15	0.25	0.00	0.73	3.85	1.18	2.53	0.00	2.48	0.00	0.97	0.40	0.19	2.60	0.19	1.70	2.04	0.99	0.79
5.00	7.50	6.30	1.20	1.10	2.18	0.00	0.62	2.98	0.21	0.68	0.47	2.91	1.55	2.26	0.92	1.26	1.90	1.45	1.74	1.27	0.91	0.62
6.00	7.50	6.30	0.62	0.05	1.77	0.49	0.00	3.30	4.29	0.55	1.87	2.79	2.03	1.11	0.35	0.77	2.86	1.44	0.74	0.00	3.98	0.33
7.00	7.50	6.30	1.17	1.58	4.10	2.07	0.00	0.29	4.24	2.58	2.98	2.63	3.87	0.00	0.00	1.24	3.11	2.11	0.82	0.00	3.31	0.21
8.00	7.50	6.30	1.25	0.46	5.03	0.52	0.28	2.39	4.91	3.53	2.31	4.31	0.00	0.21	0.00	0.00	3.54	0.45	0.00	0.00	3.06	0.59
9.00	7.50	6.30	3.66	0.55	4.66	0.49	0.00	4.07	2.37	3.70	0.61	3.94	1.04	1.48	0.67	0.00	1.68	0.00	0.49	0.58	1.97	0.46
10.00	7.49	6.30	4.53	0.00	4.22	1.14	0.00	3.52	1.97	0.00	4.32	3.91	0.12	0.00	0.04	1.94	1.74	2.61	1.35	0.07	0.00	0.37
11.00	7.50	6.30	2.24	1.44	2.33	0.00	1.59	5.37	4.10	1.64	4.68	1.78	0.80	0.66	0.00	1.79	2.48	1.72	0.54	0.01	0.05	0.99
12.00	7.50	6.30	1.34	0.68	0.00	1.25	0.00	3.03	3.26	0.27	1.95	4.30	0.00	0.49	0.00	0.00	0.85	1.07	0.00	0.00	1.50	0.69
13.00	7.50	6.30	2.25	0.61	4.03	3.66	0.00	0.88	2.01	0.12	1.99	3.84	0.00	0.49	0.00	0.31	2.51	2.21	0.01	0.00	3.30	1.20
14.00	7.50	6.30	1.88	0.06	1.71	1.20	0.00	3.92	0.00	0.00	1.15	4.42	0.00	1.04	0.00	0.00	0.82	2.60	3.14	0.24	2.67	1.05
15.00	7.50	6.30	2.54	0.00	4.03	0.37	0.49	3.13	1.83	1.51	3.37	1.61	2.01	2.94	0.22	0.72	1.10	0.84	0.93	0.49	0.49	1.44
16.00	7.50	6.30	5.94	0.00	0.49	0.00	0.00	0.00	2.87	0.05	4.50	2.41	3.65	0.00	0.00	0.60	2.04	1.59	1.05	0.00	3.12	3.25
17.00	7.50	6.30	5.65	0.00	3.34	0.29	0.00	2.14	1.40	0.00	4.29	3.16	3.80	0.00	3.70	0.74	0.20	1.61	1.51	0.00	3.10	0.35
18.00	7.50	6.30	4.99	0.86	3.13	0.24	0.24	4.78	0.00	1.81	3.36	4.73	0.75	0.26	0.99	1.06	3.33	0.52	1.15	0.48	1.54	3.60
19.00	7.49	6.30	3.63	0.00	5.77	5.33	0.41	4.82	0.00	3.40	4.52	4.52	0.49	0.58	0.00	0.18	3.91	0.01	1.92	0.00	0.00	2.03
20.00	7.50	6.30	4.73	0.00	5.71	0.49	0.00	4.80	0.00	2.61	4.50	4.51	0.00	0.00	0.00	0.00	3.90	2.17	0.26	0.00	0.00	2.58
21.00	7.50	6.30	5.06	0.51	3.64	2.18	1.40	3.53	2.81	2.64	2.32	2.38	0.49	1.44	0.00	0.00	3.29	2.83	0.22	0.00	0.00	2.77
22.00	7.50	6.30	1.99	0.00	4.92	1.12	0.00	5.19	4.80	0.20	0.00	1.05	0.00	1.90	0.00	2.77	0.72	1.08	0.49	0.00	0.99	1.14
23.00	7.50	6.30	2.31	0.00	5.70	5.23	0.00	4.80	4.80	0.64	1.57	0.75	2.12	0.00	0.00	1.39	3.66	1.26	0.08	0.00	0.00	1.27
24.00	7.50	6.30	2.51	0.00	4.46	0.58	0.00	2.37	4.70	4.64	2.99	1.41	0.00	0.49	0.00	3.29	0.41	0.69	0.08	0.00	0.00	1.32
