Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.107s)
CreateVariables () DONE !!!
Creating 12 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	8.37	0.18	3.10	1.55	2.58	0.34	2.80	0.68	3.18	1.25	2.31	0.00
3.00	8.40	0.00	0.80	0.48	3.10	0.34	2.81	0.55	2.68	0.01	0.52	0.93
4.00	8.40	0.00	1.01	0.84	3.20	0.00	2.63	0.62	0.38	0.00	1.21	0.00
5.00	8.41	0.00	1.55	0.64	2.00	0.69	1.32	1.50	0.53	0.00	0.39	0.00
6.00	8.40	0.00	2.65	0.84	0.58	1.54	0.00	1.81	4.09	0.00	1.73	0.12
7.00	8.40	0.00	5.99	1.71	0.49	5.71	2.87	5.73	4.50	2.65	0.00	0.00
8.00	8.41	0.00	5.90	1.32	0.42	5.59	2.51	4.79	4.39	1.78	2.32	0.00
9.00	8.40	0.00	5.91	0.00	5.48	5.59	5.71	4.80	4.49	4.42	0.82	0.00
10.00	8.40	0.00	1.15	0.87	2.52	0.18	4.09	3.77	1.57	0.78	2.51	0.73
11.00	8.41	0.38	2.70	0.00	2.23	0.06	2.03	0.71	0.73	0.11	0.91	0.34
12.00	8.40	0.00	4.92	2.48	4.22	2.70	1.31	3.46	1.71	1.10	0.75	0.41
13.00	8.40	0.00	6.01	1.26	5.58	0.00	2.53	1.46	5.43	1.27	4.20	1.54
14.00	8.41	0.00	5.99	0.00	5.70	0.00	3.87	4.79	4.50	0.00	4.20	3.60
15.00	8.40	0.00	5.99	0.00	5.70	0.00	5.70	4.80	4.50	2.51	4.20	3.59
16.00	8.40	0.00	5.98	5.52	5.70	0.00	5.68	4.79	4.50	4.20	4.19	3.60
17.00	8.41	0.00	2.57	1.05	2.28	0.05	1.01	2.98	2.14	0.48	0.98	0.40
18.00	8.40	0.00	5.71	0.00	0.29	0.00	5.69	0.00	4.85	0.49	1.68	0.19
19.00	8.40	0.00	4.59	1.58	3.80	1.51	4.64	1.54	2.91	2.21	1.67	2.27
20.00	8.40	0.00	4.16	1.45	4.90	0.00	2.72	2.03	2.34	2.64	0.00	1.39
21.00	8.41	0.67	5.90	4.68	5.71	0.00	5.70	4.79	3.84	3.74	4.15	3.60
22.00	8.40	0.00	6.02	5.95	5.70	0.00	5.70	4.76	4.50	4.18	4.19	3.58
23.00	8.40	0.00	1.68	0.52	2.53	0.88	1.45	1.78	0.51	0.89	1.50	0.06
24.00	8.41	0.49	1.95	0.01	5.69	0.00	1.20	3.58	1.63	1.86	3.85	2.44
25.00	8.40	0.49	2.23	1.28	5.24	0.00	3.57	4.19	1.90	1.46	4.38	0.07
26.00	8.40	0.00	2.45	0.49	5.04	1.04	3.37	4.15	3.72	0.11	2.61	0.42
27.00	8.41	3.00	1.02	0.00	5.70	0.97	5.69	4.73	3.59	0.00	4.05	2.20
28.00	8.40	0.08	1.59	3.30	5.70	1.52	5.70	4.80	3.40	1.54	3.65	3.60
29.00	8.40	1.91	2.40	2.11	3.77	0.86	2.45	3.19	2.18	1.71	3.30	1.15
