Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (7.137s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	9.59	8.08	1.22	6.16	3.12	2.51	3.40	1.75	0.00	0.42	0.73	0.00	0.00	0.72	1.47
3.00	9.60	8.10	1.59	4.53	5.28	2.61	5.11	0.40	0.00	0.49	4.10	4.98	4.25	1.19	1.95
4.00	9.60	8.10	6.92	6.42	5.70	2.34	4.02	0.00	1.93	0.05	1.84	2.56	4.09	2.13	2.77
5.00	9.60	8.10	4.11	6.18	5.11	3.89	0.37	0.49	0.89	0.00	1.59	1.52	1.80	1.28	1.40
6.00	9.61	8.10	5.12	6.90	5.62	1.55	5.10	1.02	0.00	0.49	0.72	2.56	1.78	0.00	1.73
7.00	9.60	8.10	6.89	6.90	5.70	0.00	5.10	1.50	0.00	0.01	0.75	0.00	4.50	0.00	0.49
8.00	9.60	8.09	6.91	6.90	4.85	2.37	4.20	0.21	1.80	1.59	0.00	0.00	4.50	3.13	1.91
9.00	9.60	8.10	6.90	6.88	5.75	0.00	0.07	1.59	2.86	0.52	0.00	0.00	4.50	3.90	0.00
10.00	9.60	8.10	3.73	6.54	5.49	1.08	1.32	2.72	3.65	0.00	0.95	0.28	4.50	3.79	0.00
11.00	9.61	8.10	0.00	3.27	5.50	0.33	4.96	0.00	1.41	0.00	0.49	0.00	4.49	3.91	1.35
