Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.374s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	7.15	6.89	6.88	2.33	0.22	0.00	1.65	1.57	1.66	0.44	2.34	0.00	1.80	1.50	2.32
3.00	7.20	6.90	6.90	1.14	4.52	3.76	1.35	1.27	2.76	5.10	2.51	4.27	4.44	0.00	3.14
4.00	7.21	6.90	6.90	3.26	1.51	4.77	5.83	5.33	3.31	5.43	1.71	4.22	2.61	3.93	2.87
5.00	7.20	6.90	6.90	0.00	0.00	4.32	5.64	5.39	0.02	5.26	4.13	4.51	0.11	4.20	2.28
6.00	7.21	6.90	6.90	0.57	0.49	0.89	5.63	4.32	0.00	4.85	5.10	5.09	2.40	4.20	3.60
7.00	7.20	6.90	6.90	0.09	2.50	5.85	4.42	5.15	0.00	5.65	5.00	5.03	4.50	2.63	3.59
8.00	7.20	6.90	6.90	0.77	0.15	0.00	4.79	5.41	4.65	5.39	2.66	1.13	4.11	2.63	3.34
9.00	7.21	6.90	6.90	2.57	0.00	0.99	5.64	5.31	4.49	5.10	2.76	5.71	4.42	4.20	3.50
10.00	7.20	6.90	6.90	5.78	0.00	2.63	2.01	4.47	0.64	5.28	4.19	4.82	4.22	3.60	3.37
11.00	7.21	6.90	6.90	1.64	0.00	0.92	5.69	1.27	4.02	4.10	3.17	3.16	2.61	4.13	1.20
12.00	7.20	6.90	6.90	5.48	0.00	0.00	5.71	2.27	5.29	5.39	2.10	5.10	0.00	4.20	3.60
13.00	7.20	6.90	6.90	0.16	0.00	0.00	5.70	5.41	4.53	5.41	0.99	3.79	1.33	4.11	3.60
14.00	7.21	6.90	6.90	0.54	0.00	0.00	5.70	5.39	5.39	5.39	2.80	2.36	4.50	4.20	3.60
15.00	7.20	6.90	6.90	0.00	0.00	0.00	5.70	5.41	5.41	5.41	5.11	5.10	4.50	4.20	3.59
16.00	7.21	6.90	6.90	0.00	0.00	0.87	5.70	5.41	4.62	5.41	5.10	4.79	4.50	4.19	3.60
17.00	7.20	6.89	6.89	0.00	0.00	2.27	1.40	5.39	0.55	5.24	5.06	5.11	4.50	4.20	3.60
18.00	7.21	6.90	6.90	5.99	0.00	0.00	0.00	5.39	2.58	5.41	4.52	4.95	4.49	4.20	3.59
19.00	7.20	6.90	6.90	6.83	0.00	0.00	0.00	5.41	1.61	5.38	5.10	5.08	4.52	4.18	3.52
