Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.651s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	6.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.39	0.00	0.07	0.00	0.00	0.00	1.15	0.00	1.37	0.00	0.00	0.00	0.00	0.00	0.00	0.07
3.00	6.90	0.00	0.00	0.00	0.01	1.72	0.00	0.00	0.97	0.72	0.06	1.06	0.09	1.67	0.00	2.27	0.00	1.24	0.14	0.87	0.00	0.04	0.49	0.00	0.22
4.00	6.90	0.00	0.00	0.01	0.01	4.09	0.00	1.17	0.15	0.49	0.12	0.78	1.13	0.89	0.00	0.00	0.00	0.35	0.00	1.20	0.34	0.94	1.13	0.09	0.26
5.00	6.90	0.25	0.00	0.00	0.15	4.84	0.04	0.00	1.00	1.59	0.00	0.38	0.05	0.12	0.02	0.02	0.68	2.67	0.01	1.37	0.22	0.97	1.07	0.88	0.13
6.00	6.90	0.00	0.05	0.09	0.14	1.40	0.06	1.91	2.43	2.31	0.00	2.41	2.80	0.00	1.28	0.55	0.19	1.18	0.46	2.13	0.95	1.38	0.57	0.80	0.25
7.00	6.90	0.00	0.00	0.00	0.00	2.28	0.06	5.29	0.59	0.66	0.00	4.50	0.00	1.83	1.02	1.35	0.00	0.06	0.79	0.18	1.79	1.51	1.39	1.20	0.29
8.00	6.90	0.00	0.00	0.00	0.00	6.01	0.46	1.65	0.89	2.05	0.00	4.50	0.99	0.00	0.04	0.14	0.00	0.21	0.16	2.61	1.80	1.50	1.50	1.20	0.31
9.00	6.90	0.00	0.00	0.00	0.00	6.01	2.23	0.00	1.37	1.30	0.00	4.50	0.11	0.48	0.05	0.35	0.34	2.20	0.29	1.95	1.80	1.50	1.50	1.20	0.29
10.00	6.90	0.00	0.00	0.00	0.00	5.95	0.73	0.38	0.00	0.00	0.00	4.47	0.06	3.25	0.20	0.28	0.25	0.39	0.22	2.54	1.79	1.28	1.50	0.91	0.22
11.00	6.90	0.71	0.00	0.00	0.06	4.70	0.85	2.40	1.19	1.22	0.00	2.26	0.48	1.06	0.65	0.93	0.47	1.17	0.67	0.92	0.91	1.14	1.51	1.00	0.28
12.00	6.90	0.37	0.00	0.00	0.00	3.04	0.00	1.85	0.44	2.06	0.00	2.68	0.38	1.61	0.00	0.09	0.08	1.98	0.12	2.91	1.08	1.42	0.64	0.92	0.13
13.00	6.90	0.00	0.00	0.00	0.09	1.40	1.99	1.11	0.14	0.38	0.46	0.00	0.00	2.56	1.06	0.13	0.08	3.34	0.00	0.95	0.00	1.11	1.18	1.14	0.18
14.00	6.90	0.00	0.00	0.00	0.05	1.50	2.20	0.99	0.25	0.27	0.00	2.12	0.39	0.00	1.26	0.19	0.15	2.20	0.15	2.48	0.84	1.44	0.44	0.55	0.19
15.00	6.90	0.58	0.00	0.00	1.22	0.00	0.00	4.68	0.99	1.05	0.00	4.37	0.41	0.49	0.01	0.67	0.08	0.59	0.52	2.70	1.77	1.47	2.36	0.00	0.07
16.00	6.90	0.62	0.00	0.00	0.00	3.32	3.77	1.71	0.00	1.80	0.00	4.50	0.49	0.00	1.07	0.21	0.26	2.13	0.15	2.71	1.81	1.33	1.28	1.19	0.18
17.00	6.89	1.12	0.00	0.00	0.00	2.61	0.15	0.31	1.27	2.17	0.00	4.26	0.82	0.95	2.11	0.58	0.53	0.32	0.27	2.59	1.70	1.50	1.24	0.79	0.28
18.00	6.90	0.00	0.00	0.00	0.00	4.59	0.39	0.00	0.27	0.27	0.00	4.31	0.05	3.52	0.00	0.00	0.00	0.95	0.00	0.04	1.73	1.50	1.42	1.66	0.31
19.00	6.90	0.04	0.00	0.00	0.00	5.68	0.64	3.90	1.94	4.69	0.00	4.46	0.09	0.31	0.99	1.07	0.00	0.61	0.47	2.17	1.78	0.60	1.40	1.04	0.31
20.00	6.90	0.00	0.00	0.00	0.00	5.46	0.00	3.34	4.10	4.12	0.00	3.96	0.00	1.50	1.00	0.00	0.00	1.70	0.00	0.80	1.58	0.34	1.50	1.20	0.29
21.00	6.90	0.00	0.00	0.00	0.00	5.66	0.28	2.67	2.66	2.70	0.00	3.78	2.10	0.00	0.08	0.12	0.34	0.35	0.06	2.16	1.51	1.04	1.47	1.19	0.31
22.00	6.90	0.00	0.00	0.00	0.00	4.12	0.67	1.90	0.00	2.97	0.00	2.18	1.27	0.41	1.08	0.25	0.01	1.63	0.37	0.00	1.37	0.64	1.31	0.39	0.16
23.00	6.90	0.00	0.00	0.00	0.00	1.97	0.29	3.47	0.38	1.07	0.00	4.20	0.00	1.73	0.48	0.00	0.00	1.25	0.00	1.57	1.68	1.51	1.05	1.04	0.26
24.00	6.90	0.00	0.00	0.00	0.00	2.40	0.00	1.18	0.00	3.82	0.00	2.27	0.84	5.06	2.38	0.71	0.66	1.71	0.54	0.16	0.89	1.50	1.66	1.05	0.29
25.00	6.90	0.00	0.00	0.00	0.00	3.12	1.05	2.81	0.64	2.79	0.00	3.50	1.11	1.13	0.49	0.44	0.41	2.14	0.33	1.42	1.39	1.44	1.50	1.11	0.28
26.00	6.90	0.00	0.00	0.00	0.00	2.32	0.00	2.99	3.98	3.96	0.00	3.73	0.42	1.71	0.12	0.00	0.00	3.38	0.00	1.98	1.48	1.54	1.50	1.22	0.31
27.00	6.90	0.00	0.00	0.00	0.00	2.44	0.00	0.94	2.84	2.89	0.00	4.82	1.35	0.00	0.07	0.88	0.00	0.66	0.00	1.74	1.95	0.01	0.97	0.91	0.18
28.00	6.90	1.52	0.00	0.00	0.00	2.40	0.00	2.08	0.60	1.47	0.00	4.49	0.95	3.70	0.49	0.32	0.08	2.57	0.22	0.86	1.80	1.41	1.50	1.20	0.29
29.00	6.90	0.29	0.00	0.00	0.00	1.75	0.00	5.10	2.70	2.68	0.00	4.51	0.26	3.83	0.00	0.02	0.00	3.27	0.02	0.32	1.80	1.48	1.40	1.21	0.31
30.00	6.90	1.26	0.00	0.00	0.00	4.96	0.00	0.68	1.37	2.34	0.00	2.26	2.06	1.78	2.27	1.66	1.06	0.99	0.65	2.16	0.91	1.24	1.11	1.20	0.29
31.00	6.90	0.00	0.00	0.00	1.61	1.51	0.00	2.46	2.52	2.54	0.00	4.50	0.00	1.84	1.21	0.53	0.53	0.34	0.42	2.73	1.80	1.51	1.38	1.20	0.28
32.00	6.90	0.00	0.00	0.00	0.00	3.67	0.49	1.77	3.10	3.13	0.00	4.12	0.00	2.18	0.98	0.24	0.00	0.60	0.16	2.04	1.65	1.42	1.22	0.78	0.21
33.00	6.90	0.09	0.82	0.67	0.00	2.13	0.00	4.37	0.00	0.00	0.00	1.21	2.13	0.87	2.76	0.09	0.04	0.00	0.05	3.20	0.48	0.99	1.50	0.84	0.21
34.00	6.89	0.07	0.33	0.31	0.00	1.33	0.00	3.87	1.35	1.35	0.00	2.91	0.22	1.79	1.47	0.00	0.00	2.52	0.00	0.14	1.17	1.57	1.51	0.53	0.22
35.00	6.90	0.00	0.00	0.00	0.00	3.99	1.01	0.88	2.59	4.24	0.00	4.51	0.22	3.92	1.67	0.64	0.40	2.28	0.53	0.00	1.80	0.49	1.46	1.78	0.45
36.00	6.90	0.87	0.72	0.74	0.00	5.78	0.00	1.19	1.17	4.24	0.00	4.50	2.14	3.82	1.25	0.54	0.46	0.74	0.39	1.60	1.80	0.25	0.87	1.20	0.29
37.00	6.90	0.00	0.92	0.00	0.00	3.57	0.00	3.19	2.31	2.30	0.00	4.24	0.32	2.21	0.00	0.28	0.24	0.75	0.22	2.70	1.11	1.30	1.50	1.20	0.29
38.00	6.90	0.00	0.00	0.00	0.00	5.46	0.00	1.85	2.47	2.47	0.00	4.35	0.12	2.48	0.19	0.89	0.00	1.39	0.00	2.53	1.32	1.50	1.50	1.18	0.29
39.00	6.90	0.00	0.00	0.00	0.00	2.25	0.00	4.96	1.01	0.97	0.00	3.63	1.27	1.39	2.68	0.00	0.00	0.28	0.00	0.61	1.39	1.39	1.48	1.01	0.28
40.00	6.90	0.00	0.59	0.59	0.00	2.36	0.39	4.82	1.00	0.98	0.00	1.79	0.57	2.76	0.00	0.41	0.00	3.33	0.00	0.95	0.78	0.89	1.22	1.22	0.07
41.00	6.90	0.00	0.05	0.05	0.00	2.03	0.66	2.65	0.25	1.46	0.00	3.66	1.97	4.20	0.00	0.42	0.45	0.64	0.00	2.12	1.47	0.29	1.50	0.92	0.32
42.00	6.90	1.22	0.00	0.00	0.00	5.39	0.00	0.93	0.00	0.20	0.00	4.51	0.82	3.94	1.21	0.37	0.00	2.07	0.26	2.71	1.80	1.66	1.51	1.20	0.31
43.00	6.90	0.27	0.41	0.00	0.00	5.99	0.00	3.77	0.08	0.07	0.00	4.49	0.24	4.20	0.00	0.40	0.18	3.54	0.31	2.70	1.79	1.18	1.50	1.19	0.29
44.00	6.90	0.94	2.47	0.00	0.00	1.95	0.00	2.32	0.00	0.00	0.00	3.67	1.01	1.27	2.00	0.00	0.00	1.26	0.00	2.71	1.47	0.00	1.51	1.20	0.31
45.00	6.90	0.02	0.04	0.11	0.00	2.84	0.00	5.02	0.09	0.07	0.00	4.45	0.55	1.47	1.06	0.72	0.02	0.00	0.00	2.17	1.78	2.05	1.50	1.20	0.29
46.00	6.90	0.00	0.00	0.00	0.00	5.11	0.00	5.16	0.47	0.52	0.00	3.73	0.13	2.11	0.07	0.09	0.88	0.74	0.00	2.25	1.51	1.51	1.47	1.20	0.31
47.00	6.90	0.49	0.00	0.00	0.00	0.75	0.00	3.66	2.01	1.83	0.13	2.24	2.70	2.06	0.12	0.85	0.86	2.17	0.09	0.64	0.94	1.25	1.46	1.00	0.21
48.00	6.90	0.34	0.45	0.44	0.00	0.91	0.91	0.85	0.53	0.32	0.00	0.32	0.29	0.64	0.40	1.80	1.66	2.40	0.38	0.86	0.13	1.26	1.08	1.02	0.24
49.00	6.90	0.00	0.24	0.25	0.00	4.92	0.00	0.52	1.67	1.70	0.21	2.34	0.05	0.00	2.47	0.94	0.87	1.41	0.75	0.09	0.94	1.50	1.35	1.20	0.14
50.00	6.89	0.00	0.16	0.13	0.00	4.59	0.01	2.83	0.00	0.00	0.00	4.50	0.00	0.49	1.12	0.79	0.49	0.11	0.00	0.84	1.80	0.51	1.45	0.98	0.15
51.00	6.90	0.00	0.00	0.00	0.00	6.01	0.00	1.67	2.17	2.08	0.00	1.93	1.90	2.74	1.88	0.24	0.20	0.16	0.00	0.54	0.75	0.58	1.46	1.19	0.04
52.00	6.90	1.01	0.19	0.20	0.00	5.89	0.00	0.64	0.49	0.49	0.00	4.26	0.44	3.21	1.14	0.08	0.08	1.45	0.00	2.07	1.71	1.50	1.48	1.20	0.48
53.00	6.90	0.01	1.18	0.02	0.00	5.96	0.00	4.73	0.05	0.07	0.00	4.43	0.06	3.98	0.22	0.33	0.00	0.19	0.26	2.71	1.68	1.51	1.50	1.19	0.29
54.00	6.90	0.00	2.05	0.88	0.00	2.67	0.00	2.01	1.47	1.52	0.00	1.40	0.09	0.55	0.05	0.00	0.00	0.67	0.00	2.47	0.65	1.50	1.46	1.12	0.29
55.00	6.90	0.12	0.18	0.00	0.00	3.43	0.99	2.01	4.93	4.92	0.00	0.85	3.49	2.41	1.52	0.00	0.00	3.60	0.00	2.70	0.34	1.51	1.50	1.15	0.29
56.00	6.90	0.59	1.15	0.00	0.00	3.36	0.49	1.70	2.76	2.78	0.00	2.07	0.45	3.29	2.66	0.08	0.04	2.12	0.00	2.63	0.84	1.50	1.50	0.58	0.16
57.00	6.90	0.00	1.66	0.00	0.00	2.00	0.00	5.11	0.00	2.71	0.00	4.32	0.00	0.00	1.25	0.82	0.07	1.91	0.00	2.71	1.74	1.28	1.51	0.06	0.38
58.00	6.90	0.00	0.00	0.00	0.00	2.94	0.99	4.10	0.72	2.45	0.00	4.50	0.00	0.49	0.00	0.00	0.00	2.33	0.00	2.68	1.80	1.52	1.48	0.82	0.29
59.00	6.90	0.00	0.33	0.33	0.00	5.10	1.84	1.54	0.21	0.15	0.00	4.50	0.00	0.32	0.79	0.00	0.00	2.45	0.00	2.72	1.80	1.48	1.51	1.20	0.31
60.00	6.90	0.00	0.00	0.00	0.00	5.59	0.00	0.91	0.66	4.06	0.00	1.22	0.01	0.00	1.50	0.52	0.00	3.34	0.24	2.50	0.48	1.41	1.48	1.12	0.22
61.00	6.90	0.00	0.42	0.00	0.00	5.69	0.00	1.32	0.00	3.70	0.00	3.87	1.92	3.34	0.95	0.89	0.00	2.14	0.66	2.20	1.55	1.12	1.39	0.00	0.28
62.00	6.90	0.86	0.27	0.32	0.00	1.25	0.27	0.00	2.27	4.79	0.00	3.27	1.84	1.77	0.57	0.15	0.05	0.22	0.00	1.55	1.32	0.29	1.52	1.19	0.29
63.00	6.90	0.00	0.75	0.00	0.00	5.32	0.00	4.13	1.67	1.79	0.22	0.00	0.00	0.84	0.00	0.28	0.00	0.61	0.21	0.00	0.00	0.88	1.51	1.20	0.31
