Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.438s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	7.20	6.28	0.00	0.02	0.81	0.04	1.70	0.00	0.00	0.00	0.00	0.00	0.00	0.26	1.26	0.22	0.00	0.00	0.00	0.25	0.57	0.00	0.55	0.00	0.00
3.00	7.20	6.30	0.73	0.02	2.54	0.65	3.16	0.34	1.34	0.00	2.74	1.86	0.00	2.63	0.00	0.71	0.44	0.00	0.00	0.65	0.00	0.00	0.71	0.05	1.53
4.00	7.21	6.30	3.59	0.54	0.15	1.41	5.11	0.59	3.64	0.34	1.67	0.00	0.00	0.00	1.10	1.40	0.00	0.00	0.49	0.99	2.32	0.00	0.37	0.71	0.08
5.00	7.20	6.30	4.22	0.14	0.81	0.57	5.09	2.25	1.64	0.00	0.00	0.86	1.06	2.97	1.73	0.24	0.31	0.60	2.36	0.01	2.26	1.02	0.12	0.12	0.71
6.00	7.21	6.30	2.45	0.00	2.11	0.32	4.99	0.00	1.22	0.00	3.12	3.31	4.42	2.01	0.00	0.49	0.00	0.00	1.18	0.39	3.31	0.00	0.64	0.88	0.54
7.00	7.20	6.30	4.37	0.00	0.00	0.00	5.09	1.70	1.83	0.00	4.59	2.37	4.79	2.98	0.34	0.00	0.00	0.72	0.00	0.00	3.30	0.80	0.39	0.00	1.38
8.00	7.20	6.30	2.84	0.00	1.10	0.00	4.44	2.73	4.02	0.00	3.99	0.34	2.80	1.34	0.49	0.64	1.25	0.35	0.41	1.00	2.23	1.78	1.22	0.00	1.79
9.00	7.21	6.30	3.78	0.28	0.47	0.13	5.10	1.10	2.20	0.00	2.19	1.47	0.64	2.43	0.00	3.13	0.20	0.55	2.26	1.80	1.88	0.99	2.18	0.16	1.51
10.00	7.20	6.30	0.95	0.75	1.98	0.00	5.00	1.26	0.54	0.00	2.50	4.38	2.77	0.00	0.00	1.08	0.24	0.01	3.60	0.86	0.40	0.01	0.29	0.07	0.99
11.00	7.21	6.30	1.73	0.00	2.31	0.00	3.72	0.99	0.51	1.08	2.71	1.57	1.08	0.00	2.01	2.56	0.07	0.04	3.59	1.22	2.38	1.60	2.00	0.00	1.14
12.00	7.20	6.30	2.05	1.35	4.04	0.00	4.93	1.53	1.95	0.04	2.14	0.99	3.24	0.49	2.13	2.51	0.00	0.00	2.92	1.92	3.29	2.03	1.42	0.00	1.81
13.00	7.20	6.30	1.15	0.64	4.38	0.00	4.06	1.73	2.27	0.69	2.19	0.55	0.18	0.00	0.95	0.18	2.37	0.49	3.23	0.00	3.31	1.93	1.68	0.28	1.80
14.00	7.21	6.30	3.82	1.27	3.51	0.00	4.55	0.00	4.93	1.63	1.34	0.75	0.00	0.00	2.20	2.31	1.19	0.94	3.60	0.00	3.30	2.37	2.14	0.00	1.80
15.00	7.20	6.30	2.59	0.00	3.38	1.61	5.10	0.49	3.70	0.86	1.55	3.82	0.99	2.83	0.79	1.25	0.00	0.00	2.98	1.92	0.84	2.01	2.99	0.00	0.84
16.00	7.21	6.30	4.56	0.00	1.19	0.00	5.09	4.09	3.83	0.21	0.35	4.19	2.57	1.45	0.29	0.11	0.00	0.00	2.46	3.29	2.96	0.73	2.36	0.00	0.00
17.00	7.20	6.30	0.94	0.00	3.39	0.00	5.12	1.71	2.60	0.00	1.45	1.54	2.99	0.20	0.00	0.13	0.00	0.58	1.02	1.05	2.76	0.45	1.10	0.11	1.58
18.00	7.21	6.30	4.13	0.00	5.39	0.00	5.08	1.54	2.65	1.04	0.69	0.99	4.60	1.35	1.00	0.40	2.17	0.00	3.40	0.68	1.90	0.19	1.70	0.78	0.74
19.00	7.20	6.30	3.62	0.00	2.77	0.00	5.12	1.01	4.38	0.00	3.06	1.95	1.07	1.48	0.73	1.61	0.85	0.00	3.62	2.37	1.27	0.60	2.98	2.70	1.87
20.00	7.20	6.30	2.04	0.00	3.79	0.00	0.12	1.26	3.01	0.04	1.19	3.74	0.75	0.00	0.06	2.12	0.00	0.00	1.41	0.49	3.05	0.72	2.27	1.04	1.75
21.00	7.21	6.30	0.02	0.00	1.73	0.00	0.00	2.25	2.99	0.00	3.42	1.85	4.80	0.00	1.07	1.51	0.14	0.48	3.33	1.86	3.30	0.57	1.95	1.66	1.13
22.00	7.20	6.30	1.70	0.00	4.42	0.00	0.99	2.89	3.46	0.00	0.00	1.65	3.83	1.78	0.00	1.13	0.05	2.16	2.31	2.84	3.29	1.65	0.00	0.66	1.52
