Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.336s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	8.07	8.05	1.08	0.00	0.00	1.04	2.68	0.05	1.70	3.44	2.28	0.40	0.22	1.34	0.12	0.97	0.00	0.00	0.47	0.39	0.26
3.00	8.10	8.10	1.73	0.45	0.41	0.00	1.39	0.91	0.13	0.35	2.97	0.37	0.44	0.92	0.65	1.26	2.59	2.60	1.48	0.45	2.08
4.00	8.10	8.10	6.90	0.00	0.00	1.97	1.94	1.94	1.50	1.01	4.70	0.00	0.00	1.45	0.00	2.32	2.98	1.22	1.06	0.00	1.81
5.00	8.10	8.10	2.84	0.00	0.45	1.67	1.70	0.99	0.49	1.26	4.56	0.32	0.48	1.99	0.00	1.68	2.45	3.18	1.57	1.87	0.18
6.00	8.10	8.10	2.80	0.00	0.27	0.08	5.18	2.17	0.00	4.80	4.82	1.90	1.26	1.98	0.00	2.83	1.55	1.61	3.69	0.27	1.71
7.00	8.10	8.10	2.81	0.99	0.94	2.10	4.17	5.18	0.00	4.43	4.04	0.13	1.40	3.29	0.00	3.14	1.25	3.51	0.68	0.65	0.51
8.00	8.09	8.09	6.92	0.49	0.21	0.99	2.28	2.30	0.08	4.86	2.18	1.15	0.87	2.41	0.00	3.71	1.91	2.06	2.85	1.06	2.08
9.00	8.10	8.10	6.88	0.00	0.41	3.11	5.69	4.65	2.32	4.66	0.49	2.64	1.59	3.90	0.00	2.46	2.25	2.11	2.56	1.65	2.10
10.00	8.10	8.10	5.56	0.49	1.27	1.94	3.66	4.84	1.83	3.36	3.80	1.00	0.00	3.87	0.00	2.98	0.48	2.68	2.10	2.03	2.08
11.00	8.10	8.10	4.88	0.01	0.01	2.77	3.31	2.13	3.67	4.51	1.94	3.13	1.67	3.92	0.00	0.87	1.57	1.44	2.01	1.00	2.12
12.00	8.10	8.10	1.27	0.60	0.00	2.13	5.70	5.32	2.25	4.59	4.96	1.04	0.62	2.25	0.00	0.49	2.90	0.00	1.45	1.15	2.10
13.00	8.10	8.10	0.00	0.67	0.00	0.00	5.70	2.08	2.76	3.57	4.80	2.34	1.15	2.12	0.00	2.53	1.33	0.49	1.91	1.14	2.10
14.00	8.09	8.09	6.82	0.07	0.49	0.00	4.93	2.85	0.78	2.94	4.79	2.44	1.18	1.13	0.00	3.24	4.66	0.34	2.98	1.70	2.01
15.00	8.10	8.10	6.90	0.00	0.00	2.20	5.58	1.99	5.81	4.80	4.79	0.57	0.61	0.55	0.00	2.38	3.37	3.38	3.31	1.47	2.10
16.00	8.10	8.10	6.91	0.00	0.00	5.45	0.45	2.79	4.68	4.45	4.79	4.19	0.08	0.08	0.00	3.33	2.70	1.42	3.14	0.94	2.08
17.00	8.10	8.10	5.12	1.44	3.07	2.46	3.84	1.48	0.57	3.32	4.36	2.25	2.00	3.84	0.00	1.57	1.19	1.79	1.97	0.49	1.81
18.00	8.10	8.10	6.35	0.00	0.00	4.20	1.77	0.40	1.93	1.88	2.12	0.01	0.65	2.47	0.00	1.30	3.79	2.79	0.72	1.11	2.10
19.00	8.10	8.10	6.63	1.40	0.00	2.90	0.00	4.39	2.25	2.92	2.63	0.21	0.00	3.89	0.00	2.26	3.51	0.85	1.50	2.33	1.21
20.00	8.09	8.09	6.89	1.33	0.00	3.27	4.31	1.91	1.12	3.80	1.77	2.34	0.48	3.90	0.00	1.93	3.58	2.98	0.40	2.28	1.79
21.00	8.10	8.10	6.91	0.89	1.86	6.01	5.70	2.44	0.00	3.99	5.29	1.92	0.00	3.90	0.00	3.60	2.21	2.06	3.31	2.07	2.11
22.00	8.10	8.10	6.90	0.00	0.00	4.55	5.70	1.81	0.49	3.43	4.79	0.16	2.39	3.58	0.00	3.29	1.59	2.41	3.07	1.19	2.10
23.00	8.10	8.10	2.46	0.00	0.00	1.54	4.22	3.40	3.92	4.12	3.57	0.41	0.00	3.34	0.00	1.86	0.46	2.54	2.83	0.01	2.11
24.00	8.10	8.10	2.23	0.42	0.00	3.86	6.19	4.68	4.42	4.51	2.96	0.22	0.00	3.32	0.00	0.34	0.49	2.27	3.17	0.52	2.10
25.00	8.10	8.10	2.87	0.84	0.39	2.80	2.59	4.85	1.31	3.14	1.92	1.81	0.00	2.54	0.00	1.90	0.40	3.09	1.48	1.20	1.74
26.00	8.09	8.09	6.87	0.07	0.00	5.78	5.57	0.00	1.02	2.71	4.76	0.47	0.61	0.69	0.00	2.70	2.63	3.39	0.49	2.41	2.11
27.00	8.10	8.10	6.94	0.49	0.00	0.49	4.98	4.85	0.11	0.00	4.68	0.45	0.95	3.18	0.00	0.16	0.00	0.87	1.74	2.40	2.10
28.00	8.10	8.10	6.91	1.18	2.98	0.00	5.70	2.23	1.74	4.17	4.80	4.43	1.58	2.98	0.00	3.37	0.00	0.00	2.87	2.40	2.10
