Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.586s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	6.89	6.89	6.25	1.74	0.00	0.35	1.45	1.18	2.67	0.48	0.00	0.89	0.00	0.27	0.47	0.00	0.60	1.17	0.00	1.34	0.00	0.00	0.00
3.00	6.90	6.90	6.30	0.93	0.12	0.65	1.08	2.96	2.54	0.54	1.73	4.02	0.08	1.10	0.20	0.00	0.00	0.42	1.63	2.28	0.41	0.89	0.00
4.00	6.90	6.90	6.30	0.99	2.11	1.38	1.25	4.89	1.08	0.55	2.63	3.38	0.49	3.85	1.93	3.21	1.54	3.58	1.94	2.40	1.86	2.71	0.00
5.00	6.90	6.90	6.30	3.98	2.04	1.32	3.10	4.78	1.79	1.28	1.73	3.25	2.13	1.77	0.04	3.71	3.12	0.57	1.54	2.12	1.71	2.71	0.44
6.00	6.90	6.90	6.30	3.73	1.57	2.33	2.08	4.18	2.46	0.49	1.79	4.50	1.55	0.00	2.07	3.90	3.94	3.05	3.86	0.80	2.64	2.70	0.45
7.00	6.90	6.90	6.30	1.67	1.07	0.00	1.54	1.94	3.07	1.46	4.50	4.50	1.31	0.15	3.64	3.80	3.89	3.60	3.47	0.49	2.58	2.70	0.60
8.00	6.90	6.90	6.30	3.45	3.24	0.52	3.94	5.10	3.64	0.00	0.26	4.49	3.40	0.00	0.52	3.91	2.94	1.60	0.98	1.41	1.73	2.54	0.59
9.00	6.90	6.90	6.30	2.86	1.40	3.51	2.79	5.05	5.11	0.00	0.00	4.36	1.70	0.64	0.89	1.80	1.99	3.42	3.29	0.12	0.00	2.71	0.59
10.00	6.90	6.90	6.30	0.80	1.83	0.89	2.36	5.10	3.77	0.00	2.85	0.71	0.49	0.00	1.86	4.47	0.32	2.80	3.60	2.94	0.49	2.70	0.60
11.00	6.90	6.90	6.30	0.00	3.26	1.66	5.42	3.31	2.16	0.49	1.34	3.26	0.00	0.52	3.01	2.59	0.06	2.65	3.00	1.57	1.77	2.51	0.60
12.00	6.90	6.90	6.30	4.99	5.82	1.58	2.96	0.28	6.09	0.00	3.26	4.20	0.00	0.35	3.00	1.21	1.72	0.49	2.89	2.52	2.96	2.40	0.60
13.00	6.90	6.90	6.30	1.84	4.37	0.86	4.51	5.11	4.33	4.06	0.00	4.51	0.00	0.84	3.93	3.54	1.20	3.21	3.56	0.00	2.71	2.77	0.60
14.00	6.90	6.90	6.30	0.69	0.00	2.72	3.84	3.29	2.30	1.47	0.75	3.34	0.49	0.45	2.23	2.37	2.79	1.61	2.89	1.20	2.20	1.30	0.58
